ticket_id,satisfaction_score,security_rating,cleanliness_rating,mean_rating,satisfaction_level_id,cleanliness_rating_level_id,security_rating_level_id
754,1,9,2,4.0,1,1,3
755,2,8,4,4.67,1,1,2
756,8,9,7,8.0,2,2,3
757,9,7,6,7.33,3,2,2
758,8,1,3,4.0,2,1,1
759,8,10,5,7.67,2,1,3
6,8,8,9,8.33,2,3,2
760,7,8,4,6.33,2,1,2
761,10,9,9,9.33,3,3,3
762,4,7,8,6.33,1,2,2
763,7,10,7,8.0,2,2,3
764,6,8,6,6.67,2,2,2
765,9,9,4,7.33,3,1,3
766,9,8,3,6.67,3,1,2
767,10,6,6,7.33,3,2,2
768,7,7,4,6.0,2,1,2
769,7,8,2,5.67,2,1,2
770,8,9,3,6.67,2,1,3
771,1,7,4,4.0,1,1,2
772,8,9,3,6.67,2,1,3
773,7,10,4,7.0,2,1,3
774,8,8,3,6.33,2,1,2
775,8,10,6,8.0,2,2,3
776,8,10,3,7.0,2,1,3
777,1,10,3,4.67,1,1,3
778,6,9,10,8.33,2,3,3
779,5,6,8,6.33,1,2,2
780,5,5,6,5.33,1,2,1
781,1,10,7,6.0,1,2,3
782,8,6,3,5.67,2,1,2
783,1,7,6,4.67,1,2,2
784,2,8,3,4.33,1,1,2
785,4,7,3,4.67,1,1,2
786,9,9,8,8.67,3,2,3
787,10,8,3,7.0,3,1,2
788,3,10,3,5.33,1,1,3
789,8,9,3,6.67,2,1,3
790,1,1,3,1.67,1,1,1
791,7,7,4,6.0,2,1,2
792,4,8,7,6.33,1,2,2
793,7,7,5,6.33,2,1,2
794,2,7,3,4.0,1,1,2
795,7,6,7,6.67,2,2,2
796,6,6,4,5.33,2,1,2
797,8,10,7,8.33,2,2,3
798,6,7,2,5.0,2,1,2
799,1,9,9,6.33,1,3,3
800,5,9,6,6.67,1,2,3
801,6,6,7,6.33,2,2,2
802,9,2,4,5.0,3,1,1
803,8,7,6,7.0,2,2,2
804,8,7,6,7.0,2,2,2
805,4,8,3,5.0,1,1,2
806,1,9,3,4.33,1,1,3
807,6,7,6,6.33,2,2,2
808,8,7,7,7.33,2,2,2
809,8,10,2,6.67,2,1,3
810,1,8,8,5.67,1,2,2
811,5,8,5,6.0,1,1,2
812,7,10,6,7.67,2,2,3
813,9,7,10,8.67,3,3,2
814,9,7,8,8.0,3,2,2
815,8,7,5,6.67,2,1,2
816,9,8,9,8.67,3,3,2
817,8,10,4,7.33,2,1,3
818,9,9,3,7.0,3,1,3
819,9,9,6,8.0,3,2,3
820,2,7,3,4.0,1,1,2
821,5,8,8,7.0,1,2,2
822,8,7,9,8.0,2,3,2
823,1,7,4,4.0,1,1,2
824,4,8,10,7.33,1,3,2
825,8,9,2,6.33,2,1,3
826,1,9,6,5.33,1,2,3
827,2,7,3,4.0,1,1,2
828,10,10,1,7.0,3,1,3
829,8,7,4,6.33,2,1,2
830,8,8,5,7.0,2,1,2
831,4,8,5,5.67,1,1,2
832,1,5,3,3.0,1,1,1
833,5,8,6,6.33,1,2,2
834,8,9,3,6.67,2,1,3
835,7,8,3,6.0,2,1,2
836,6,8,5,6.33,2,1,2
837,1,8,3,4.0,1,1,2
838,4,6,9,6.33,1,3,2
839,10,9,2,7.0,3,1,3
840,8,9,5,7.33,2,1,3
707,7,7,7,7.0,2,2,2
841,8,10,10,9.33,2,3,3
842,10,6,5,7.0,3,1,2
843,1,9,8,6.0,1,2,3
844,5,8,8,7.0,1,2,2
845,8,10,8,8.67,2,2,3
846,9,1,8,6.0,3,2,1
847,1,7,8,5.33,1,2,2
848,8,6,7,7.0,2,2,2
849,1,7,6,4.67,1,2,2
850,7,9,4,6.67,2,1,3
851,8,8,6,7.33,2,2,2
852,4,10,6,6.67,1,2,3
853,1,9,6,5.33,1,2,3
854,8,7,2,5.67,2,1,2
855,8,7,7,7.33,2,2,2
856,8,2,2,4.0,2,1,1
857,1,6,6,4.33,1,2,2
858,4,8,9,7.0,1,3,2
859,8,10,9,9.0,2,3,3
860,7,7,8,7.33,2,2,2
861,8,10,8,8.67,2,2,3
862,3,7,5,5.0,1,1,2
863,9,7,5,7.0,3,1,2
864,1,4,7,4.0,1,2,1
865,2,7,9,6.0,1,3,2
866,8,6,6,6.67,2,2,2
867,8,8,2,6.0,2,1,2
868,2,9,1,4.0,1,1,3
869,1,9,4,4.67,1,1,3
870,7,8,4,6.33,2,1,2
871,7,8,9,8.0,2,3,2
872,7,8,1,5.33,2,1,2
873,6,9,6,7.0,2,2,3
874,3,10,3,5.33,1,1,3
875,8,9,6,7.67,2,2,3
876,8,7,5,6.67,2,1,2
877,6,9,5,6.67,2,1,3
116,1,6,4,3.67,1,1,2
878,10,10,6,8.67,3,2,3
879,3,7,6,5.33,1,2,2
880,2,7,3,4.0,1,1,2
881,8,10,5,7.67,2,1,3
882,1,7,6,4.67,1,2,2
883,6,7,4,5.67,2,1,2
884,1,9,2,4.0,1,1,3
885,2,8,6,5.33,1,2,2
886,2,5,6,4.33,1,2,1
887,6,7,4,5.67,2,1,2
787,9,10,4,7.67,3,1,3
888,4,7,7,6.0,1,2,2
889,9,7,7,7.67,3,2,2
890,8,9,2,6.33,2,1,3
22,8,10,1,6.33,2,1,3
891,1,7,5,4.33,1,1,2
892,8,8,5,7.0,2,1,2
893,9,10,6,8.33,3,2,3
894,4,8,4,5.33,1,1,2
895,6,7,2,5.0,2,1,2
896,9,10,5,8.0,3,1,3
897,8,8,7,7.67,2,2,2
898,8,6,7,7.0,2,2,2
302,8,8,10,8.67,2,3,2
899,8,10,6,8.0,2,2,3
729,8,9,1,6.0,2,1,3
900,8,7,3,6.0,2,1,2
901,4,7,8,6.33,1,2,2
902,3,8,7,6.0,1,2,2
903,8,9,6,7.67,2,2,3
904,8,7,5,6.67,2,1,2
905,4,7,6,5.67,1,2,2
906,8,10,7,8.33,2,2,3
907,1,5,2,2.67,1,1,1
908,8,10,3,7.0,2,1,3
909,6,8,3,5.67,2,1,2
910,8,5,2,5.0,2,1,1
911,4,9,8,7.0,1,2,3
912,1,9,2,4.0,1,1,3
913,5,4,7,5.33,1,2,1
914,7,8,4,6.33,2,1,2
915,8,7,2,5.67,2,1,2
916,8,7,5,6.67,2,1,2
917,6,8,2,5.33,2,1,2
918,5,6,5,5.33,1,1,2
919,1,8,3,4.0,1,1,2
920,8,6,5,6.33,2,1,2
921,7,6,6,6.33,2,2,2
922,4,5,2,3.67,1,1,1
923,7,4,3,4.67,2,1,1
144,2,9,1,4.0,1,1,3
924,1,8,2,3.67,1,1,2
925,8,7,3,6.0,2,1,2
926,8,9,3,6.67,2,1,3
927,6,7,5,6.0,2,1,2
928,8,6,6,6.67,2,2,2
929,4,9,3,5.33,1,1,3
930,7,8,6,7.0,2,2,2
931,8,8,2,6.0,2,1,2
932,2,10,7,6.33,1,2,3
933,6,10,3,6.33,2,1,3
934,6,5,3,4.67,2,1,1
935,1,7,6,4.67,1,2,2
936,2,1,4,2.33,1,1,1
937,7,9,4,6.67,2,1,3
938,8,8,6,7.33,2,2,2
939,8,10,4,7.33,2,1,3
940,4,8,5,5.67,1,1,2
921,5,10,7,7.33,1,2,3
941,5,1,5,3.67,1,1,1
942,8,7,5,6.67,2,1,2
943,8,6,4,6.0,2,1,2
944,8,6,6,6.67,2,2,2
670,8,7,6,7.0,2,2,2
856,8,8,3,6.33,2,1,2
945,1,9,4,4.67,1,1,3
946,4,8,9,7.0,1,3,2
947,4,9,10,7.67,1,3,3
948,8,7,6,7.0,2,2,2
949,6,8,4,6.0,2,1,2
950,9,8,6,7.67,3,2,2
951,8,8,4,6.67,2,1,2
952,8,7,7,7.33,2,2,2
953,9,5,7,7.0,3,2,1
954,8,7,10,8.33,2,3,2
955,4,10,2,5.33,1,1,3
956,4,1,4,3.0,1,1,1
957,4,1,6,3.67,1,2,1
958,8,10,4,7.33,2,1,3
959,4,10,4,6.0,1,1,3
960,1,9,1,3.67,1,1,3
961,8,6,10,8.0,2,3,2
962,8,7,7,7.33,2,2,2
963,6,6,6,6.0,2,2,2
964,8,8,7,7.67,2,2,2
965,5,9,7,7.0,1,2,3
966,9,8,4,7.0,3,1,2
967,9,8,3,6.67,3,1,2
968,9,6,7,7.33,3,2,2
969,8,9,8,8.33,2,2,3
970,5,6,6,5.67,1,2,2
791,8,8,4,6.67,2,1,2
971,8,9,7,8.0,2,2,3
972,1,9,7,5.67,1,2,3
973,6,6,4,5.33,2,1,2
974,8,9,4,7.0,2,1,3
975,4,9,5,6.0,1,1,3
976,9,7,4,6.67,3,1,2
977,8,8,1,5.67,2,1,2
978,4,8,6,6.0,1,2,2
979,10,5,5,6.67,3,1,1
294,4,8,6,6.0,1,2,2
726,5,6,3,4.67,1,1,2
980,10,6,8,8.0,3,2,2
981,6,9,4,6.33,2,1,3
982,7,4,6,5.67,2,2,1
983,7,7,8,7.33,2,2,2
984,6,8,6,6.67,2,2,2
985,1,7,6,4.67,1,2,2
986,8,8,1,5.67,2,1,2
216,4,7,2,4.33,1,1,2
987,6,10,10,8.67,2,3,3
988,8,8,5,7.0,2,1,2
989,7,7,9,7.67,2,3,2
990,6,7,3,5.33,2,1,2
479,1,8,7,5.33,1,2,2
991,6,6,6,6.0,2,2,2
992,5,6,5,5.33,1,1,2
993,6,7,8,7.0,2,2,2
994,8,8,3,6.33,2,1,2
995,8,7,6,7.0,2,2,2
996,1,7,6,4.67,1,2,2
997,3,10,4,5.67,1,1,3
998,4,8,2,4.67,1,1,2
999,5,5,9,6.33,1,3,1
1000,5,8,3,5.33,1,1,2
1001,7,10,2,6.33,2,1,3
1002,8,8,6,7.33,2,2,2
1003,7,8,2,5.67,2,1,2
1004,6,8,6,6.67,2,2,2
1005,4,9,7,6.67,1,2,3
1006,1,8,1,3.33,1,1,2
1007,7,10,4,7.0,2,1,3
1008,1,9,6,5.33,1,2,3
1009,8,7,8,7.67,2,2,2
1010,9,9,2,6.67,3,1,3
1011,9,10,6,8.33,3,2,3
1012,10,9,7,8.67,3,2,3
1013,8,7,9,8.0,2,3,2
1014,9,10,2,7.0,3,1,3
1015,6,10,6,7.33,2,2,3
191,8,7,8,7.67,2,2,2
1016,9,8,7,8.0,3,2,2
1017,4,9,3,5.33,1,1,3
1018,8,6,3,5.67,2,1,2
1019,3,7,3,4.33,1,1,2
1020,9,6,7,7.33,3,2,2
1021,8,10,2,6.67,2,1,3
1022,8,8,6,7.33,2,2,2
1023,9,8,6,7.67,3,2,2
1024,9,9,6,8.0,3,2,3
1025,7,7,3,5.67,2,1,2
1026,8,6,5,6.33,2,1,2
1027,8,9,6,7.67,2,2,3
1028,8,8,3,6.33,2,1,2
327,8,1,8,5.67,2,2,1
1029,8,8,2,6.0,2,1,2
1030,4,8,3,5.0,1,1,2
1031,6,6,7,6.33,2,2,2
1032,1,9,7,5.67,1,2,3
1033,4,10,3,5.67,1,1,3
1034,2,7,7,5.33,1,2,2
1035,5,8,3,5.33,1,1,2
1036,8,10,3,7.0,2,1,3
1037,6,7,2,5.0,2,1,2
1038,4,8,6,6.0,1,2,2
1039,8,8,3,6.33,2,1,2
1040,7,10,6,7.67,2,2,3
1041,6,7,3,5.33,2,1,2
1042,7,10,1,6.0,2,1,3
975,10,8,2,6.67,3,1,2
1043,5,10,2,5.67,1,1,3
1044,4,8,4,5.33,1,1,2
1045,1,8,5,4.67,1,1,2
1046,9,7,10,8.67,3,3,2
1047,4,10,7,7.0,1,2,3
1048,5,7,1,4.33,1,1,2
1049,8,10,4,7.33,2,1,3
1050,9,9,6,8.0,3,2,3
754,8,6,6,6.67,2,2,2
1051,4,8,1,4.33,1,1,2
1052,2,8,4,4.67,1,1,2
1053,2,6,5,4.33,1,1,2
1054,9,6,1,5.33,3,1,2
1055,2,10,6,6.0,1,2,3
1056,5,9,3,5.67,1,1,3
1057,1,8,1,3.33,1,1,2
1058,4,10,4,6.0,1,1,3
1059,7,7,3,5.67,2,1,2
1060,6,7,6,6.33,2,2,2
1061,5,7,3,5.0,1,1,2
1062,6,7,3,5.33,2,1,2
1063,1,6,5,4.0,1,1,2
1064,2,7,2,3.67,1,1,2
519,6,9,5,6.67,2,1,3
923,1,8,9,6.0,1,3,2
127,1,8,3,4.0,1,1,2
1065,4,7,4,5.0,1,1,2
1066,1,8,6,5.0,1,2,2
1067,8,5,5,6.0,2,1,1
1068,1,8,4,4.33,1,1,2
1069,7,7,8,7.33,2,2,2
1070,6,8,3,5.67,2,1,2
1071,7,7,4,6.0,2,1,2
1072,2,9,1,4.0,1,1,3
1073,9,9,1,6.33,3,1,3
1074,4,5,4,4.33,1,1,1
1075,8,8,10,8.67,2,3,2
1076,8,8,4,6.67,2,1,2
1077,8,7,2,5.67,2,1,2
1078,5,6,3,4.67,1,1,2
1079,6,7,6,6.33,2,2,2
1080,8,7,4,6.33,2,1,2
840,7,7,9,7.67,2,3,2
1081,10,8,6,8.0,3,2,2
1082,4,10,3,5.67,1,1,3
1083,4,8,7,6.33,1,2,2
112,4,8,3,5.0,1,1,2
1084,8,8,6,7.33,2,2,2
1085,6,9,5,6.67,2,1,3
1086,7,6,8,7.0,2,2,2
1087,4,8,7,6.33,1,2,2
821,5,6,6,5.67,1,2,2
1088,7,7,2,5.33,2,1,2
1089,9,8,4,7.0,3,1,2
1090,4,10,3,5.67,1,1,3
1091,7,8,2,5.67,2,1,2
1092,8,8,5,7.0,2,1,2
407,8,9,6,7.67,2,2,3
1093,5,8,6,6.33,1,2,2
1094,2,5,3,3.33,1,1,1
1095,6,7,1,4.67,2,1,2
1096,7,4,6,5.67,2,2,1
1097,6,9,2,5.67,2,1,3
1098,3,10,3,5.33,1,1,3
1099,2,4,2,2.67,1,1,1
1100,8,10,6,8.0,2,2,3
1101,8,9,9,8.67,2,3,3
1102,8,6,4,6.0,2,1,2
1103,8,7,6,7.0,2,2,2
1104,8,9,3,6.67,2,1,3
1105,2,8,2,4.0,1,1,2
1106,2,6,3,3.67,1,1,2
1107,9,8,10,9.0,3,3,2
1108,8,9,8,8.33,2,2,3
1109,1,9,7,5.67,1,2,3
1110,4,7,3,4.67,1,1,2
1111,7,10,9,8.67,2,3,3
1112,7,9,7,7.67,2,2,3
1113,6,10,5,7.0,2,1,3
1114,8,10,2,6.67,2,1,3
1115,8,5,3,5.33,2,1,1
368,6,7,6,6.33,2,2,2
1116,7,6,4,5.67,2,1,2
1117,9,6,7,7.33,3,2,2
1118,4,10,6,6.67,1,2,3
1119,3,8,5,5.33,1,1,2
1120,6,8,6,6.67,2,2,2
1121,9,10,4,7.67,3,1,3
1122,7,9,10,8.67,2,3,3
1123,3,5,6,4.67,1,2,1
1124,5,6,4,5.0,1,1,2
1125,8,8,3,6.33,2,1,2
1126,7,9,6,7.33,2,2,3
1127,7,5,7,6.33,2,2,1
1128,4,6,4,4.67,1,1,2
1129,1,8,3,4.0,1,1,2
1130,8,2,6,5.33,2,2,1
611,8,7,4,6.33,2,1,2
1131,8,8,6,7.33,2,2,2
1132,9,8,6,7.67,3,2,2
1133,8,6,4,6.0,2,1,2
1134,8,8,4,6.67,2,1,2
1135,5,4,5,4.67,1,1,1
1136,5,7,2,4.67,1,1,2
1137,6,8,3,5.67,2,1,2
1138,7,9,3,6.33,2,1,3
898,8,8,2,6.0,2,1,2
1139,8,10,8,8.67,2,2,3
1140,5,8,4,5.67,1,1,2
1141,7,2,6,5.0,2,2,1
1142,6,7,2,5.0,2,1,2
1143,1,10,6,5.67,1,2,3
1144,9,8,6,7.67,3,2,2
1145,5,7,5,5.67,1,1,2
1146,5,9,10,8.0,1,3,3
1147,4,9,8,7.0,1,2,3
1148,8,7,9,8.0,2,3,2
1149,8,5,6,6.33,2,2,1
1150,1,7,9,5.67,1,3,2
1151,7,1,2,3.33,2,1,1
1152,1,10,3,4.67,1,1,3
1153,8,7,4,6.33,2,1,2
1154,2,8,2,4.0,1,1,2
1155,5,7,10,7.33,1,3,2
1156,6,9,3,6.0,2,1,3
1157,9,8,2,6.33,3,1,2
1158,6,6,6,6.0,2,2,2
1159,1,10,1,4.0,1,1,3
1160,7,10,2,6.33,2,1,3
1161,8,8,2,6.0,2,1,2
1162,6,8,7,7.0,2,2,2
1163,7,8,8,7.67,2,2,2
1164,8,10,9,9.0,2,3,3
1165,7,7,6,6.67,2,2,2
897,4,9,2,5.0,1,1,3
1166,8,9,6,7.67,2,2,3
1167,4,6,6,5.33,1,2,2
1168,7,8,3,6.0,2,1,2
1169,8,8,6,7.33,2,2,2
1170,2,6,7,5.0,1,2,2
1171,4,7,5,5.33,1,1,2
1172,8,7,4,6.33,2,1,2
1173,6,8,8,7.33,2,2,2
1174,9,6,9,8.0,3,3,2
1175,6,9,10,8.33,2,3,3
1176,8,8,6,7.33,2,2,2
1177,5,8,7,6.67,1,2,2
1178,8,8,5,7.0,2,1,2
472,4,9,3,5.33,1,1,3
1179,2,7,7,5.33,1,2,2
1180,3,9,3,5.0,1,1,3
1181,1,8,4,4.33,1,1,2
1182,8,2,4,4.67,2,1,1
1183,6,10,8,8.0,2,2,3
1184,8,9,8,8.33,2,2,3
1185,8,8,6,7.33,2,2,2
1186,7,10,7,8.0,2,2,3
1187,8,8,4,6.67,2,1,2
1188,9,7,6,7.33,3,2,2
1189,7,8,6,7.0,2,2,2
1190,8,9,7,8.0,2,2,3
1191,4,7,3,4.67,1,1,2
1192,8,10,2,6.67,2,1,3
1193,9,7,2,6.0,3,1,2
1194,4,5,9,6.0,1,3,1
1195,1,8,6,5.0,1,2,2
1196,6,7,2,5.0,2,1,2
1197,3,7,9,6.33,1,3,2
1198,4,10,3,5.67,1,1,3
1199,1,6,2,3.0,1,1,2
1200,8,9,5,7.33,2,1,3
1201,3,7,4,4.67,1,1,2
1202,2,10,2,4.67,1,1,3
1203,7,6,2,5.0,2,1,2
1204,8,8,3,6.33,2,1,2
1205,8,8,6,7.33,2,2,2
367,8,8,4,6.67,2,1,2
1206,8,4,4,5.33,2,1,1
1207,7,10,3,6.67,2,1,3
1208,4,9,4,5.67,1,1,3
1209,6,8,3,5.67,2,1,2
1210,1,8,1,3.33,1,1,2
1211,6,7,3,5.33,2,1,2
1212,1,8,4,4.33,1,1,2
730,8,10,3,7.0,2,1,3
919,10,7,6,7.67,3,2,2
1213,6,8,4,6.0,2,1,2
1214,8,10,5,7.67,2,1,3
1215,8,8,9,8.33,2,3,2
1216,7,5,4,5.33,2,1,1
1217,1,6,3,3.33,1,1,2
1218,6,9,9,8.0,2,3,3
1219,6,8,6,6.67,2,2,2
1220,8,9,3,6.67,2,1,3
1221,5,1,3,3.0,1,1,1
1222,8,9,3,6.67,2,1,3
1223,9,6,2,5.67,3,1,2
1224,4,7,2,4.33,1,1,2
428,4,6,2,4.0,1,1,2
1225,2,9,5,5.33,1,1,3
1226,7,8,2,5.67,2,1,2
1227,3,8,2,4.33,1,1,2
1228,10,8,3,7.0,3,1,2
1229,5,10,3,6.0,1,1,3
1230,8,6,3,5.67,2,1,2
1231,1,6,6,4.33,1,2,2
1232,9,10,2,7.0,3,1,3
1233,6,7,6,6.33,2,2,2
1234,8,8,2,6.0,2,1,2
1235,8,7,3,6.0,2,1,2
646,10,8,2,6.67,3,1,2
1236,4,7,6,5.67,1,2,2
1237,4,10,6,6.67,1,2,3
1238,7,2,4,4.33,2,1,1
1239,8,9,3,6.67,2,1,3
1240,8,5,1,4.67,2,1,1
1241,6,10,8,8.0,2,2,3
1242,8,1,5,4.67,2,1,1
1243,8,7,4,6.33,2,1,2
1244,1,7,5,4.33,1,1,2
645,1,8,4,4.33,1,1,2
1245,8,6,3,5.67,2,1,2
1246,10,7,8,8.33,3,2,2
1247,1,6,7,4.67,1,2,2
1248,1,9,3,4.33,1,1,3
1249,7,7,7,7.0,2,2,2
1250,1,8,7,5.33,1,2,2
1251,6,6,3,5.0,2,1,2
1252,9,7,6,7.33,3,2,2
1253,3,10,3,5.33,1,1,3
1254,8,10,6,8.0,2,2,3
87,8,7,5,6.67,2,1,2
1255,6,7,4,5.67,2,1,2
1256,8,8,3,6.33,2,1,2
1257,9,8,7,8.0,3,2,2
1258,6,8,8,7.33,2,2,2
1259,6,1,6,4.33,2,2,1
1260,4,9,5,6.0,1,1,3
1261,6,9,6,7.0,2,2,3
1262,8,9,5,7.33,2,1,3
1263,8,10,7,8.33,2,2,3
1264,9,5,4,6.0,3,1,1
410,5,9,4,6.0,1,1,3
339,10,9,3,7.33,3,1,3
660,1,8,2,3.67,1,1,2
1265,6,6,3,5.0,2,1,2
1266,4,8,6,6.0,1,2,2
1267,8,7,4,6.33,2,1,2
1268,9,8,8,8.33,3,2,2
1269,2,8,5,5.0,1,1,2
1270,4,9,4,5.67,1,1,3
1271,5,5,7,5.67,1,2,1
1272,6,6,8,6.67,2,2,2
1273,7,7,6,6.67,2,2,2
1274,8,7,8,7.67,2,2,2
1275,3,7,5,5.0,1,1,2
1276,6,7,9,7.33,2,3,2
1277,2,8,4,4.67,1,1,2
1278,7,6,3,5.33,2,1,2
1279,8,9,3,6.67,2,1,3
1280,8,4,3,5.0,2,1,1
1281,3,5,4,4.0,1,1,1
1282,8,8,6,7.33,2,2,2
1283,1,9,3,4.33,1,1,3
1284,8,6,8,7.33,2,2,2
1285,8,8,6,7.33,2,2,2
1286,2,7,3,4.0,1,1,2
1287,2,4,7,4.33,1,2,1
1288,8,7,2,5.67,2,1,2
1289,6,10,6,7.33,2,2,3
1290,8,8,10,8.67,2,3,2
1291,9,7,6,7.33,3,2,2
1292,8,10,2,6.67,2,1,3
1293,6,7,4,5.67,2,1,2
1294,8,7,6,7.0,2,2,2
1295,8,1,6,5.0,2,2,1
1296,4,7,4,5.0,1,1,2
1297,2,8,6,5.33,1,2,2
1298,4,6,10,6.67,1,3,2
1299,8,9,3,6.67,2,1,3
1300,2,6,5,4.33,1,1,2
1301,8,8,2,6.0,2,1,2
1302,6,8,7,7.0,2,2,2
1303,2,7,2,3.67,1,1,2
1304,8,9,8,8.33,2,2,3
1305,9,9,3,7.0,3,1,3
1306,8,9,7,8.0,2,2,3
1307,1,10,4,5.0,1,1,3
1308,4,7,4,5.0,1,1,2
1309,2,7,3,4.0,1,1,2
1310,8,10,6,8.0,2,2,3
1311,8,8,6,7.33,2,2,2
1312,6,6,5,5.67,2,1,2
1313,5,10,3,6.0,1,1,3
1314,1,2,6,3.0,1,2,1
1315,5,7,4,5.33,1,1,2
1316,6,1,8,5.0,2,2,1
1317,4,7,7,6.0,1,2,2
1318,8,7,8,7.67,2,2,2
1319,1,8,9,6.0,1,3,2
1320,6,9,8,7.67,2,2,3
1321,6,10,2,6.0,2,1,3
1322,6,9,2,5.67,2,1,3
1323,4,6,8,6.0,1,2,2
1324,8,8,5,7.0,2,1,2
1325,1,7,10,6.0,1,3,2
1326,1,6,3,3.33,1,1,2
1327,9,7,6,7.33,3,2,2
1328,4,9,6,6.33,1,2,3
1329,8,9,9,8.67,2,3,3
1330,7,9,2,6.0,2,1,3
225,5,5,8,6.0,1,2,1
1331,4,6,2,4.0,1,1,2
1332,1,7,3,3.67,1,1,2
1333,6,7,6,6.33,2,2,2
1334,5,7,6,6.0,1,2,2
1335,8,7,4,6.33,2,1,2
1336,8,8,9,8.33,2,3,2
1337,4,6,3,4.33,1,1,2
1338,5,9,9,7.67,1,3,3
1339,8,9,3,6.67,2,1,3
525,8,8,3,6.33,2,1,2
1340,7,9,8,8.0,2,2,3
1341,8,9,7,8.0,2,2,3
1342,5,10,3,6.0,1,1,3
1343,7,7,2,5.33,2,1,2
1344,7,8,1,5.33,2,1,2
1345,5,8,6,6.33,1,2,2
1346,10,8,1,6.33,3,1,2
1347,1,8,8,5.67,1,2,2
1348,6,7,2,5.0,2,1,2
1349,6,8,6,6.67,2,2,2
1350,7,8,5,6.67,2,1,2
1351,4,8,3,5.0,1,1,2
1352,8,6,3,5.67,2,1,2
1353,8,6,5,6.33,2,1,2
1354,4,8,2,4.67,1,1,2
1355,9,6,4,6.33,3,1,2
1356,5,10,2,5.67,1,1,3
1357,1,9,2,4.0,1,1,3
1358,6,8,4,6.0,2,1,2
1359,8,10,1,6.33,2,1,3
1360,8,7,7,7.33,2,2,2
1361,9,8,6,7.67,3,2,2
1362,6,8,2,5.33,2,1,2
1363,1,9,7,5.67,1,2,3
1364,1,9,2,4.0,1,1,3
1365,3,9,4,5.33,1,1,3
1366,1,5,10,5.33,1,3,1
1367,9,8,6,7.67,3,2,2
684,4,9,3,5.33,1,1,3
1368,8,9,6,7.67,2,2,3
1369,6,8,2,5.33,2,1,2
1370,4,8,6,6.0,1,2,2
1371,5,10,5,6.67,1,1,3
1372,8,10,7,8.33,2,2,3
1373,8,7,6,7.0,2,2,2
1374,6,7,1,4.67,2,1,2
1375,4,8,7,6.33,1,2,2
1376,4,5,2,3.67,1,1,1
1377,8,7,6,7.0,2,2,2
1378,3,5,9,5.67,1,3,1
1379,8,9,6,7.67,2,2,3
1380,7,10,7,8.0,2,2,3
1381,3,1,3,2.33,1,1,1
1382,4,8,3,5.0,1,1,2
1383,2,9,3,4.67,1,1,3
1384,8,8,7,7.67,2,2,2
1385,1,9,7,5.67,1,2,3
1386,4,7,5,5.33,1,1,2
1387,7,8,2,5.67,2,1,2
1388,3,9,9,7.0,1,3,3
1389,8,6,5,6.33,2,1,2
1390,8,8,3,6.33,2,1,2
1091,7,6,4,5.67,2,1,2
1391,1,8,9,6.0,1,3,2
1392,8,5,10,7.67,2,3,1
822,1,8,8,5.67,1,2,2
46,9,6,9,8.0,3,3,2
1393,2,9,2,4.33,1,1,3
1394,7,10,7,8.0,2,2,3
1395,4,7,6,5.67,1,2,2
1396,1,8,3,4.0,1,1,2
1397,8,10,4,7.33,2,1,3
1398,5,9,2,5.33,1,1,3
1399,2,7,6,5.0,1,2,2
1400,5,10,10,8.33,1,3,3
1401,7,2,8,5.67,2,2,1
1402,1,9,3,4.33,1,1,3
1403,6,9,3,6.0,2,1,3
1404,6,9,6,7.0,2,2,3
1405,6,8,4,6.0,2,1,2
1406,5,7,5,5.67,1,1,2
1407,8,7,2,5.67,2,1,2
1408,8,9,3,6.67,2,1,3
1409,1,6,4,3.67,1,1,2
1275,6,10,10,8.67,2,3,3
1410,8,7,6,7.0,2,2,2
1411,8,9,7,8.0,2,2,3
1412,6,6,4,5.33,2,1,2
1413,1,9,4,4.67,1,1,3
1414,4,7,3,4.67,1,1,2
1415,1,6,6,4.33,1,2,2
1416,6,6,7,6.33,2,2,2
1417,4,9,8,7.0,1,2,3
1418,8,10,3,7.0,2,1,3
1419,4,8,3,5.0,1,1,2
1337,9,8,8,8.33,3,2,2
1420,8,9,2,6.33,2,1,3
1421,8,10,7,8.33,2,2,3
1422,8,7,5,6.67,2,1,2
1423,5,7,7,6.33,1,2,2
1424,9,7,4,6.67,3,1,2
1425,4,7,5,5.33,1,1,2
1426,1,10,7,6.0,1,2,3
1427,6,5,3,4.67,2,1,1
1428,8,10,9,9.0,2,3,3
1429,5,9,4,6.0,1,1,3
1430,7,8,10,8.33,2,3,2
1431,5,10,2,5.67,1,1,3
1432,1,8,10,6.33,1,3,2
1433,4,8,2,4.67,1,1,2
1434,4,1,3,2.67,1,1,1
1435,4,8,3,5.0,1,1,2
1436,6,9,6,7.0,2,2,3
1437,8,6,6,6.67,2,2,2
1438,3,9,10,7.33,1,3,3
1439,8,10,7,8.33,2,2,3
1440,8,6,4,6.0,2,1,2
855,9,8,2,6.33,3,1,2
1441,4,7,4,5.0,1,1,2
1371,10,8,6,8.0,3,2,2
1442,8,9,6,7.67,2,2,3
1443,2,6,6,4.67,1,2,2
1444,4,9,2,5.0,1,1,3
1445,8,9,2,6.33,2,1,3
1446,2,8,8,6.0,1,2,2
1447,10,10,3,7.67,3,1,3
1448,8,10,3,7.0,2,1,3
1449,7,8,6,7.0,2,2,2
