ticket_id,attendance_date,payment_method,food_expense,drink_expense,merch_expense,spent_that_day
485,2025-05-01,Card,36.84,29.96,6.8,73.6
486,2025-05-02,Card,39.08,43.76,3.63,86.47
487,2025-05-02,Card,12.17,38.79,89.23,140.19
488,2025-05-02,Card,8.53,44.66,18.82,72.01
489,2025-05-02,Card,12.09,19.96,65.85,97.9
490,2025-05-02,Card,16.88,53.26,82.55,152.69
491,2025-05-02,Card,25.43,19.66,84.4,129.49
492,2025-05-02,Card,12.74,33.16,45.86,91.76
493,2025-05-03,Festival App,7.5,2.64,30.9,41.04
183,2025-05-02,Cash,48.63,30.06,88.83,167.52
494,2025-05-01,Card,33.77,58.98,7.56,100.31
495,2025-05-02,Card,23.01,3.8,18.68,45.49
496,2025-05-03,Card,32.83,42.58,69.83,145.24
497,2025-05-03,Card,21.77,54.66,88.58,165.01
498,2025-05-02,Cash,21.55,55.36,2.57,79.48
499,2025-05-02,Cash,2.97,9.94,3.28,16.19
500,2025-05-02,Card,28.56,38.73,1.65,68.94
501,2025-05-01,Cash,6.69,35.06,55.75,97.5
502,2025-05-02,Cash,47.77,40.73,80.88,169.38
503,2025-05-02,Card,37.57,34.19,55.73,127.49
504,2025-05-01,Cash,21.23,42.91,37.64,101.78
505,2025-05-03,Festival App,18.68,16.04,64.62,99.34
506,2025-05-03,Card,48.39,49.29,54.58,152.26
3,2025-05-01,Cash,44.5,30.47,32.41,107.38
507,2025-05-02,Card,49.34,17.89,20.78,88.01
508,2025-05-02,Card,12.37,27.46,9.47,49.3
509,2025-05-02,Card,48.42,36.22,47.7,132.34
510,2025-05-02,Card,44.94,6.77,83.71,135.42
511,2025-05-03,Festival App,15.55,59.63,23.76,98.94
512,2025-05-03,Card,23.76,9.72,9.32,42.8
513,2025-05-01,Card,20.07,22.51,80.67,123.25
514,2025-05-01,Cash,49.83,45.99,29.63,125.45
515,2025-05-01,Card,31.91,1.18,22.21,55.3
516,2025-05-02,Cash,46.99,47.26,10.91,105.16
517,2025-05-01,Card,1.32,10.34,58.51,70.17
426,2025-05-01,Card,25.82,47.02,72.56,145.4
518,2025-05-01,Card,23.68,12.73,66.35,102.76
519,2025-05-03,Cash,3.83,17.95,13.02,34.8
520,2025-05-01,Card,43.63,54.6,49.6,147.83
521,2025-05-01,Card,29.7,49.81,76.7,156.21
522,2025-05-01,Card,30.78,37.84,78.48,147.1
523,2025-05-02,Card,5.88,26.72,81.53,114.13
524,2025-05-01,Card,18.81,29.04,52.56,100.41
525,2025-05-03,Cash,28.68,30.36,60.76,119.8
509,2025-05-01,Card,0.05,48.06,44.16,92.27
526,2025-05-02,Card,9.65,10.88,14.67,35.2
527,2025-05-02,Card,14.2,57.23,2.11,73.54
528,2025-05-02,Card,33.31,36.07,50.4,119.78
529,2025-05-01,Cash,2.44,38.38,27.41,68.23
530,2025-05-02,Card,32.25,46.18,6.12,84.55
531,2025-05-03,Cash,40.62,6.36,32.82,79.8
532,2025-05-01,Card,14.4,0.36,14.75,29.51
533,2025-05-01,Card,48.86,26.23,66.96,142.05
534,2025-05-02,Card,41.09,15.31,40.62,97.02
535,2025-05-01,Card,9.48,4.76,95.96,110.2
536,2025-05-03,Cash,15.22,29.34,19.43,63.99
537,2025-05-02,Card,33.45,19.16,27.06,79.67
538,2025-05-03,Card,48.79,27.07,75.96,151.82
539,2025-05-01,Cash,4.04,41.85,83.31,129.2
540,2025-05-03,Cash,2.89,18.77,89.12,110.78
541,2025-05-01,Cash,38.39,7.88,29.17,75.44
542,2025-05-02,Cash,5.93,8.12,27.0,41.05
543,2025-05-02,Card,14.41,3.74,70.01,88.16
544,2025-05-03,Cash,30.37,3.09,96.25,129.71
545,2025-05-01,Card,45.79,49.29,16.79,111.87
546,2025-05-03,Card,3.74,11.65,32.66,48.05
547,2025-05-02,Card,26.58,38.58,38.45,103.61
548,2025-05-02,Card,23.07,18.82,85.52,127.41
549,2025-05-03,Card,14.65,44.73,59.13,118.51
550,2025-05-03,Card,39.13,54.15,6.86,100.14
551,2025-05-01,Cash,3.2,20.01,45.53,68.74
552,2025-05-02,Card,44.03,23.06,10.96,78.05
553,2025-05-01,Card,38.68,41.23,69.59,149.5
554,2025-05-01,Card,15.32,9.3,3.82,28.44
555,2025-05-02,Card,15.75,33.47,30.41,79.63
556,2025-05-03,Card,44.81,56.74,25.12,126.67
557,2025-05-01,Card,9.08,9.86,59.37,78.31
558,2025-05-02,Card,47.82,26.5,67.36,141.68
559,2025-05-01,Card,48.64,8.47,81.87,138.98
560,2025-05-03,Card,27.87,41.36,69.61,138.84
561,2025-05-03,Cash,14.89,14.4,67.56,96.85
562,2025-05-03,Cash,23.07,56.82,80.96,160.85
563,2025-05-03,Card,2.49,59.17,56.11,117.77
564,2025-05-01,Cash,25.98,44.41,48.4,118.79
565,2025-05-03,Card,17.76,40.62,90.06,148.44
566,2025-05-02,Card,25.0,41.18,21.7,87.88
567,2025-05-01,Cash,46.15,28.83,82.3,157.28
568,2025-05-03,Cash,19.93,34.07,87.43,141.43
569,2025-05-03,Card,21.73,25.77,83.32,130.82
570,2025-05-01,Card,47.89,36.78,73.78,158.45
571,2025-05-02,Cash,47.51,52.23,63.7,163.44
572,2025-05-02,Card,36.33,48.06,91.43,175.82
573,2025-05-02,Card,24.27,32.71,61.62,118.6
574,2025-05-02,Card,16.9,12.39,67.35,96.64
575,2025-05-01,Cash,1.03,35.65,69.52,106.2
576,2025-05-02,Festival App,8.36,58.91,63.8,131.07
577,2025-05-01,Card,15.53,22.29,87.14,124.96
578,2025-05-02,Cash,46.4,1.41,29.4,77.21
579,2025-05-02,Card,7.59,21.8,84.32,113.71
580,2025-05-01,Card,20.5,31.69,73.0,125.19
581,2025-05-01,Card,26.25,11.54,92.01,129.8
582,2025-05-01,Card,36.66,41.67,80.2,158.53
583,2025-05-03,Card,16.3,59.83,40.24,116.37
584,2025-05-03,Festival App,6.46,4.09,45.86,56.41
585,2025-05-01,Card,44.15,9.08,24.59,77.82
586,2025-05-03,Card,30.08,2.7,32.32,65.1
587,2025-05-01,Card,23.63,37.47,3.49,64.59
588,2025-05-02,Cash,36.1,39.74,2.22,78.06
589,2025-05-01,Cash,36.96,28.21,9.76,74.93
590,2025-05-02,Card,20.96,50.66,49.69,121.31
158,2025-05-02,Cash,7.36,33.83,77.11,118.3
591,2025-05-03,Card,26.06,25.15,14.03,65.24
592,2025-05-02,Card,48.13,54.51,79.96,182.6
593,2025-05-03,Festival App,42.74,41.38,35.42,119.54
594,2025-05-03,Card,30.32,24.03,87.24,141.59
595,2025-05-02,Cash,29.78,9.76,12.13,51.67
596,2025-05-02,Cash,21.54,20.44,82.61,124.59
597,2025-05-01,Card,28.13,44.09,74.84,147.06
598,2025-05-01,Card,21.13,5.34,24.57,51.04
599,2025-05-02,Card,9.97,27.3,54.91,92.18
600,2025-05-02,Cash,10.16,11.73,34.01,55.9
601,2025-05-02,Card,33.89,58.02,38.34,130.25
602,2025-05-01,Card,17.05,40.89,88.02,145.96
603,2025-05-02,Card,48.55,35.08,87.11,170.74
604,2025-05-01,Card,41.94,24.64,20.98,87.56
605,2025-05-03,Card,12.43,7.49,22.23,42.15
606,2025-05-01,Cash,5.03,53.31,34.47,92.81
354,2025-05-01,Cash,43.24,19.5,94.71,157.45
607,2025-05-01,Card,14.03,31.25,79.77,125.05
608,2025-05-02,Card,1.48,5.14,77.95,84.57
609,2025-05-02,Card,44.29,19.81,74.55,138.65
610,2025-05-01,Card,34.5,5.61,6.09,46.2
611,2025-05-03,Cash,13.84,45.46,51.55,110.85
612,2025-05-03,Card,27.95,52.04,10.76,90.75
613,2025-05-01,Card,29.89,9.48,70.42,109.79
614,2025-05-02,Card,23.29,37.73,62.07,123.09
615,2025-05-03,Card,47.45,26.92,52.32,126.69
616,2025-05-01,Card,37.89,49.45,44.64,131.98
617,2025-05-01,Card,32.89,50.75,88.11,171.75
618,2025-05-03,Card,13.92,33.42,84.79,132.13
619,2025-05-03,Card,38.68,47.36,32.75,118.79
620,2025-05-03,Festival App,40.68,38.24,47.83,126.75
621,2025-05-02,Card,37.74,21.0,40.17,98.91
622,2025-05-02,Card,4.87,57.18,85.22,147.27
623,2025-05-01,Cash,31.32,59.71,38.06,129.09
624,2025-05-03,Cash,38.33,43.96,20.42,102.71
625,2025-05-02,Card,20.17,24.33,72.25,116.75
626,2025-05-02,Card,47.45,13.06,46.08,106.59
627,2025-05-02,Cash,24.31,57.78,59.92,142.01
628,2025-05-03,Card,46.44,38.36,51.37,136.17
629,2025-05-02,Card,3.5,50.55,11.73,65.78
630,2025-05-02,Card,17.62,13.41,22.69,53.72
631,2025-05-01,Card,49.73,19.64,15.96,85.33
632,2025-05-02,Cash,3.52,42.29,83.41,129.22
633,2025-05-02,Card,31.12,47.91,1.48,80.51
634,2025-05-02,Card,34.25,49.66,73.4,157.31
635,2025-05-01,Card,16.53,19.25,65.82,101.6
636,2025-05-02,Cash,26.16,49.48,81.92,157.56
637,2025-05-02,Cash,31.39,24.48,70.98,126.85
638,2025-05-02,Cash,35.22,14.23,92.41,141.86
639,2025-05-01,Cash,6.55,32.27,12.24,51.06
640,2025-05-03,Card,25.35,35.82,18.19,79.36
641,2025-05-03,Card,27.17,9.21,20.67,57.05
642,2025-05-03,Cash,12.52,42.78,51.83,107.13
643,2025-05-01,Cash,20.56,29.4,3.29,53.25
226,2025-05-02,Card,19.62,36.56,20.67,76.85
644,2025-05-02,Cash,23.35,29.98,57.22,110.55
645,2025-05-01,Card,8.92,58.52,24.05,91.49
646,2025-05-02,Cash,24.94,13.3,27.37,65.61
647,2025-05-02,Card,34.58,25.6,64.11,124.29
648,2025-05-01,Card,16.59,6.59,1.96,25.14
649,2025-05-03,Card,10.23,9.41,4.05,23.69
650,2025-05-03,Card,38.57,44.47,99.85,182.89
651,2025-05-02,Cash,4.73,27.71,21.31,53.75
652,2025-05-03,Card,15.69,41.11,98.76,155.56
653,2025-05-03,Card,5.29,52.39,35.79,93.47
654,2025-05-01,Card,47.45,43.36,34.16,124.97
655,2025-05-03,Card,36.01,52.06,40.98,129.05
656,2025-05-02,Card,37.19,33.96,16.11,87.26
657,2025-05-02,Card,48.23,40.35,5.22,93.8
658,2025-05-03,Festival App,49.52,42.68,11.1,103.3
659,2025-05-03,Card,25.5,52.27,47.48,125.25
651,2025-05-01,Cash,38.03,24.27,58.35,120.65
660,2025-05-03,Cash,24.34,11.83,32.73,68.9
661,2025-05-03,Cash,26.75,13.0,5.21,44.96
662,2025-05-01,Card,22.58,10.8,61.63,95.01
663,2025-05-03,Festival App,26.99,10.17,82.25,119.41
664,2025-05-03,Card,44.16,25.04,30.97,100.17
283,2025-05-01,Card,39.34,15.13,40.91,95.38
665,2025-05-01,Card,39.65,38.3,59.76,137.71
666,2025-05-03,Card,47.42,42.8,73.21,163.43
667,2025-05-02,Card,29.88,57.98,7.0,94.86
668,2025-05-01,Card,0.82,48.56,99.82,149.2
669,2025-05-01,Cash,49.05,49.64,89.69,188.38
223,2025-05-02,Card,3.44,26.72,98.07,128.23
670,2025-05-01,Cash,7.5,1.75,46.86,56.11
671,2025-05-02,Card,27.63,24.01,38.86,90.5
672,2025-05-03,Card,39.85,5.47,4.75,50.07
673,2025-05-02,Card,7.72,1.85,49.0,58.57
674,2025-05-03,Festival App,11.77,11.13,25.66,48.56
675,2025-05-01,Card,16.36,20.49,46.29,83.14
676,2025-05-01,Card,4.54,31.07,61.25,96.86
677,2025-05-01,Card,26.45,9.29,34.31,70.05
678,2025-05-02,Cash,9.69,20.44,41.73,71.86
679,2025-05-03,Cash,16.96,53.83,0.62,71.41
680,2025-05-01,Cash,2.51,49.43,34.36,86.3
681,2025-05-01,Card,37.39,14.1,14.16,65.65
682,2025-05-03,Card,10.72,50.09,66.33,127.14
683,2025-05-02,Card,12.35,10.0,9.93,32.28
684,2025-05-02,Card,31.13,12.73,75.96,119.82
685,2025-05-03,Card,28.4,47.11,84.88,160.39
686,2025-05-03,Cash,30.83,56.42,87.15,174.4
687,2025-05-01,Card,46.72,30.36,40.32,117.4
688,2025-05-03,Card,12.6,5.61,64.93,83.14
689,2025-05-03,Card,48.66,16.24,68.62,133.52
690,2025-05-01,Card,4.28,0.34,95.4,100.02
691,2025-05-03,Card,29.06,49.96,2.61,81.63
692,2025-05-03,Card,16.83,28.82,14.55,60.2
693,2025-05-02,Card,35.37,22.25,90.58,148.2
694,2025-05-02,Cash,29.14,40.21,85.69,155.04
695,2025-05-03,Card,32.69,45.78,38.49,116.96
696,2025-05-03,Card,30.85,19.92,85.22,135.99
697,2025-05-01,Cash,31.94,53.22,22.68,107.84
698,2025-05-02,Cash,7.81,25.23,93.44,126.48
699,2025-05-01,Card,7.55,29.8,47.29,84.64
700,2025-05-01,Cash,39.43,55.05,58.76,153.24
701,2025-05-02,Card,43.53,13.87,78.6,136.0
702,2025-05-02,Cash,31.36,36.39,52.33,120.08
703,2025-05-02,Card,35.93,0.67,4.53,41.13
704,2025-05-01,Card,16.34,48.37,92.49,157.2
705,2025-05-03,Card,5.95,2.46,22.84,31.25
706,2025-05-02,Card,3.93,32.58,91.07,127.58
707,2025-05-02,Cash,11.5,56.01,81.59,149.1
708,2025-05-02,Card,18.7,49.63,52.92,121.25
709,2025-05-01,Cash,20.14,31.26,82.22,133.62
710,2025-05-02,Cash,20.22,55.32,10.51,86.05
245,2025-05-01,Cash,39.54,14.71,57.61,111.86
711,2025-05-02,Card,18.43,25.2,95.46,139.09
712,2025-05-03,Card,33.94,26.97,37.98,98.89
713,2025-05-01,Card,20.1,4.63,82.31,107.04
714,2025-05-02,Cash,40.08,19.02,79.2,138.3
715,2025-05-03,Cash,33.8,25.03,36.31,95.14
716,2025-05-01,Card,31.22,40.96,36.9,109.08
717,2025-05-02,Cash,30.23,6.48,77.21,113.92
718,2025-05-03,Card,35.16,4.26,56.26,95.68
719,2025-05-03,Card,0.93,28.76,98.47,128.16
720,2025-05-03,Card,21.49,35.64,69.4,126.53
721,2025-05-01,Card,15.5,32.16,42.67,90.33
722,2025-05-01,Cash,11.28,35.84,65.01,112.13
723,2025-05-02,Card,11.84,25.91,47.65,85.4
724,2025-05-01,Cash,24.13,24.79,89.98,138.9
725,2025-05-02,Cash,46.58,19.59,10.38,76.55
726,2025-05-02,Festival App,11.27,14.68,39.37,65.32
727,2025-05-02,Card,36.97,10.17,10.07,57.21
728,2025-05-03,Card,49.33,8.77,85.84,143.94
729,2025-05-03,Card,37.02,14.6,90.29,141.91
730,2025-05-03,Festival App,29.83,48.77,83.46,162.06
731,2025-05-01,Card,7.07,3.5,22.37,32.94
732,2025-05-03,Card,43.53,8.36,14.75,66.64
733,2025-05-01,Festival App,30.46,20.17,44.86,95.49
734,2025-05-03,Cash,23.29,35.71,74.49,133.49
735,2025-05-01,Cash,5.22,53.14,92.31,150.67
736,2025-05-02,Cash,12.1,34.39,16.57,63.06
737,2025-05-01,Cash,10.61,51.61,96.51,158.73
738,2025-05-02,Card,23.01,7.74,11.28,42.03
739,2025-05-02,Card,14.79,26.34,19.11,60.24
740,2025-05-01,Card,23.58,8.52,19.99,52.09
741,2025-05-03,Card,24.59,45.08,71.5,141.17
742,2025-05-01,Card,38.53,59.86,14.49,112.88
743,2025-05-01,Card,22.98,30.94,13.15,67.07
744,2025-05-01,Cash,5.71,1.5,31.27,38.48
745,2025-05-01,Card,21.74,28.05,90.42,140.21
746,2025-05-02,Card,28.18,57.42,82.21,167.81
747,2025-05-01,Card,35.18,56.86,8.61,100.65
748,2025-05-02,Cash,13.27,48.29,81.17,142.73
749,2025-05-03,Card,13.44,4.57,71.12,89.13
750,2025-05-01,Card,6.52,16.03,94.03,116.58
751,2025-05-01,Card,30.51,4.95,72.17,107.63
752,2025-05-03,Card,30.65,12.57,96.33,139.55
753,2025-05-01,Cash,4.2,53.95,34.53,92.68
754,2025-05-02,Card,2.72,34.09,50.75,87.56
755,2025-05-02,Card,19.46,4.76,38.85,63.07
756,2025-05-01,Card,25.85,38.52,63.68,128.05
757,2025-05-02,Card,2.3,35.63,90.73,128.66
758,2025-05-02,Card,10.29,28.12,47.79,86.2
759,2025-05-02,Card,48.86,52.54,12.54,113.94
6,2025-05-02,Card,48.79,27.08,54.31,130.18
760,2025-05-02,Card,9.89,0.13,49.26,59.28
761,2025-05-02,Card,39.07,32.65,8.34,80.06
762,2025-05-02,Card,13.74,21.98,41.17,76.89
763,2025-05-01,Cash,29.57,27.48,5.66,62.71
764,2025-05-01,Cash,22.79,13.81,23.6,60.2
765,2025-05-02,Card,35.37,26.4,5.59,67.36
766,2025-05-03,Card,44.06,4.11,87.18,135.35
767,2025-05-02,Card,34.62,30.13,76.89,141.64
768,2025-05-03,Card,18.89,17.28,45.55,81.72
769,2025-05-02,Card,46.0,1.82,90.52,138.34
770,2025-05-03,Card,12.28,22.7,9.23,44.21
771,2025-05-02,Card,43.09,7.6,29.35,80.04
772,2025-05-01,Card,26.51,7.86,12.93,47.3
773,2025-05-02,Card,0.19,11.02,5.65,16.86
774,2025-05-03,Card,39.88,8.79,25.96,74.63
775,2025-05-02,Card,8.03,24.85,41.18,74.06
776,2025-05-03,Card,9.35,12.34,32.36,54.05
777,2025-05-01,Cash,16.77,59.52,26.98,103.27
778,2025-05-02,Card,3.97,34.22,87.62,125.81
779,2025-05-01,Cash,41.81,21.71,99.22,162.74
780,2025-05-02,Card,18.53,35.06,3.69,57.28
781,2025-05-02,Card,29.95,37.33,16.63,83.91
782,2025-05-02,Festival App,29.39,17.44,16.13,62.96
783,2025-05-03,Card,16.77,4.53,49.46,70.76
784,2025-05-03,Card,25.82,1.96,99.91,127.69
785,2025-05-01,Cash,45.29,41.91,85.3,172.5
786,2025-05-01,Card,9.73,50.36,51.79,111.88
787,2025-05-02,Festival App,2.99,4.01,92.57,99.57
788,2025-05-01,Cash,41.79,23.56,41.83,107.18
789,2025-05-02,Cash,0.15,25.59,82.87,108.61
790,2025-05-01,Card,18.5,33.12,36.0,87.62
791,2025-05-03,Cash,7.08,5.97,32.09,45.14
792,2025-05-02,Festival App,35.77,40.98,48.93,125.68
793,2025-05-02,Card,17.39,1.75,43.92,63.06
794,2025-05-02,Card,10.08,50.36,17.97,78.41
795,2025-05-02,Festival App,18.81,34.17,99.01,151.99
796,2025-05-02,Card,29.91,48.18,88.79,166.88
797,2025-05-02,Cash,6.5,32.41,97.97,136.88
798,2025-05-01,Card,27.74,53.71,91.85,173.3
799,2025-05-03,Card,8.0,30.31,14.41,52.72
800,2025-05-02,Cash,30.9,26.55,49.21,106.66
801,2025-05-02,Card,22.43,10.74,96.57,129.74
802,2025-05-02,Card,7.69,4.2,26.25,38.14
803,2025-05-03,Cash,28.06,10.86,31.8,70.72
804,2025-05-01,Card,8.39,35.55,49.02,92.96
805,2025-05-03,Card,7.99,43.98,26.9,78.87
806,2025-05-02,Card,46.55,29.06,63.35,138.96
807,2025-05-02,Card,48.75,51.62,85.45,185.82
808,2025-05-02,Card,37.84,47.92,59.4,145.16
809,2025-05-01,Card,44.55,53.94,93.7,192.19
810,2025-05-01,Cash,8.02,49.11,24.82,81.95
811,2025-05-03,Card,1.45,40.6,62.14,104.19
812,2025-05-03,Cash,49.84,35.56,63.7,149.1
813,2025-05-02,Card,40.16,4.7,43.01,87.87
814,2025-05-01,Card,0.29,16.61,34.29,51.19
815,2025-05-01,Card,23.91,57.99,57.56,139.46
816,2025-05-02,Cash,0.44,59.31,23.56,83.31
817,2025-05-03,Cash,22.09,48.81,35.01,105.91
818,2025-05-03,Cash,4.06,42.07,86.68,132.81
819,2025-05-01,Festival App,17.46,23.82,60.77,102.05
820,2025-05-03,Card,42.76,7.09,35.81,85.66
821,2025-05-03,Card,41.64,50.03,2.61,94.28
822,2025-05-02,Card,1.31,50.13,36.79,88.23
823,2025-05-03,Card,9.58,4.74,53.36,67.68
824,2025-05-03,Card,31.04,43.35,59.06,133.45
825,2025-05-02,Card,37.36,30.87,93.56,161.79
826,2025-05-03,Card,6.43,8.84,38.8,54.07
827,2025-05-02,Cash,11.45,17.53,11.88,40.86
828,2025-05-03,Cash,10.25,37.62,20.66,68.53
829,2025-05-03,Card,41.0,9.66,90.95,141.61
830,2025-05-03,Card,10.02,9.81,36.89,56.72
831,2025-05-02,Cash,16.46,43.99,84.48,144.93
832,2025-05-03,Card,14.88,22.57,45.46,82.91
833,2025-05-02,Cash,0.82,54.12,59.19,114.13
834,2025-05-01,Card,48.25,19.44,47.97,115.66
835,2025-05-02,Card,32.51,38.42,31.87,102.8
836,2025-05-02,Card,21.54,53.65,62.86,138.05
837,2025-05-01,Cash,23.7,49.55,44.94,118.19
838,2025-05-02,Card,45.86,41.31,49.97,137.14
839,2025-05-03,Card,9.74,45.32,70.68,125.74
840,2025-05-01,Card,41.63,40.13,70.7,152.46
707,2025-05-01,Card,24.58,41.82,24.97,91.37
841,2025-05-01,Card,0.43,6.88,22.73,30.04
842,2025-05-02,Card,45.33,22.31,72.01,139.65
843,2025-05-01,Card,9.47,14.67,15.32,39.46
844,2025-05-02,Card,47.07,36.63,64.39,148.09
845,2025-05-03,Cash,0.77,37.95,11.16,49.88
846,2025-05-03,Festival App,0.2,16.82,34.74,51.76
847,2025-05-01,Card,3.0,15.14,25.17,43.31
848,2025-05-02,Card,33.72,37.96,37.77,109.45
849,2025-05-02,Cash,23.8,15.85,79.26,118.91
850,2025-05-03,Card,1.77,25.0,29.97,56.74
851,2025-05-01,Card,26.16,58.04,40.3,124.5
852,2025-05-02,Festival App,45.24,50.55,71.9,167.69
853,2025-05-03,Cash,25.08,27.55,53.98,106.61
854,2025-05-02,Card,16.25,10.27,81.49,108.01
855,2025-05-02,Card,2.49,0.77,59.35,62.61
856,2025-05-02,Cash,12.7,28.45,41.29,82.44
857,2025-05-03,Cash,11.91,0.42,62.47,74.8
858,2025-05-02,Cash,45.72,2.0,73.8,121.52
859,2025-05-02,Card,12.77,22.34,29.87,64.98
860,2025-05-02,Card,40.6,31.58,42.55,114.73
861,2025-05-02,Card,49.6,32.67,75.2,157.47
862,2025-05-03,Card,42.56,5.07,47.21,94.84
863,2025-05-01,Card,43.07,50.05,37.81,130.93
864,2025-05-01,Cash,42.28,51.45,69.43,163.16
865,2025-05-01,Card,44.03,44.74,37.12,125.89
866,2025-05-03,Card,15.01,11.98,78.64,105.63
867,2025-05-02,Card,31.0,22.73,1.39,55.12
868,2025-05-03,Cash,10.03,19.63,12.3,41.96
869,2025-05-03,Festival App,38.75,20.83,26.59,86.17
870,2025-05-01,Card,40.22,50.99,5.32,96.53
871,2025-05-01,Card,38.9,47.41,64.87,151.18
872,2025-05-02,Card,8.16,2.14,99.24,109.54
873,2025-05-02,Cash,12.55,54.48,57.15,124.18
874,2025-05-01,Cash,35.15,39.47,98.23,172.85
875,2025-05-01,Card,5.23,3.94,42.95,52.12
876,2025-05-02,Card,8.14,19.61,37.83,65.58
877,2025-05-02,Card,19.62,0.85,88.95,109.42
116,2025-05-01,Cash,7.84,23.07,68.01,98.92
878,2025-05-01,Card,21.58,44.34,94.7,160.62
879,2025-05-02,Card,37.88,4.31,80.27,122.46
880,2025-05-02,Cash,23.36,36.91,48.61,108.88
881,2025-05-02,Card,19.87,39.49,72.64,132.0
882,2025-05-02,Card,26.74,30.93,17.96,75.63
883,2025-05-03,Card,16.86,22.52,79.96,119.34
884,2025-05-01,Cash,38.93,44.41,38.58,121.92
885,2025-05-03,Card,26.14,30.16,55.22,111.52
886,2025-05-01,Card,1.57,44.01,46.64,92.22
887,2025-05-02,Card,47.78,29.89,12.82,90.49
787,2025-05-03,Cash,1.8,42.32,67.41,111.53
888,2025-05-02,Card,3.24,22.53,22.9,48.67
889,2025-05-02,Card,12.38,14.16,1.72,28.26
890,2025-05-01,Card,29.12,12.71,77.92,119.75
22,2025-05-03,Card,19.81,21.9,1.72,43.43
891,2025-05-03,Card,33.55,21.36,33.52,88.43
892,2025-05-03,Card,19.25,6.19,38.99,64.43
893,2025-05-01,Card,21.46,53.61,41.14,116.21
894,2025-05-02,Card,37.61,45.28,56.23,139.12
895,2025-05-03,Cash,47.92,45.16,72.22,165.3
896,2025-05-03,Card,27.06,3.99,37.0,68.05
897,2025-05-03,Card,5.01,44.98,94.09,144.08
898,2025-05-02,Cash,29.13,21.44,37.74,88.31
302,2025-05-02,Card,33.42,54.32,44.31,132.05
899,2025-05-01,Cash,37.84,55.94,53.1,146.88
729,2025-05-01,Card,3.63,43.07,84.54,131.24
900,2025-05-03,Card,27.68,57.38,67.06,152.12
901,2025-05-01,Card,19.67,47.34,38.61,105.62
902,2025-05-02,Card,24.74,49.53,82.84,157.11
903,2025-05-03,Card,35.55,28.32,95.98,159.85
904,2025-05-03,Card,16.48,7.34,14.9,38.72
905,2025-05-01,Card,19.52,41.34,54.09,114.95
906,2025-05-01,Card,33.75,1.63,19.69,55.07
907,2025-05-02,Card,17.63,42.25,25.96,85.84
908,2025-05-02,Card,36.85,30.88,95.26,162.99
909,2025-05-02,Card,0.05,19.98,12.8,32.83
910,2025-05-01,Card,10.86,8.63,39.87,59.36
911,2025-05-03,Card,12.03,14.11,25.85,51.99
912,2025-05-03,Cash,3.34,14.01,91.25,108.6
913,2025-05-02,Cash,26.22,3.6,26.26,56.08
914,2025-05-03,Cash,46.27,52.74,84.12,183.13
915,2025-05-02,Festival App,47.55,28.68,7.64,83.87
916,2025-05-03,Card,41.49,6.67,12.97,61.13
917,2025-05-02,Festival App,25.37,25.79,33.27,84.43
918,2025-05-02,Card,38.19,9.96,92.31,140.46
919,2025-05-02,Card,16.42,6.28,6.01,28.71
920,2025-05-01,Cash,15.45,20.48,20.19,56.12
921,2025-05-03,Cash,9.76,31.15,42.56,83.47
922,2025-05-02,Card,10.32,15.22,69.28,94.82
923,2025-05-01,Cash,32.81,16.19,5.45,54.45
144,2025-05-01,Card,26.69,2.1,5.79,34.58
924,2025-05-02,Card,4.64,45.5,60.97,111.11
925,2025-05-03,Card,19.67,58.08,14.14,91.89
926,2025-05-02,Card,15.0,21.05,84.26,120.31
927,2025-05-01,Cash,34.86,11.18,52.54,98.58
928,2025-05-02,Card,46.74,46.52,73.06,166.32
929,2025-05-02,Card,32.27,26.07,15.93,74.27
930,2025-05-02,Cash,21.39,43.49,43.44,108.32
931,2025-05-01,Card,29.31,4.37,74.18,107.86
932,2025-05-02,Cash,24.23,13.26,84.09,121.58
933,2025-05-02,Card,26.21,50.61,80.63,157.45
934,2025-05-03,Cash,37.11,46.28,67.24,150.63
935,2025-05-03,Card,11.16,12.2,71.57,94.93
936,2025-05-03,Card,44.2,11.19,79.59,134.98
937,2025-05-03,Card,19.64,27.83,89.52,136.99
938,2025-05-02,Card,23.8,27.24,26.82,77.86
939,2025-05-01,Card,13.9,56.54,82.93,153.37
940,2025-05-01,Cash,20.89,36.62,98.17,155.68
921,2025-05-02,Card,7.05,34.87,88.34,130.26
941,2025-05-02,Cash,17.55,10.18,55.05,82.78
942,2025-05-02,Cash,13.3,2.71,7.7,23.71
943,2025-05-02,Festival App,12.11,41.75,97.08,150.94
944,2025-05-03,Card,46.01,38.17,44.15,128.33
670,2025-05-02,Card,24.69,4.83,97.12,126.64
856,2025-05-03,Cash,49.93,51.32,90.2,191.45
945,2025-05-03,Cash,18.63,36.65,35.66,90.94
946,2025-05-02,Card,42.05,31.09,22.53,95.67
947,2025-05-01,Card,24.76,56.6,18.5,99.86
948,2025-05-02,Card,21.15,46.52,9.75,77.42
949,2025-05-03,Card,49.29,56.39,30.75,136.43
950,2025-05-03,Cash,9.22,13.21,16.18,38.61
951,2025-05-01,Card,47.69,42.4,62.8,152.89
952,2025-05-01,Card,4.42,10.29,95.48,110.19
953,2025-05-03,Card,48.99,30.34,22.07,101.4
