ticket_id,gender,age,age_group,group_size,group_type,ticket_type,is_multiday,favourite_genre,recommend_to_friend
438,Female,26,25-34,5,Group,1-day Pass,False,Hip-Hop,False
439,Female,29,25-34,5,Group,VIP,True,Rock,True
440,Other,25,25-34,3,Group,3-day Pass,True,Rock,True
441,Male,31,25-34,4,Group,1-day Pass,False,Reggaeton,True
442,Male,23,18-24,3,Group,1-day Pass,False,Hip-Hop,True
443,Female,24,18-24,5,Group,3-day Pass,True,Hip-Hop,True
444,Male,23,18-24,4,Group,VIP,True,Hip-Hop,True
445,Female,25,25-34,5,Group,3-day Pass,True,Pop,True
446,Male,31,25-34,1,Individual,3-day Pass,True,Rock,True
447,Male,26,25-34,1,Individual,VIP,True,Rock,True
448,Female,29,25-34,3,Group,3-day Pass,True,Rock,True
449,Female,30,25-34,2,Couple,3-day Pass,True,Electronic,True
450,Female,27,25-34,1,Individual,3-day Pass,True,Rock,True
451,Other,22,18-24,1,Individual,3-day Pass,True,Reggaeton,False
452,Male,25,25-34,3,Group,3-day Pass,True,Pop,True
453,Female,31,25-34,2,Couple,1-day Pass,False,Rock,True
454,Female,21,18-24,5,Group,1-day Pass,False,Rock,True
455,Male,19,18-24,3,Group,VIP,True,Pop,True
456,Female,31,25-34,3,Group,3-day Pass,True,Pop,True
457,Male,28,25-34,4,Group,VIP,True,Pop,True
458,Male,29,25-34,1,Individual,3-day Pass,True,Hip-Hop,True
459,Other,20,18-24,1,Individual,3-day Pass,True,Rock,True
460,Male,19,18-24,1,Individual,3-day Pass,True,Pop,False
461,Male,23,18-24,2,Couple,3-day Pass,True,Hip-Hop,False
462,Female,26,25-34,3,Group,3-day Pass,True,Hip-Hop,True
463,Male,29,25-34,4,Group,VIP,True,Reggaeton,True
464,Male,21,18-24,4,Group,3-day Pass,True,Rock,True
465,Male,30,25-34,5,Group,3-day Pass,True,Reggaeton,True
466,Male,27,25-34,2,Couple,VIP,True,Rock,True
467,Female,32,25-34,2,Couple,VIP,True,Rock,True
468,Female,18,18-24,1,Individual,3-day Pass,True,Pop,True
469,Male,26,25-34,5,Group,1-day Pass,False,Electronic,True
470,Male,21,18-24,3,Group,3-day Pass,True,Electronic,False
471,Female,29,25-34,2,Couple,1-day Pass,False,Hip-Hop,False
472,Female,23,18-24,5,Group,VIP,True,Pop,True
473,Female,29,25-34,3,Group,3-day Pass,True,Rock,True
474,Male,18,18-24,4,Group,3-day Pass,True,Rock,False
475,Male,26,25-34,3,Group,VIP,True,Hip-Hop,True
476,Female,24,18-24,5,Group,3-day Pass,True,Rock,True
477,Female,23,18-24,4,Group,3-day Pass,True,Reggaeton,False
478,Female,26,25-34,4,Group,3-day Pass,True,Hip-Hop,True
479,Female,24,18-24,2,Couple,3-day Pass,True,Hip-Hop,False
480,Female,18,18-24,3,Group,3-day Pass,True,Hip-Hop,True
481,Female,18,18-24,3,Group,3-day Pass,True,Rock,True
482,Female,20,18-24,1,Individual,1-day Pass,False,Rock,False
483,Male,24,18-24,3,Group,1-day Pass,False,Hip-Hop,True
484,Male,27,25-34,5,Group,1-day Pass,False,Pop,False
485,Female,24,18-24,2,Couple,1-day Pass,False,Hip-Hop,True
486,Male,19,18-24,5,Group,3-day Pass,True,Rock,True
487,Female,20,18-24,3,Group,3-day Pass,True,Electronic,False
488,Female,18,18-24,3,Group,1-day Pass,False,Rock,True
489,Female,18,18-24,3,Group,1-day Pass,False,Pop,True
490,Male,21,18-24,3,Group,3-day Pass,True,Rock,True
491,Female,30,25-34,2,Couple,VIP,True,Pop,True
492,Male,18,18-24,3,Group,VIP,True,Electronic,True
493,Female,23,18-24,3,Group,VIP,True,Reggaeton,False
494,Male,29,25-34,2,Couple,3-day Pass,True,Pop,True
495,Male,20,18-24,5,Group,3-day Pass,True,Electronic,True
496,Female,18,18-24,3,Group,3-day Pass,True,Pop,False
497,Female,25,25-34,5,Group,3-day Pass,True,Rock,True
498,Male,28,25-34,5,Group,VIP,True,Electronic,True
499,Female,18,18-24,4,Group,3-day Pass,True,Rock,True
500,Female,18,18-24,4,Group,3-day Pass,True,Rock,False
501,Male,26,25-34,2,Couple,VIP,True,Reggaeton,True
502,Female,22,18-24,4,Group,3-day Pass,True,Rock,False
503,Female,21,18-24,4,Group,3-day Pass,True,Reggaeton,True
504,Male,31,25-34,4,Group,1-day Pass,False,Pop,False
505,Male,29,25-34,2,Couple,3-day Pass,True,Rock,True
506,Male,22,18-24,3,Group,VIP,True,Hip-Hop,False
507,Female,23,18-24,3,Group,3-day Pass,True,Hip-Hop,True
508,Other,27,25-34,3,Group,3-day Pass,True,Rock,False
509,Male,28,25-34,3,Group,3-day Pass,True,Pop,True
510,Female,26,25-34,5,Group,VIP,True,Reggaeton,False
511,Female,26,25-34,2,Couple,3-day Pass,True,Rock,False
512,Female,18,18-24,4,Group,3-day Pass,True,Electronic,True
513,Female,25,25-34,3,Group,3-day Pass,True,Rock,True
514,Male,22,18-24,3,Group,3-day Pass,True,Rock,True
515,Female,25,25-34,4,Group,3-day Pass,True,Reggaeton,True
516,Female,19,18-24,5,Group,3-day Pass,True,Rock,True
517,Female,27,25-34,3,Group,VIP,True,Hip-Hop,False
518,Male,18,18-24,3,Group,VIP,True,Rock,True
519,Male,28,25-34,5,Group,3-day Pass,True,Pop,True
520,Male,18,18-24,3,Group,1-day Pass,False,Rock,False
521,Female,18,18-24,3,Group,3-day Pass,True,Rock,True
522,Male,24,18-24,5,Group,3-day Pass,True,Pop,True
523,Male,23,18-24,2,Couple,VIP,True,Electronic,True
524,Male,29,25-34,2,Couple,3-day Pass,True,Hip-Hop,False
525,Male,25,25-34,4,Group,VIP,True,Pop,False
526,Female,26,25-34,3,Group,3-day Pass,True,Pop,True
527,Male,26,25-34,3,Group,3-day Pass,True,Hip-Hop,True
528,Female,29,25-34,3,Group,3-day Pass,True,Reggaeton,True
529,Female,20,18-24,5,Group,3-day Pass,True,Rock,False
530,Female,30,25-34,5,Group,3-day Pass,True,Pop,True
531,Male,28,25-34,2,Couple,3-day Pass,True,Rock,False
532,Female,18,18-24,3,Group,3-day Pass,True,Rock,True
533,Male,29,25-34,4,Group,VIP,True,Pop,True
534,Male,28,25-34,2,Couple,1-day Pass,False,Hip-Hop,True
535,Female,28,25-34,3,Group,3-day Pass,True,Rock,True
536,Female,20,18-24,2,Couple,3-day Pass,True,Hip-Hop,True
537,Male,23,18-24,1,Individual,1-day Pass,False,Rock,True
538,Female,28,25-34,3,Group,VIP,True,Rock,True
539,Female,29,25-34,3,Group,3-day Pass,True,Hip-Hop,True
540,Female,25,25-34,3,Group,3-day Pass,True,Rock,True
541,Male,27,25-34,4,Group,1-day Pass,False,Hip-Hop,False
542,Male,29,25-34,3,Group,3-day Pass,True,Hip-Hop,True
543,Male,18,18-24,2,Couple,3-day Pass,True,Reggaeton,True
544,Male,29,25-34,3,Group,VIP,True,Pop,True
545,Male,25,25-34,2,Couple,3-day Pass,True,Electronic,True
546,Male,20,18-24,5,Group,3-day Pass,True,Electronic,True
547,Male,26,25-34,4,Group,VIP,True,Rock,False
548,Female,19,18-24,5,Group,3-day Pass,True,Pop,False
549,Female,29,25-34,5,Group,VIP,True,Pop,False
550,Male,23,18-24,3,Group,1-day Pass,False,Rock,False
551,Male,21,18-24,5,Group,3-day Pass,True,Hip-Hop,True
552,Female,23,18-24,3,Group,3-day Pass,True,Electronic,True
553,Male,18,18-24,2,Couple,VIP,True,Reggaeton,False
554,Female,32,25-34,4,Group,VIP,True,Pop,True
555,Female,18,18-24,2,Couple,3-day Pass,True,Rock,True
556,Female,22,18-24,5,Group,3-day Pass,True,Reggaeton,True
557,Female,18,18-24,4,Group,1-day Pass,False,Pop,True
558,Female,21,18-24,3,Group,3-day Pass,True,Pop,True
559,Female,18,18-24,2,Couple,VIP,True,Hip-Hop,False
560,Other,27,25-34,3,Group,VIP,True,Rock,True
561,Other,26,25-34,4,Group,3-day Pass,True,Pop,False
562,Male,19,18-24,2,Couple,3-day Pass,True,Hip-Hop,False
563,Female,21,18-24,4,Group,3-day Pass,True,Rock,False
564,Female,29,25-34,5,Group,3-day Pass,True,Hip-Hop,False
565,Female,25,25-34,3,Group,1-day Pass,False,Hip-Hop,True
566,Male,30,25-34,1,Individual,VIP,True,Rock,False
567,Male,18,18-24,4,Group,3-day Pass,True,Rock,True
568,Female,33,25-34,2,Couple,3-day Pass,True,Electronic,True
569,Female,18,18-24,3,Group,3-day Pass,True,Pop,False
570,Male,24,18-24,2,Couple,1-day Pass,False,Rock,False
571,Other,23,18-24,5,Group,VIP,True,Rock,True
572,Female,18,18-24,3,Group,1-day Pass,False,Hip-Hop,False
573,Female,18,18-24,3,Group,3-day Pass,True,Rock,False
574,Female,24,18-24,3,Group,1-day Pass,False,Hip-Hop,True
575,Female,27,25-34,5,Group,3-day Pass,True,Rock,False
576,Female,27,25-34,4,Group,1-day Pass,False,Rock,False
577,Male,23,18-24,2,Couple,3-day Pass,True,Reggaeton,True
578,Female,31,25-34,4,Group,1-day Pass,False,Reggaeton,True
579,Male,23,18-24,4,Group,1-day Pass,False,Pop,False
580,Female,27,25-34,3,Group,3-day Pass,True,Pop,False
581,Male,31,25-34,4,Group,3-day Pass,True,Rock,True
582,Female,25,25-34,1,Individual,3-day Pass,True,Hip-Hop,True
583,Female,24,18-24,5,Group,3-day Pass,True,Pop,True
584,Male,30,25-34,5,Group,3-day Pass,True,Hip-Hop,True
585,Female,26,25-34,5,Group,3-day Pass,True,Rock,True
586,Male,28,25-34,5,Group,3-day Pass,True,Rock,True
587,Male,27,25-34,5,Group,3-day Pass,True,Electronic,True
588,Male,27,25-34,1,Individual,3-day Pass,True,Pop,False
589,Male,20,18-24,3,Group,3-day Pass,True,Rock,False
590,Male,20,18-24,4,Group,3-day Pass,True,Pop,False
591,Male,31,25-34,3,Group,VIP,True,Electronic,True
592,Male,26,25-34,3,Group,VIP,True,Rock,True
593,Female,25,25-34,3,Group,3-day Pass,True,Pop,True
594,Male,18,18-24,4,Group,1-day Pass,False,Pop,False
595,Female,22,18-24,4,Group,1-day Pass,False,Hip-Hop,False
596,Male,18,18-24,3,Group,1-day Pass,False,Reggaeton,True
597,Female,21,18-24,3,Group,3-day Pass,True,Pop,False
598,Female,27,25-34,5,Group,3-day Pass,True,Rock,True
599,Male,28,25-34,4,Group,1-day Pass,False,Rock,False
600,Male,24,18-24,2,Couple,VIP,True,Pop,True
601,Female,22,18-24,3,Group,3-day Pass,True,Reggaeton,True
602,Male,24,18-24,4,Group,3-day Pass,True,Reggaeton,False
603,Other,20,18-24,5,Group,1-day Pass,False,Rock,True
604,Female,25,25-34,2,Couple,VIP,True,Rock,True
605,Male,24,18-24,4,Group,VIP,True,Pop,True
606,Female,27,25-34,4,Group,1-day Pass,False,Electronic,False
607,Female,29,25-34,1,Individual,1-day Pass,False,Pop,True
608,Male,22,18-24,3,Group,3-day Pass,True,Rock,False
609,Male,27,25-34,2,Couple,3-day Pass,True,Rock,True
610,Male,28,25-34,3,Group,3-day Pass,True,Hip-Hop,False
611,Male,25,25-34,4,Group,VIP,True,Rock,True
612,Male,26,25-34,3,Group,VIP,True,Pop,True
613,Female,29,25-34,4,Group,1-day Pass,False,Pop,True
614,Female,29,25-34,4,Group,3-day Pass,True,Reggaeton,True
615,Male,24,18-24,3,Group,3-day Pass,True,Hip-Hop,True
616,Female,32,25-34,2,Couple,1-day Pass,False,Rock,True
617,Male,21,18-24,1,Individual,1-day Pass,False,Rock,True
618,Female,31,25-34,2,Couple,3-day Pass,True,Rock,True
619,Female,18,18-24,5,Group,3-day Pass,True,Pop,True
620,Male,18,18-24,5,Group,1-day Pass,False,Hip-Hop,True
621,Female,24,18-24,4,Group,1-day Pass,False,Rock,True
622,Male,21,18-24,3,Group,3-day Pass,True,Pop,False
623,Male,24,18-24,5,Group,1-day Pass,False,Electronic,True
624,Male,22,18-24,2,Couple,1-day Pass,False,Pop,False
625,Female,33,25-34,5,Group,3-day Pass,True,Rock,True
626,Female,30,25-34,5,Group,1-day Pass,False,Rock,True
627,Male,31,25-34,2,Couple,3-day Pass,True,Rock,False
628,Male,28,25-34,5,Group,VIP,True,Rock,True
629,Female,30,25-34,3,Group,1-day Pass,False,Pop,True
630,Male,22,18-24,2,Couple,3-day Pass,True,Pop,True
631,Male,26,25-34,3,Group,3-day Pass,True,Rock,True
632,Female,25,25-34,4,Group,3-day Pass,True,Hip-Hop,False
633,Female,25,25-34,3,Group,1-day Pass,False,Electronic,True
634,Female,29,25-34,4,Group,1-day Pass,False,Pop,True
635,Male,23,18-24,4,Group,1-day Pass,False,Pop,True
636,Female,26,25-34,3,Group,1-day Pass,False,Rock,True
637,Male,26,25-34,5,Group,3-day Pass,True,Hip-Hop,True
638,Female,26,25-34,3,Group,1-day Pass,False,Rock,True
639,Male,25,25-34,3,Group,3-day Pass,True,Pop,True
640,Female,21,18-24,2,Couple,3-day Pass,True,Pop,True
641,Female,27,25-34,4,Group,3-day Pass,True,Hip-Hop,True
642,Female,23,18-24,3,Group,3-day Pass,True,Hip-Hop,False
643,Male,29,25-34,3,Group,3-day Pass,True,Pop,True
644,Male,27,25-34,2,Couple,3-day Pass,True,Pop,False
645,Other,24,18-24,3,Group,1-day Pass,False,Hip-Hop,True
646,Female,26,25-34,4,Group,3-day Pass,True,Reggaeton,False
647,Female,18,18-24,3,Group,3-day Pass,True,Rock,True
648,Other,28,25-34,4,Group,VIP,True,Hip-Hop,True
649,Female,21,18-24,3,Group,3-day Pass,True,Reggaeton,True
650,Male,18,18-24,5,Group,1-day Pass,False,Rock,False
651,Female,27,25-34,3,Group,3-day Pass,True,Rock,True
652,Female,22,18-24,2,Couple,1-day Pass,False,Hip-Hop,True
653,Female,25,25-34,2,Couple,VIP,True,Rock,True
654,Other,26,25-34,5,Group,VIP,True,Pop,False
655,Female,22,18-24,4,Group,3-day Pass,True,Electronic,False
656,Female,27,25-34,3,Group,3-day Pass,True,Hip-Hop,True
657,Male,18,18-24,3,Group,3-day Pass,True,Rock,True
658,Male,21,18-24,2,Couple,3-day Pass,True,Rock,True
659,Female,19,18-24,3,Group,1-day Pass,False,Electronic,True
660,Female,19,18-24,2,Couple,VIP,True,Reggaeton,True
661,Male,18,18-24,4,Group,3-day Pass,True,Pop,True
662,Female,30,25-34,2,Couple,1-day Pass,False,Reggaeton,True
663,Female,26,25-34,2,Couple,3-day Pass,True,Reggaeton,True
664,Male,24,18-24,5,Group,VIP,True,Rock,True
665,Other,23,18-24,4,Group,3-day Pass,True,Rock,True
666,Female,21,18-24,3,Group,3-day Pass,True,Rock,False
667,Female,29,25-34,2,Couple,3-day Pass,True,Rock,True
668,Female,19,18-24,3,Group,3-day Pass,True,Rock,True
669,Female,31,25-34,4,Group,3-day Pass,True,Pop,True
670,Male,26,25-34,3,Group,3-day Pass,True,Pop,False
671,Male,25,25-34,4,Group,1-day Pass,False,Hip-Hop,True
672,Female,25,25-34,5,Group,1-day Pass,False,Rock,True
673,Male,22,18-24,5,Group,VIP,True,Rock,True
674,Male,31,25-34,3,Group,VIP,True,Rock,False
675,Other,20,18-24,1,Individual,3-day Pass,True,Pop,True
676,Male,18,18-24,3,Group,3-day Pass,True,Pop,True
677,Female,29,25-34,1,Individual,1-day Pass,False,Pop,True
678,Male,25,25-34,2,Couple,VIP,True,Pop,True
679,Female,22,18-24,3,Group,1-day Pass,False,Pop,True
680,Female,22,18-24,5,Group,1-day Pass,False,Rock,True
681,Female,28,25-34,3,Group,3-day Pass,True,Electronic,False
682,Female,18,18-24,1,Individual,3-day Pass,True,Rock,False
683,Other,30,25-34,5,Group,VIP,True,Rock,True
684,Female,21,18-24,5,Group,3-day Pass,True,Pop,True
685,Female,31,25-34,2,Couple,3-day Pass,True,Electronic,False
686,Female,25,25-34,3,Group,1-day Pass,False,Rock,True
687,Female,27,25-34,3,Group,3-day Pass,True,Pop,True
688,Female,22,18-24,4,Group,VIP,True,Hip-Hop,True
689,Female,30,25-34,4,Group,VIP,True,Electronic,False
690,Female,20,18-24,3,Group,3-day Pass,True,Pop,True
691,Female,25,25-34,1,Individual,3-day Pass,True,Pop,True
692,Female,19,18-24,5,Group,3-day Pass,True,Hip-Hop,True
693,Female,23,18-24,3,Group,VIP,True,Rock,True
694,Male,20,18-24,2,Couple,3-day Pass,True,Hip-Hop,True
695,Female,25,25-34,5,Group,1-day Pass,False,Pop,True
696,Female,25,25-34,2,Couple,1-day Pass,False,Rock,True
697,Male,21,18-24,4,Group,3-day Pass,True,Hip-Hop,True
698,Female,25,25-34,2,Couple,3-day Pass,True,Rock,False
699,Female,19,18-24,5,Group,3-day Pass,True,Hip-Hop,True
700,Male,25,25-34,3,Group,1-day Pass,False,Rock,True
701,Female,18,18-24,3,Group,3-day Pass,True,Rock,True
702,Male,18,18-24,4,Group,VIP,True,Reggaeton,False
703,Female,32,25-34,3,Group,3-day Pass,True,Pop,True
704,Male,26,25-34,3,Group,1-day Pass,False,Reggaeton,True
705,Female,18,18-24,4,Group,3-day Pass,True,Rock,False
706,Female,26,25-34,4,Group,3-day Pass,True,Rock,False
707,Male,18,18-24,5,Group,3-day Pass,True,Rock,True
708,Female,31,25-34,5,Group,1-day Pass,False,Pop,True
709,Female,23,18-24,5,Group,VIP,True,Pop,True
710,Female,18,18-24,5,Group,3-day Pass,True,Electronic,True
711,Male,18,18-24,2,Couple,3-day Pass,True,Reggaeton,False
712,Male,26,25-34,1,Individual,3-day Pass,True,Rock,True
713,Male,18,18-24,3,Group,3-day Pass,True,Pop,True
714,Male,29,25-34,2,Couple,3-day Pass,True,Reggaeton,False
715,Female,24,18-24,3,Group,3-day Pass,True,Rock,False
716,Female,25,25-34,2,Couple,3-day Pass,True,Pop,False
717,Female,25,25-34,3,Group,3-day Pass,True,Pop,True
718,Male,27,25-34,3,Group,1-day Pass,False,Pop,False
719,Female,22,18-24,3,Group,3-day Pass,True,Electronic,True
720,Female,25,25-34,3,Group,1-day Pass,False,Rock,False
721,Female,29,25-34,3,Group,VIP,True,Pop,False
722,Male,26,25-34,1,Individual,1-day Pass,False,Pop,True
723,Male,28,25-34,5,Group,1-day Pass,False,Pop,True
724,Female,25,25-34,5,Group,VIP,True,Rock,True
725,Female,21,18-24,3,Group,1-day Pass,False,Pop,False
726,Female,29,25-34,3,Group,3-day Pass,True,Reggaeton,True
727,Female,22,18-24,4,Group,VIP,True,Rock,False
728,Female,22,18-24,5,Group,VIP,True,Pop,False
729,Female,25,25-34,2,Couple,3-day Pass,True,Rock,False
730,Female,27,25-34,3,Group,1-day Pass,False,Reggaeton,True
731,Male,30,25-34,4,Group,3-day Pass,True,Pop,True
732,Female,21,18-24,3,Group,VIP,True,Pop,False
733,Male,22,18-24,1,Individual,3-day Pass,True,Electronic,True
734,Female,25,25-34,4,Group,VIP,True,Electronic,True
735,Female,29,25-34,3,Group,VIP,True,Hip-Hop,True
736,Female,18,18-24,4,Group,1-day Pass,False,Rock,True
737,Female,26,25-34,3,Group,3-day Pass,True,Reggaeton,False
738,Male,28,25-34,3,Group,VIP,True,Reggaeton,False
739,Other,28,25-34,5,Group,3-day Pass,True,Rock,True
740,Male,18,18-24,4,Group,VIP,True,Reggaeton,False
741,Male,21,18-24,3,Group,VIP,True,Pop,True
742,Female,18,18-24,3,Group,3-day Pass,True,Rock,True
743,Female,29,25-34,5,Group,VIP,True,Hip-Hop,False
744,Male,25,25-34,3,Group,1-day Pass,False,Rock,True
745,Male,30,25-34,2,Couple,1-day Pass,False,Rock,True
746,Male,25,25-34,4,Group,3-day Pass,True,Rock,False
747,Male,27,25-34,5,Group,VIP,True,Hip-Hop,False
748,Female,31,25-34,3,Group,1-day Pass,False,Pop,True
749,Male,23,18-24,2,Couple,3-day Pass,True,Electronic,False
750,Female,18,18-24,2,Couple,3-day Pass,True,Rock,False
751,Female,23,18-24,3,Group,VIP,True,Electronic,False
752,Male,26,25-34,4,Group,1-day Pass,False,Pop,True
753,Male,26,25-34,4,Group,1-day Pass,False,Rock,True
754,Female,25,25-34,4,Group,3-day Pass,True,Rock,True
755,Female,23,18-24,5,Group,3-day Pass,True,Pop,False
756,Male,25,25-34,3,Group,3-day Pass,True,Pop,False
757,Male,19,18-24,3,Group,3-day Pass,True,Rock,False
758,Male,25,25-34,3,Group,3-day Pass,True,Reggaeton,False
759,Female,21,18-24,1,Individual,VIP,True,Rock,False
760,Male,25,25-34,5,Group,3-day Pass,True,Reggaeton,True
761,Female,28,25-34,4,Group,3-day Pass,True,Reggaeton,True
762,Male,27,25-34,1,Individual,3-day Pass,True,Rock,True
763,Female,26,25-34,3,Group,VIP,True,Rock,False
764,Male,23,18-24,1,Individual,3-day Pass,True,Rock,False
765,Female,30,25-34,3,Group,3-day Pass,True,Pop,True
766,Female,18,18-24,4,Group,1-day Pass,False,Rock,False
767,Female,28,25-34,4,Group,3-day Pass,True,Electronic,True
768,Male,24,18-24,4,Group,3-day Pass,True,Reggaeton,True
769,Female,21,18-24,3,Group,VIP,True,Reggaeton,True
770,Male,19,18-24,2,Couple,VIP,True,Rock,True
771,Female,30,25-34,4,Group,3-day Pass,True,Rock,True
772,Female,18,18-24,2,Couple,3-day Pass,True,Electronic,False
773,Female,31,25-34,5,Group,3-day Pass,True,Hip-Hop,True
774,Female,23,18-24,2,Couple,VIP,True,Pop,True
775,Male,18,18-24,2,Couple,3-day Pass,True,Rock,True
776,Female,21,18-24,5,Group,3-day Pass,True,Reggaeton,True
777,Female,18,18-24,2,Couple,3-day Pass,True,Pop,True
778,Other,28,25-34,5,Group,1-day Pass,False,Hip-Hop,True
779,Male,23,18-24,5,Group,1-day Pass,False,Pop,True
780,Female,28,25-34,3,Group,3-day Pass,True,Rock,True
781,Male,27,25-34,5,Group,1-day Pass,False,Pop,True
782,Male,18,18-24,4,Group,3-day Pass,True,Pop,False
783,Male,21,18-24,4,Group,3-day Pass,True,Hip-Hop,True
784,Female,28,25-34,2,Couple,3-day Pass,True,Rock,True
785,Other,24,18-24,4,Group,3-day Pass,True,Rock,True
786,Female,28,25-34,1,Individual,1-day Pass,False,Rock,True
787,Male,18,18-24,4,Group,3-day Pass,True,Hip-Hop,False
788,Female,34,25-34,2,Couple,3-day Pass,True,Reggaeton,True
789,Male,25,25-34,1,Individual,VIP,True,Pop,False
790,Female,31,25-34,2,Couple,3-day Pass,True,Rock,False
791,Female,18,18-24,1,Individual,3-day Pass,True,Electronic,False
792,Female,18,18-24,5,Group,3-day Pass,True,Rock,True
793,Female,30,25-34,1,Individual,3-day Pass,True,Pop,True
794,Female,23,18-24,4,Group,3-day Pass,True,Electronic,True
795,Male,18,18-24,5,Group,1-day Pass,False,Pop,True
796,Female,25,25-34,3,Group,3-day Pass,True,Rock,True
797,Female,27,25-34,4,Group,3-day Pass,True,Reggaeton,True
798,Female,26,25-34,2,Couple,3-day Pass,True,Rock,True
799,Female,27,25-34,5,Group,3-day Pass,True,Pop,True
800,Female,26,25-34,4,Group,VIP,True,Electronic,False
801,Female,18,18-24,5,Group,1-day Pass,False,Reggaeton,False
802,Female,26,25-34,2,Couple,1-day Pass,False,Rock,True
803,Female,18,18-24,3,Group,VIP,True,Rock,True
804,Female,32,25-34,2,Couple,3-day Pass,True,Reggaeton,True
805,Female,30,25-34,1,Individual,3-day Pass,True,Rock,True
806,Female,20,18-24,3,Group,3-day Pass,True,Rock,False
807,Male,30,25-34,3,Group,3-day Pass,True,Rock,False
808,Female,28,25-34,4,Group,VIP,True,Rock,True
809,Male,19,18-24,5,Group,3-day Pass,True,Reggaeton,True
810,Female,18,18-24,3,Group,VIP,True,Rock,False
811,Female,19,18-24,2,Couple,3-day Pass,True,Rock,True
812,Male,24,18-24,4,Group,1-day Pass,False,Rock,True
813,Female,23,18-24,3,Group,3-day Pass,True,Rock,False
814,Male,25,25-34,2,Couple,1-day Pass,False,Pop,True
815,Female,30,25-34,2,Couple,VIP,True,Pop,False
816,Female,28,25-34,3,Group,3-day Pass,True,Pop,True
817,Female,28,25-34,5,Group,3-day Pass,True,Hip-Hop,False
818,Female,29,25-34,3,Group,1-day Pass,False,Pop,False
819,Female,18,18-24,2,Couple,VIP,True,Hip-Hop,False
820,Female,32,25-34,2,Couple,VIP,True,Rock,False
821,Male,30,25-34,3,Group,3-day Pass,True,Rock,True
822,Male,29,25-34,3,Group,3-day Pass,True,Reggaeton,True
823,Male,28,25-34,3,Group,VIP,True,Electronic,True
824,Male,20,18-24,2,Couple,3-day Pass,True,Pop,True
825,Male,24,18-24,3,Group,3-day Pass,True,Rock,True
826,Male,33,25-34,3,Group,3-day Pass,True,Hip-Hop,True
827,Male,25,25-34,5,Group,VIP,True,Rock,False
828,Female,18,18-24,1,Individual,3-day Pass,True,Rock,False
829,Other,30,25-34,3,Group,3-day Pass,True,Rock,False
830,Male,21,18-24,5,Group,3-day Pass,True,Rock,True
831,Female,24,18-24,2,Couple,VIP,True,Hip-Hop,True
