ticket_id,payment_method,food_expense,drink_expense,merch_expense,total_spent
653,Card,42.24,76.79,108.35,227.38
654,Card,47.45,43.36,34.16,124.97
655,Card,36.01,52.06,40.98,129.05
656,Card,37.19,33.96,16.11,87.26
657,Card,48.23,40.35,5.22,93.8
658,Festival App,67.33,51.47,49.62,168.42
659,Card,67.72,55.0,76.56,199.28
660,Cash,62.47,44.68,98.07,205.22
661,Cash,26.75,13.0,5.21,44.96
662,Card,22.58,10.8,61.63,95.01
663,Festival App,62.06,16.07,180.63,258.76
664,Card,78.83,55.2,49.58,183.61
665,Card,51.18,52.7,154.38,258.26
666,Card,98.05,108.75,234.99,441.79
667,Card,29.88,57.98,7.0,94.86
668,Card,0.82,48.56,99.82,149.2
669,Cash,61.84,79.65,186.29,327.78
670,Cash,32.19,6.58,143.98,182.75
671,Card,88.43,95.58,157.02,341.03
672,Card,39.85,5.47,4.75,50.07
673,Card,7.72,1.85,49.0,58.57
674,Festival App,11.77,11.13,25.66,48.56
675,Card,30.79,67.32,138.17,236.28
676,Card,56.76,68.17,66.76,191.69
677,Card,26.45,9.29,34.31,70.05
678,Cash,9.69,20.44,41.73,71.86
679,Cash,16.96,53.83,0.62,71.41
680,Cash,51.72,51.06,106.81,209.59
681,Card,37.39,14.1,14.16,65.65
682,Card,45.29,90.81,104.94,241.04
683,Card,12.35,10.0,9.93,32.28
684,Card,63.58,27.69,140.19,231.46
685,Card,28.4,47.11,84.88,160.39
686,Cash,89.47,154.17,184.33,427.97
687,Card,46.72,30.36,40.32,117.4
688,Card,56.94,18.44,200.95,276.33
689,Card,69.7,18.28,124.11,212.09
690,Card,4.28,0.34,95.4,100.02
691,Card,39.05,63.3,29.84,132.19
692,Card,31.91,38.65,111.55,182.11
693,Card,35.37,22.25,90.58,148.2
694,Cash,40.63,111.53,202.88,355.04
695,Card,64.75,71.98,69.11,205.84
696,Card,30.85,19.92,85.22,135.99
697,Cash,77.61,125.84,137.8,341.25
698,Cash,36.99,57.73,136.91,231.63
699,Card,53.09,79.93,85.57,218.59
700,Cash,66.27,106.11,119.4,291.78
701,Card,106.54,51.01,187.47,345.02
702,Cash,31.36,36.39,52.33,120.08
703,Card,45.56,30.96,7.78,84.3
704,Card,48.76,57.28,129.84,235.88
705,Card,68.17,108.75,164.98,341.9
706,Card,3.93,32.58,91.07,127.58
707,Cash,85.96,102.34,141.36,329.66
708,Card,18.7,49.63,52.92,121.25
709,Cash,20.14,31.26,82.22,133.62
710,Cash,51.93,119.08,59.58,230.59
711,Card,64.51,83.24,163.88,311.63
712,Card,67.31,58.74,98.45,224.5
713,Card,63.14,13.36,177.43,253.93
714,Cash,50.56,45.93,95.39,191.88
715,Cash,33.8,25.03,36.31,95.14
716,Card,73.78,98.44,53.41,225.63
717,Cash,30.23,6.48,77.21,113.92
718,Card,58.8,14.0,124.54,197.34
719,Card,14.07,41.98,186.71,242.76
720,Card,21.49,35.64,69.4,126.53
721,Card,64.23,44.71,105.39,214.33
722,Cash,30.62,85.51,154.66,270.79
723,Card,11.84,25.91,47.65,85.4
724,Cash,39.03,56.58,121.26,216.87
725,Cash,46.58,19.59,10.38,76.55
726,Festival App,103.49,63.78,182.94,350.21
727,Card,71.74,67.54,122.86,262.14
728,Card,91.36,32.1,147.88,271.34
729,Card,40.65,57.67,174.83,273.15
730,Festival App,85.23,138.28,228.27,451.78
731,Card,56.54,99.48,129.41,285.43
732,Card,91.0,76.17,43.51,210.68
733,Festival App,30.46,20.17,44.86,95.49
734,Cash,36.21,85.64,146.47,268.32
735,Cash,24.37,123.99,184.16,332.52
736,Cash,12.1,34.39,16.57,63.06
737,Cash,16.1,100.85,121.75,238.7
738,Card,46.44,113.68,72.67,232.79
739,Card,14.79,26.34,19.11,60.24
740,Card,85.78,90.68,136.9,313.36
741,Card,24.59,45.08,71.5,141.17
742,Card,38.53,59.86,14.49,112.88
743,Card,84.63,99.62,119.72,303.97
744,Cash,5.71,1.5,31.27,38.48
745,Card,51.73,79.64,95.39,226.76
746,Card,28.18,57.42,82.21,167.81
747,Card,35.18,56.86,8.61,100.65
748,Cash,44.92,59.6,82.8,187.32
749,Card,91.37,81.56,146.93,319.86
750,Card,6.52,16.03,94.03,116.58
751,Card,30.51,4.95,72.17,107.63
752,Card,51.76,38.38,178.13,268.27
753,Cash,60.19,96.43,73.71,230.33
754,Card,51.07,72.16,172.89,296.12
755,Card,34.06,59.39,44.84,138.29
756,Card,32.41,42.58,93.48,168.47
757,Card,2.3,35.63,90.73,128.66
758,Card,10.29,28.12,47.79,86.2
759,Card,70.53,79.67,61.31,211.51
760,Card,9.89,0.13,49.26,59.28
761,Card,66.69,47.8,16.44,130.93
762,Card,41.87,49.17,92.98,184.02
763,Cash,29.57,27.48,5.66,62.71
764,Cash,22.79,13.81,23.6,60.2
765,Card,54.52,29.18,96.09,179.79
766,Card,60.7,30.43,122.08,213.21
767,Card,66.86,52.15,155.1,274.11
768,Card,37.59,72.4,154.05,264.04
769,Card,82.86,56.39,142.65,281.9
770,Card,12.28,22.7,9.23,44.21
771,Card,73.59,16.9,111.37,201.86
772,Card,26.51,7.86,12.93,47.3
773,Card,39.48,30.93,48.65,119.06
774,Card,39.88,8.79,25.96,74.63
775,Card,41.22,33.6,118.44,193.26
776,Card,9.35,12.34,32.36,54.05
777,Cash,16.77,59.52,26.98,103.27
778,Card,3.97,34.22,87.62,125.81
779,Cash,41.81,21.71,99.22,162.74
780,Card,18.53,35.06,3.69,57.28
781,Card,74.75,132.74,74.81,282.3
782,Festival App,56.4,44.17,23.04,123.61
783,Card,16.77,4.53,49.46,70.76
784,Card,38.1,48.29,144.03,230.42
785,Cash,52.75,80.8,168.48,302.03
786,Card,9.73,50.36,51.79,111.88
787,Festival App,4.79,46.33,159.98,211.1
788,Cash,42.37,52.19,70.37,164.93
789,Cash,75.13,53.59,178.04,306.76
790,Card,18.5,33.12,36.0,87.62
791,Cash,56.25,66.31,199.52,322.08
792,Festival App,35.77,40.98,48.93,125.68
793,Card,36.53,14.22,88.38,139.13
794,Card,24.61,78.52,107.88,211.01
795,Festival App,59.14,78.89,108.99,247.02
796,Card,76.41,87.57,118.18,282.16
797,Cash,6.5,32.41,97.97,136.88
798,Card,37.32,69.02,92.81,199.15
799,Card,8.0,30.31,14.41,52.72
800,Cash,30.9,26.55,49.21,106.66
801,Card,22.43,10.74,96.57,129.74
802,Card,28.02,79.58,85.09,192.69
803,Cash,79.88,124.77,152.06,356.71
804,Card,52.02,45.38,81.61,179.01
805,Card,7.99,43.98,26.9,78.87
806,Card,89.06,52.41,99.84,241.31
807,Card,48.75,51.62,85.45,185.82
808,Card,45.79,99.25,97.55,242.59
809,Card,44.55,53.94,93.7,192.19
810,Cash,16.4,82.23,106.41,205.04
811,Card,12.37,47.49,82.4,142.26
812,Cash,74.99,47.65,82.42,205.06
813,Card,104.74,77.79,74.68,257.21
814,Card,8.45,30.24,121.06,159.75
815,Card,23.91,57.99,57.56,139.46
816,Cash,42.36,113.88,103.48,259.72
817,Cash,72.35,95.54,132.41,300.3
818,Cash,50.18,145.72,141.11,337.01
819,Festival App,17.46,23.82,60.77,102.05
820,Card,75.64,18.64,68.37,162.65
821,Card,57.0,89.8,33.0,179.8
822,Card,68.19,153.03,171.99,393.21
823,Card,9.58,4.74,53.36,67.68
824,Card,31.04,43.35,59.06,133.45
825,Card,116.86,69.91,153.93,340.7
826,Card,6.43,8.84,38.8,54.07
827,Cash,25.81,65.44,97.89,189.14
828,Cash,40.7,70.14,44.88,155.72
829,Card,88.44,20.1,201.75,310.29
830,Card,96.04,85.44,47.57,229.05
831,Cash,20.41,54.57,182.57,257.55
832,Card,27.63,37.69,106.72,172.04
833,Cash,0.82,54.12,59.19,114.13
834,Card,68.46,51.23,120.32,240.01
835,Card,62.69,58.79,115.13,236.61
836,Card,40.51,77.92,156.81,275.24
837,Cash,107.04,136.22,65.04,308.3
838,Card,74.47,104.62,164.75,343.84
839,Card,24.15,89.63,77.26,191.04
840,Card,85.47,45.12,166.61,297.2
841,Card,0.43,6.88,22.73,30.04
842,Card,45.33,22.31,72.01,139.65
843,Card,58.11,74.23,88.87,221.21
844,Card,53.27,80.94,94.01,228.22
845,Cash,0.77,37.95,11.16,49.88
846,Festival App,20.87,58.0,127.54,206.41
847,Card,100.63,76.18,141.25,318.06
848,Card,43.87,96.81,92.68,233.36
849,Cash,23.8,15.85,79.26,118.91
850,Card,46.12,107.03,133.71,286.86
851,Card,74.33,96.09,132.26,302.68
852,Festival App,45.24,50.55,71.9,167.69
853,Cash,65.51,28.3,62.88,156.69
854,Card,16.25,10.27,81.49,108.01
855,Card,33.55,38.23,130.22,202.0
856,Cash,89.32,81.74,193.27,364.33
857,Cash,11.91,0.42,62.47,74.8
858,Cash,45.72,2.0,73.8,121.52
859,Card,12.77,22.34,29.87,64.98
860,Card,40.6,31.58,42.55,114.73
861,Card,49.6,32.67,75.2,157.47
862,Card,88.15,6.5,127.53,222.18
863,Card,65.68,103.14,96.41,265.23
864,Cash,54.03,103.67,93.48,251.18
865,Card,44.03,44.74,37.12,125.89
866,Card,55.59,60.34,195.17,311.1
867,Card,45.35,46.11,43.56,135.02
868,Cash,46.81,65.61,15.9,128.32
869,Festival App,44.13,73.14,52.17,169.44
870,Card,50.17,86.49,28.95,165.61
871,Card,38.9,47.41,64.87,151.18
872,Card,8.16,2.14,99.24,109.54
873,Cash,70.37,158.82,188.34,417.53
874,Cash,83.99,84.2,179.36,347.55
875,Card,5.23,3.94,42.95,52.12
876,Card,40.81,42.29,127.28,210.38
877,Card,39.89,46.97,205.28,292.14
878,Card,21.58,44.34,94.7,160.62
879,Card,68.71,14.43,163.53,246.67
880,Cash,23.36,36.91,48.61,108.88
881,Card,63.07,46.91,140.31,250.29
882,Card,33.84,71.0,77.72,182.56
883,Card,16.86,22.52,79.96,119.34
884,Cash,38.93,44.41,38.58,121.92
885,Card,26.14,30.16,55.22,111.52
886,Card,22.34,89.33,87.85,199.52
887,Card,47.78,29.89,12.82,90.49
888,Card,28.14,26.8,33.83,88.77
889,Card,12.38,14.16,1.72,28.26
890,Card,59.59,72.34,175.33,307.26
891,Card,38.36,78.77,62.26,179.39
892,Card,57.46,46.54,103.78,207.78
893,Card,45.83,64.2,56.48,166.51
894,Card,37.61,45.28,56.23,139.12
895,Cash,47.92,45.16,72.22,165.3
896,Card,64.05,57.55,120.85,242.45
897,Card,12.3,66.45,152.77,231.52
898,Cash,125.46,98.3,188.62,412.38
899,Cash,64.96,64.14,100.96,230.06
900,Card,29.03,61.36,119.75,210.14
901,Card,30.09,53.53,125.82,209.44
902,Card,67.05,64.74,135.08,266.87
903,Card,43.19,41.47,175.11,259.77
904,Card,74.2,48.71,116.8,239.71
905,Card,19.52,41.34,54.09,114.95
906,Card,59.15,43.78,70.28,173.21
907,Card,34.97,105.32,158.78,299.07
908,Card,36.85,30.88,95.26,162.99
909,Card,37.22,32.33,98.41,167.96
910,Card,35.16,28.09,130.51,193.76
911,Card,50.93,55.08,92.35,198.36
912,Cash,91.43,50.04,238.58,380.05
913,Cash,33.08,57.87,123.67,214.62
914,Cash,54.55,103.16,136.58,294.29
915,Festival App,47.55,28.68,7.64,83.87
916,Card,41.49,6.67,12.97,61.13
917,Festival App,44.51,58.01,75.56,178.08
918,Card,66.99,95.5,262.17,424.66
919,Card,67.77,91.78,80.55,240.1
920,Cash,36.48,129.46,201.68,367.62
921,Cash,61.43,76.92,137.46,275.81
922,Card,10.32,15.22,69.28,94.82
923,Cash,41.18,34.28,93.76,169.22
924,Card,42.4,54.34,81.02,177.76
925,Card,39.85,142.36,140.68,322.89
926,Card,22.07,74.46,167.76,264.29
927,Cash,60.29,28.96,82.83,172.08
928,Card,85.89,99.63,123.55,309.07
929,Card,32.27,26.07,15.93,74.27
930,Cash,21.39,43.49,43.44,108.32
931,Card,104.32,56.9,261.54,422.76
932,Cash,50.78,15.64,114.08,180.5
933,Card,57.8,88.88,134.4,281.08
934,Cash,49.46,58.76,80.12,188.34
935,Card,38.94,17.38,141.27,197.59
936,Card,44.2,11.19,79.59,134.98
937,Card,19.64,27.83,89.52,136.99
938,Card,62.36,76.1,100.89,239.35
939,Card,13.9,56.54,82.93,153.37
940,Cash,48.02,58.25,169.61,275.88
941,Cash,17.55,10.18,55.05,82.78
942,Cash,13.3,2.71,7.7,23.71
943,Festival App,12.11,41.75,97.08,150.94
944,Card,46.01,38.17,44.15,128.33
945,Cash,58.88,68.41,80.3,207.59
946,Card,83.34,59.18,70.74,213.26
947,Card,24.76,56.6,18.5,99.86
948,Card,53.18,88.38,50.54,192.1
949,Card,56.53,58.48,93.22,208.23
950,Cash,9.22,13.21,16.18,38.61
951,Card,47.69,42.4,62.8,152.89
952,Card,21.54,49.6,194.78,265.92
953,Card,48.99,30.34,22.07,101.4
954,Cash,28.7,2.6,57.6,88.9
955,Card,14.2,60.79,163.45,238.44
956,Card,60.41,97.67,73.13,231.21
957,Card,46.38,26.92,85.63,158.93
958,Card,57.23,52.78,80.79,190.8
959,Card,10.04,40.81,46.71,97.56
960,Card,39.51,82.65,83.44,205.6
961,Cash,74.17,104.5,176.51,355.18
962,Card,66.62,107.24,121.91,295.77
963,Card,28.91,41.66,68.28,138.85
964,Card,40.64,2.4,13.15,56.19
965,Card,35.37,107.71,133.3,276.38
966,Card,103.22,64.54,272.39,440.15
967,Cash,12.37,39.55,25.94,77.86
968,Cash,89.28,82.93,234.76,406.97
969,Card,17.82,39.66,61.96,119.44
970,Card,37.25,23.82,96.4,157.47
971,Card,88.28,102.05,152.49,342.82
972,Cash,43.48,51.77,103.66,198.91
973,Card,23.2,26.02,113.14,162.36
974,Card,23.31,9.68,60.24,93.23
975,Card,36.72,86.11,183.86,306.69
976,Card,20.5,31.9,82.97,135.37
977,Cash,39.97,39.14,106.88,185.99
978,Card,35.35,15.31,79.44,130.1
979,Card,96.4,84.73,116.0,297.13
980,Card,26.9,38.64,97.77,163.31
981,Card,86.37,53.58,96.22,236.17
982,Card,53.63,69.51,174.01,297.15
983,Cash,52.06,74.62,120.13,246.81
984,Card,64.42,55.07,82.7,202.19
985,Card,48.4,2.13,68.28,118.81
986,Cash,33.07,35.53,139.47,208.07
987,Card,14.63,40.13,54.36,109.12
988,Card,51.14,50.59,126.64,228.37
989,Cash,85.06,67.74,93.85,246.65
990,Cash,23.18,46.17,89.48,158.83
991,Card,72.17,47.1,11.13,130.4
992,Cash,81.3,70.39,74.67,226.36
993,Card,78.74,45.41,85.5,209.65
994,Cash,18.89,62.35,74.96,156.2
995,Card,45.19,102.3,45.49,192.98
996,Festival App,76.86,9.13,132.49,218.48
997,Card,75.18,56.41,101.26,232.85
998,Cash,1.98,13.9,0.66,16.54
999,Card,106.33,73.47,148.23,328.03
1000,Card,21.05,27.99,66.87,115.91
1001,Card,25.7,56.54,51.58,133.82
1002,Cash,26.15,15.53,87.65,129.33
1003,Card,48.91,7.09,69.51,125.51
1004,Festival App,60.73,86.99,84.26,231.98
1005,Card,46.13,56.96,78.26,181.35
1006,Card,66.79,79.35,87.15,233.29
1007,Card,37.2,5.34,54.16,96.7
1008,Card,54.86,8.54,137.63,201.03
1009,Cash,7.24,53.11,19.38,79.73
1010,Card,59.76,45.72,123.14,228.62
1011,Card,23.09,18.93,97.32,139.34
1012,Card,9.43,22.09,133.01,164.53
1013,Cash,49.57,144.04,168.53,362.14
1014,Card,73.41,78.94,162.64,314.99
1015,Card,53.68,68.01,73.04,194.73
1016,Card,30.92,19.57,43.47,93.96
1017,Cash,37.67,47.04,39.53,124.24
1018,Cash,46.93,38.64,34.51,120.08
1019,Card,37.48,5.97,49.8,93.25
1020,Card,51.88,81.98,162.59,296.45
1021,Card,73.93,71.31,120.23,265.47
1022,Card,70.77,136.49,214.87,422.13
1023,Card,17.59,37.99,61.37,116.95
1024,Card,37.83,39.42,51.41,128.66
1025,Card,28.38,55.19,6.56,90.13
1026,Cash,11.51,53.07,14.17,78.75
1027,Cash,74.28,40.65,149.55,264.48
1028,Cash,12.89,31.8,50.21,94.9
1029,Card,0.01,14.24,16.73,30.98
1030,Card,74.58,76.45,144.81,295.84
1031,Card,44.34,45.44,48.74,138.52
1032,Card,22.44,37.74,91.51,151.69
1033,Card,5.18,18.55,35.77,59.5
1034,Festival App,67.22,56.48,12.21,135.91
1035,Card,37.76,51.83,57.86,147.45
1036,Festival App,36.82,20.22,82.15,139.19
1037,Card,38.63,59.25,23.35,121.23
1038,Cash,46.44,44.05,45.3,135.79
1039,Cash,36.03,40.15,41.42,117.6
1040,Card,47.06,41.49,152.08,240.63
1041,Cash,49.67,58.32,91.35,199.34
1042,Card,43.74,101.46,230.92,376.12
1043,Card,41.03,42.31,8.69,92.03
1044,Card,61.7,75.58,97.32,234.6
1045,Card,68.98,56.47,69.96,195.41
1046,Cash,2.07,25.17,26.48,53.72
1047,Festival App,44.64,44.96,16.55,106.15
1048,Card,32.56,6.26,44.94,83.76
1049,Cash,85.02,81.91,119.65,286.58
1050,Card,11.98,58.61,78.13,148.72
1051,Cash,85.94,59.79,67.25,212.98
1052,Card,48.15,25.01,58.74,131.9
1053,Card,63.06,50.16,155.22,268.44
1054,Cash,45.69,93.12,129.57,268.38
1055,Card,115.34,67.36,129.15,311.85
1056,Cash,1.63,16.93,89.7,108.26
1057,Card,3.13,50.45,18.24,71.82
1058,Cash,17.18,17.94,110.06,145.18
1059,Card,49.35,20.62,67.95,137.92
1060,Card,102.27,15.96,110.54,228.77
1061,Card,49.47,55.4,46.61,151.48
1062,Cash,32.69,21.47,62.46,116.62
1063,Cash,7.79,11.2,31.67,50.66
1064,Cash,1.79,66.21,98.25,166.25
1065,Cash,35.88,38.37,74.86,149.11
1066,Festival App,46.97,35.48,11.72,94.17
1067,Card,38.19,36.77,29.26,104.22
1068,Card,40.3,108.37,198.6,347.27
1069,Card,29.42,39.61,3.69,72.72
1070,Card,36.41,55.78,34.1,126.29
1071,Cash,45.11,72.91,140.87,258.89
1072,Cash,33.35,96.69,83.12,213.16
1073,Card,9.39,9.35,4.24,22.98
1074,Card,15.55,0.1,52.33,67.98
1075,Card,15.95,46.66,187.6,250.21
1076,Cash,94.12,43.48,103.19,240.79
1077,Cash,104.17,108.33,182.45,394.95
1078,Card,47.46,5.76,2.88,56.1
1079,Card,12.99,60.79,181.57,255.35
1080,Card,29.61,3.39,34.98,67.98
1081,Festival App,85.1,101.51,218.08,404.69
1082,Card,31.87,53.99,55.37,141.23
1083,Card,25.24,29.69,17.45,72.38
1084,Cash,43.09,39.17,152.83,235.09
1085,Cash,39.76,45.32,83.14,168.22
1086,Card,32.46,96.32,109.28,238.06
1087,Card,64.72,41.67,122.17,228.56
1088,Card,45.04,8.5,49.68,103.22
1089,Card,37.57,57.5,33.29,128.36
1090,Card,44.49,7.11,87.45,139.05
1091,Card,51.42,99.34,149.71,300.47
1092,Cash,33.77,23.81,38.7,96.28
1093,Card,11.73,31.19,18.66,61.58
1094,Cash,9.24,14.01,74.28,97.53
1095,Card,30.97,23.75,128.08,182.8
1096,Card,54.0,46.73,197.28,298.01
1097,Card,8.85,97.33,118.83,225.01
1098,Card,25.28,52.84,63.82,141.94
1099,Cash,36.24,101.21,129.48,266.93
1100,Card,6.39,33.9,48.67,88.96
1101,Card,68.98,92.75,103.7,265.43
1102,Cash,73.54,60.56,163.91,298.01
1103,Card,16.29,56.65,57.83,130.77
1104,Cash,47.63,17.12,119.29,184.04
1105,Card,42.21,42.27,146.41,230.89
1106,Card,8.47,22.36,11.8,42.63
1107,Card,44.45,74.85,144.55,263.85
1108,Card,57.2,45.73,174.99,277.92
1109,Card,61.59,76.83,82.08,220.5
1110,Festival App,38.25,94.96,31.65,164.86
1111,Cash,59.32,70.85,118.72,248.89
1112,Card,2.34,30.43,29.99,62.76
1113,Card,15.21,36.07,97.81,149.09
1114,Card,97.57,26.43,228.41,352.41
1115,Cash,1.29,38.44,36.32,76.05
1116,Card,47.83,30.19,61.96,139.98
1117,Cash,104.53,52.68,140.26,297.47
1118,Cash,7.83,2.61,19.58,30.02
1119,Card,41.56,14.93,21.51,78.0
1120,Card,30.19,3.25,29.33,62.77
1121,Card,52.22,37.69,99.44,189.35
1122,Card,20.22,59.68,12.25,92.15
1123,Card,24.3,88.49,99.91,212.7
1124,Festival App,46.05,29.03,64.98,140.06
1125,Card,45.6,18.19,71.74,135.53
1126,Card,55.11,65.54,97.02,217.67
1127,Card,91.94,76.26,123.85,292.05
1128,Card,1.52,16.33,40.46,58.31
1129,Card,28.32,26.04,26.46,80.82
1130,Card,9.87,68.93,95.19,173.99
1131,Cash,42.04,65.41,127.68,235.13
1132,Cash,5.33,34.6,17.38,57.31
1133,Card,65.82,161.94,88.51,316.27
1134,Cash,29.12,2.1,12.13,43.35
1135,Card,13.39,73.93,137.73,225.05
1136,Card,98.44,50.39,263.07,411.9
1137,Card,35.46,63.45,130.82,229.73
1138,Card,28.55,23.93,60.13,112.61
1139,Card,11.66,42.69,0.54,54.89
1140,Card,9.9,89.33,90.02,189.25
1141,Card,50.27,77.83,137.13,265.23
1142,Festival App,18.27,3.18,66.43,87.88
1143,Card,68.93,36.11,100.17,205.21
1144,Card,31.88,48.13,153.0,233.01
1145,Cash,13.28,49.92,108.04,171.24
1146,Card,42.1,65.0,100.28,207.38
1147,Festival App,9.73,38.32,69.67,117.72
1148,Cash,44.55,8.81,13.57,66.93
1149,Festival App,14.6,11.09,14.62,40.31
1150,Card,46.71,42.36,87.06,176.13
1151,Card,16.23,31.17,18.97,66.37
1152,Cash,80.35,51.33,97.22,228.9
1153,Card,37.87,82.14,60.06,180.07
1154,Card,44.06,55.34,50.87,150.27
1155,Cash,35.67,88.8,188.41,312.88
1156,Card,66.75,80.67,78.67,226.09
1157,Cash,41.98,72.53,158.69,273.2
1158,Festival App,75.59,35.77,160.62,271.98
1159,Cash,55.96,69.09,72.2,197.25
1160,Cash,33.76,29.88,78.1,141.74
1161,Cash,1.57,3.09,94.95,99.61
1162,Card,37.5,55.67,151.88,245.05
1163,Cash,48.03,73.51,63.12,184.66
1164,Card,52.51,58.01,126.9,237.42
1165,Card,8.75,5.15,17.14,31.04
1166,Card,71.05,62.3,89.95,223.3
1167,Card,33.61,29.24,56.42,119.27
1168,Card,44.1,5.78,30.85,80.73
1169,Card,59.28,101.47,107.8,268.55
1170,Card,8.75,29.19,2.58,40.52
1171,Cash,116.4,99.15,230.59,446.14
1172,Card,9.79,56.93,38.96,105.68
1173,Cash,65.46,60.35,72.58,198.39
1174,Cash,5.01,31.0,34.54,70.55
1175,Cash,35.68,36.01,41.02,112.71
1176,Card,73.97,74.78,81.13,229.88
1177,Card,63.24,121.18,136.29,320.71
1178,Card,27.2,61.39,137.93,226.52
1179,Card,67.9,47.03,137.55,252.48
1180,Card,80.99,101.43,233.13,415.55
1181,Card,101.03,40.59,111.88,253.5
1182,Card,75.86,110.95,176.31,363.12
1183,Card,64.43,47.68,25.44,137.55
1184,Cash,41.9,13.86,94.52,150.28
1185,Cash,44.03,23.46,71.48,138.97
1186,Cash,60.75,24.94,79.02,164.71
1187,Card,19.7,43.02,83.19,145.91
1188,Card,84.93,132.39,155.22,372.54
1189,Card,12.37,28.08,24.21,64.66
1190,Card,44.46,41.03,175.57,261.06
1191,Card,37.13,72.83,164.22,274.18
1192,Cash,35.01,23.57,20.61,79.19
1193,Card,42.64,3.46,61.45,107.55
1194,Cash,85.56,111.82,256.53,453.91
1195,Cash,66.67,137.98,127.85,332.5
1196,Card,32.22,77.18,41.88,151.28
1197,Card,40.08,83.5,34.9,158.48
1198,Card,32.29,44.14,75.08,151.51
1199,Card,65.31,40.73,61.84,167.88
1200,Card,32.21,44.97,223.72,300.9
1201,Card,35.49,8.28,69.76,113.53
1202,Card,38.32,21.46,10.23,70.01
1203,Card,31.59,38.48,86.03,156.1
1204,Card,71.89,64.43,186.28,322.6
1205,Card,102.79,54.63,214.02,371.44
1206,Card,45.08,60.59,45.89,151.56
1207,Card,61.13,92.94,72.81,226.88
1208,Card,5.33,59.6,74.63,139.56
1209,Cash,76.2,17.04,74.95,168.19
1210,Cash,41.07,21.22,84.96,147.25
1211,Card,16.89,23.28,3.14,43.31
1212,Card,20.8,39.38,34.36,94.54
1213,Cash,32.25,51.08,36.41,119.74
1214,Cash,61.39,101.84,169.76,332.99
1215,Card,11.39,22.16,89.12,122.67
1216,Card,13.91,91.67,118.06,223.64
1217,Festival App,34.24,56.42,34.27,124.93
1218,Card,21.03,54.08,22.23,97.34
1219,Card,11.87,49.76,49.05,110.68
1220,Card,80.34,105.61,48.43,234.38
1221,Card,40.44,89.34,98.02,227.8
1222,Card,12.71,76.35,69.41,158.47
1223,Card,29.32,58.01,83.5,170.83
1224,Card,88.62,78.72,157.78,325.12
1225,Card,44.05,78.82,5.28,128.15
1226,Card,13.33,27.33,2.91,43.57
1227,Card,134.76,66.2,142.41,343.37
1228,Card,22.55,36.88,84.17,143.6
1229,Card,1.1,38.26,92.08,131.44
1230,Cash,53.21,27.07,97.65,177.93
1231,Cash,38.1,13.63,93.5,145.23
1232,Card,3.74,3.76,91.15,98.65
1233,Card,20.1,57.92,122.56,200.58
1234,Card,38.71,77.72,77.63,194.06
1235,Cash,34.44,42.47,131.74,208.65
1236,Card,39.9,27.29,8.89,76.08
1237,Cash,0.95,49.66,1.23,51.84
1238,Festival App,115.24,126.31,93.04,334.59
1239,Card,85.5,91.77,83.19,260.46
1240,Card,25.09,22.42,1.39,48.9
1241,Card,5.57,12.07,41.76,59.4
1242,Card,38.2,3.55,8.98,50.73
1243,Card,12.38,49.41,64.4,126.19
1244,Card,37.9,5.24,68.6,111.74
1245,Card,38.55,53.37,95.94,187.86
1246,Card,17.39,48.23,91.61,157.23
1247,Card,12.8,50.34,47.28,110.42
1248,Cash,23.19,48.07,77.84,149.1
1249,Card,31.34,89.48,94.3,215.12
1250,Card,69.78,44.29,107.52,221.59
1251,Card,95.07,108.87,121.8,325.74
1252,Card,55.5,50.08,74.7,180.28
1253,Cash,76.41,79.07,42.59,198.07
1254,Card,59.05,49.08,193.31,301.44
1255,Card,33.65,58.13,37.86,129.64
1256,Card,10.05,45.24,35.25,90.54
1257,Card,107.59,94.38,217.06,419.03
1258,Cash,60.46,12.4,58.57,131.43
1259,Card,39.48,32.6,25.7,97.78
1260,Card,47.13,53.24,163.79,264.16
1261,Cash,3.94,39.94,23.85,67.73
1262,Card,45.98,56.87,78.84,181.69
1263,Card,34.95,83.64,143.35,261.94
1264,Card,36.75,31.63,92.64,161.02
1265,Cash,44.33,35.11,15.01,94.45
1266,Card,110.86,62.9,187.48,361.24
1267,Card,19.59,5.62,59.28,84.49
1268,Card,34.65,59.83,61.59,156.07
1269,Card,67.98,111.56,205.24,384.78
1270,Card,122.11,140.02,138.94,401.07
1271,Card,0.75,41.74,46.72,89.21
1272,Card,19.45,19.4,71.69,110.54
1273,Card,5.19,45.75,69.89,120.83
1274,Card,19.85,61.91,117.51,199.27
1275,Card,61.23,43.24,155.36,259.83
1276,Cash,30.23,26.52,68.66,125.41
1277,Cash,55.37,29.76,73.43,158.56
1278,Cash,31.17,1.68,59.39,92.24
1279,Card,60.07,112.22,142.05,314.34
1280,Card,42.92,41.6,76.05,160.57
1281,Cash,116.91,123.08,183.76,423.75
1282,Cash,27.24,43.16,133.47,203.87
1283,Cash,54.83,22.14,129.93,206.9
1284,Cash,34.03,37.91,71.69,143.63
1285,Card,6.45,15.65,18.4,40.5
1286,Cash,36.35,43.7,42.47,122.52
1287,Cash,32.37,17.06,5.71,55.14
1288,Card,72.03,84.95,161.91,318.89
1289,Cash,6.56,32.41,47.62,86.59
1290,Card,36.84,7.17,95.14,139.15
1291,Card,24.0,39.78,44.88,108.66
