attendance_date,age,group_size,food_expense,drink_expense,merch_expense,satisfaction_score,security_rating,cleanliness_rating,recommend_to_friend,total_spent,is_multiday,mean_rating,ticket_id,gender_id,favourite_genre_id,payment_method_id,ticket_type_id,satisfaction_level_id,cleanliness_rating_level_id,security_rating_level_id,group_type_id,age_group_id
2025-05-01,18,3,37.31,49.91,2.13,4,7,4,False,89.35,True,5.0,223,1,4,1,3,1,1,2,3,1
2025-05-03,25,4,15.0,8.4,75.27,7,8,6,True,98.67,True,7.0,224,2,3,2,2,2,2,2,3,2
2025-05-02,27,1,48.47,28.49,76.31,1,7,10,True,153.27,True,6.0,225,1,1,3,2,1,3,2,3,2
2025-05-03,21,3,9.53,51.95,36.07,6,9,4,True,97.55,True,6.33,226,2,5,2,2,2,1,3,3,1
2025-05-03,27,3,6.62,48.59,58.05,8,9,3,False,113.26,False,6.67,227,2,3,2,1,2,1,3,3,2
2025-05-02,28,2,5.27,55.45,95.77,9,8,4,True,156.49,True,7.0,228,1,2,1,3,3,1,2,3,2
2025-05-02,27,5,49.5,3.76,8.47,8,8,8,False,61.73,True,8.0,229,2,2,2,2,2,2,2,3,2
2025-05-01,23,5,37.09,42.51,51.13,4,7,3,True,130.73,True,4.67,230,2,1,2,2,1,1,2,3,1
2025-05-03,18,2,36.09,5.91,27.77,8,7,4,True,69.77,True,6.33,231,1,1,1,2,2,1,2,3,1
2025-05-03,18,2,38.15,28.57,35.94,1,6,1,True,102.66,True,2.67,232,2,2,2,2,1,1,2,3,1
2025-05-01,18,2,16.62,25.09,56.65,4,8,9,True,98.36,True,7.0,233,2,2,1,2,1,3,2,3,1
2025-05-02,18,4,24.72,34.18,88.5,8,7,6,True,147.4,True,7.0,234,2,2,1,3,2,2,2,3,1
2025-05-03,25,3,1.56,21.74,7.3,8,9,4,False,30.6,True,7.0,235,2,2,2,3,2,1,3,3,2
2025-05-01,30,5,32.64,43.0,73.98,8,10,3,True,149.62,True,7.0,236,2,2,1,2,2,1,3,3,2
2025-05-03,21,3,30.98,32.22,51.22,9,10,7,False,114.42,True,8.67,237,3,2,1,3,3,2,3,3,1
2025-05-01,26,4,11.18,43.6,74.04,8,8,6,False,128.82,True,7.33,238,2,4,2,2,2,2,2,3,2
2025-05-02,29,3,49.82,12.8,48.91,5,1,8,False,111.53,False,4.67,239,1,1,1,1,1,2,1,3,2
2025-05-03,22,5,23.39,34.07,94.05,4,9,8,False,151.51,True,7.0,240,2,4,1,2,1,2,3,3,1
2025-05-03,19,4,31.85,53.22,7.64,2,7,6,False,92.71,False,5.0,241,1,4,2,1,1,2,2,3,1
2025-05-01,18,2,40.35,17.0,67.6,4,10,9,False,124.95,True,7.67,242,2,3,2,2,1,3,3,3,1
2025-05-02,32,5,19.92,12.1,13.38,3,7,4,True,45.4,True,4.67,243,2,1,1,2,1,1,2,3,2
2025-05-03,27,4,1.84,57.23,51.61,5,7,9,True,110.68,True,7.0,244,1,1,2,2,1,3,2,3,2
2025-05-02,27,1,8.47,1.04,56.55,8,8,10,False,66.06,True,8.67,245,2,1,2,2,2,3,2,3,2
2025-05-02,27,2,2.83,21.93,23.32,7,8,2,True,48.08,True,5.67,246,2,1,2,2,2,1,2,3,2
2025-05-01,18,3,19.66,15.34,74.73,4,9,2,True,109.73,False,5.0,247,1,5,2,1,1,1,3,3,1
2025-05-02,20,4,47.63,22.42,77.76,6,6,3,True,147.81,True,5.0,248,2,5,1,2,2,1,2,3,1
2025-05-01,28,3,31.45,19.65,14.16,10,10,3,True,65.26,True,7.67,249,1,1,2,2,3,1,3,3,2
2025-05-01,31,4,2.3,53.69,54.34,4,8,2,True,110.33,True,4.67,250,1,5,2,3,1,1,2,3,2
2025-05-03,30,2,23.57,4.55,31.83,1,8,3,False,59.95,True,4.0,251,2,1,1,2,1,1,2,3,2
2025-05-03,21,5,28.57,17.78,74.99,8,7,1,True,121.34,True,5.33,252,1,1,2,2,2,1,2,3,1
2025-05-02,29,4,25.91,56.74,58.25,8,10,3,True,140.9,True,7.0,253,3,2,2,2,2,1,3,3,2
2025-05-03,26,2,1.1,38.04,0.84,8,8,4,True,39.98,False,6.67,254,1,4,2,1,2,1,2,3,2
2025-05-02,30,4,22.91,36.1,78.52,3,10,4,True,137.53,True,5.67,255,2,3,1,2,1,1,3,3,2
2025-05-01,25,5,42.92,57.45,42.69,9,5,4,False,143.06,True,6.0,256,1,2,2,2,3,1,1,3,2
2025-05-01,29,2,19.7,22.96,39.82,8,6,3,False,82.48,True,5.67,257,2,1,2,3,2,1,2,3,2
2025-05-03,19,2,40.94,19.21,32.62,4,7,6,True,92.77,True,5.67,258,1,5,1,2,1,2,2,3,1
2025-05-01,30,5,35.92,45.43,98.74,7,10,4,False,180.09,True,7.0,259,1,4,2,2,2,1,3,3,2
2025-05-03,25,3,16.88,46.5,15.09,10,8,6,False,78.47,True,8.0,260,3,1,1,2,3,2,2,3,2
2025-05-03,19,5,16.42,23.15,81.62,2,8,4,True,121.19,True,4.67,261,3,2,2,2,1,1,2,3,1
2025-05-02,18,2,21.65,46.42,51.01,4,1,6,False,119.08,True,3.67,262,2,3,1,2,1,2,1,3,1
2025-05-02,26,3,29.32,32.25,50.67,2,8,8,True,112.24,True,6.0,263,1,2,2,3,1,2,2,3,2
2025-05-02,25,3,31.72,58.71,19.09,7,7,6,True,109.52,False,6.67,264,2,1,2,1,2,2,2,3,2
2025-05-01,26,3,37.22,29.59,77.6,6,8,10,True,144.41,True,8.0,265,1,3,1,2,2,3,2,3,2
2025-05-03,24,3,30.02,49.16,20.61,5,7,6,True,99.79,False,6.0,266,2,3,2,1,1,2,2,3,1
2025-05-02,28,3,48.37,34.65,3.86,4,7,7,True,86.88,True,6.0,267,2,2,1,2,1,2,2,3,2
2025-05-02,26,4,34.94,57.8,74.44,1,5,2,False,167.18,True,2.67,268,1,1,2,2,1,1,1,3,2
2025-05-02,27,2,47.04,47.73,14.1,5,8,3,True,108.87,True,5.33,269,1,2,2,2,1,1,2,3,2
2025-05-01,30,4,14.3,0.0,19.03,8,8,2,True,33.33,True,6.0,270,1,3,1,2,2,1,2,3,2
2025-05-01,21,3,23.06,52.31,83.23,8,7,3,False,158.6,True,6.0,271,1,2,2,2,2,1,2,3,1
2025-05-02,19,5,45.23,4.29,14.67,6,7,3,False,64.19,True,5.33,272,1,2,2,3,2,1,2,3,1
2025-05-01,18,2,2.57,45.96,0.18,6,10,6,True,48.71,True,7.33,273,2,2,2,2,2,2,3,3,1
2025-05-01,21,3,18.13,39.17,25.72,6,7,6,True,83.02,False,6.33,274,1,2,1,1,2,2,2,3,1
2025-05-01,26,4,47.82,9.14,79.36,4,9,9,True,136.32,True,7.33,275,1,5,2,2,1,3,3,3,2
2025-05-01,25,3,35.88,6.45,94.99,7,7,2,False,137.32,True,5.33,276,3,2,1,2,2,1,2,3,2
2025-05-02,22,5,5.65,51.27,27.63,5,4,9,True,84.55,True,6.0,277,2,2,1,3,1,3,1,3,1
2025-05-03,26,4,46.03,13.71,88.35,1,7,5,True,148.09,True,4.33,278,2,1,1,3,1,1,2,3,2
2025-05-03,29,2,47.69,25.49,20.36,2,5,4,True,93.54,True,3.67,279,1,2,2,2,1,1,1,3,2
2025-05-03,18,2,0.4,13.45,78.32,8,9,2,True,92.17,False,6.33,280,1,2,3,1,2,1,3,3,1
2025-05-02,31,5,45.63,36.35,78.44,1,8,8,False,160.42,True,5.67,281,1,2,1,2,1,2,2,3,2
2025-05-01,24,5,42.04,27.78,37.78,4,9,4,False,107.6,False,5.67,282,1,4,2,1,1,1,3,3,1
2025-05-02,18,5,34.53,0.2,92.74,8,8,2,False,127.47,True,6.0,283,1,1,2,2,2,1,2,3,1
2025-05-03,25,3,6.24,4.99,2.91,1,8,7,True,14.14,False,5.33,284,2,2,1,1,1,2,2,3,2
2025-05-03,33,3,45.73,43.28,69.47,7,10,7,True,158.48,True,8.0,285,2,2,2,2,2,2,3,3,2
2025-05-02,27,3,7.02,4.96,41.32,6,9,2,False,53.3,False,5.67,286,1,1,2,1,2,1,3,3,2
2025-05-03,30,4,16.14,7.06,86.42,1,7,5,True,109.62,True,4.33,287,3,2,2,2,1,1,2,3,2
2025-05-03,25,2,28.55,57.25,0.31,8,8,2,False,86.11,True,6.0,288,2,2,2,2,2,1,2,3,2
2025-05-02,26,1,29.54,56.11,53.34,8,7,3,True,138.99,True,6.0,289,1,1,2,2,2,1,2,3,2
2025-05-03,29,3,31.88,42.8,68.26,2,8,9,True,142.94,True,6.33,290,1,1,2,3,1,3,2,3,2
2025-05-01,29,3,32.11,11.29,53.25,1,9,9,True,96.65,True,6.33,291,3,1,2,2,1,3,3,3,2
2025-05-01,28,2,27.08,54.14,7.88,6,9,9,False,89.1,True,8.0,292,2,1,2,2,2,3,3,3,2
2025-05-02,18,2,28.07,31.01,56.8,5,10,3,True,115.88,False,6.0,293,2,2,1,1,1,1,3,3,1
2025-05-01,23,2,30.75,1.0,71.68,8,9,4,False,103.43,True,7.0,294,3,1,2,2,2,1,3,3,1
2025-05-01,31,3,32.6,54.54,82.33,7,8,8,True,169.47,True,7.67,295,2,2,2,2,2,2,2,3,2
2025-05-01,27,2,10.2,51.79,65.94,6,8,1,True,127.93,True,5.0,48,2,2,2,2,2,1,2,3,2
2025-05-03,26,2,25.94,49.61,29.39,8,8,2,False,104.94,True,6.0,296,2,2,1,3,2,1,2,3,2
2025-05-01,28,2,32.14,26.44,41.8,5,9,6,True,100.38,True,6.67,297,2,5,2,3,1,2,3,3,2
2025-05-03,23,5,43.52,27.06,16.29,9,9,3,True,86.87,False,7.0,298,1,1,1,1,3,1,3,3,1
2025-05-01,19,3,27.23,15.22,83.02,8,9,6,True,125.47,True,7.67,299,1,2,2,3,2,2,3,3,1
2025-05-03,25,4,20.54,13.46,63.98,8,8,3,True,97.98,True,6.33,300,2,2,1,2,2,1,2,3,2
2025-05-03,32,3,29.51,3.5,79.8,5,8,4,True,112.81,False,5.67,301,1,4,2,1,1,1,2,3,2
2025-05-01,22,2,2.26,40.06,42.49,9,10,6,False,84.81,True,8.33,302,2,1,1,2,3,2,3,3,1
2025-05-03,29,1,17.2,28.89,52.48,8,10,1,True,98.57,False,6.33,303,1,1,1,1,2,1,3,3,2
2025-05-02,20,3,26.9,20.6,69.53,6,6,9,True,117.03,False,7.0,304,2,2,2,1,2,3,2,3,1
2025-05-02,28,3,29.64,51.42,15.1,1,10,7,True,96.16,True,6.0,305,1,2,1,3,1,2,3,3,2
2025-05-02,18,1,15.31,16.86,23.82,1,7,6,False,55.99,True,4.67,306,2,1,2,2,1,2,2,3,1
2025-05-03,23,4,15.03,25.25,31.05,6,8,5,False,71.33,True,6.33,307,1,1,2,2,2,1,2,3,1
2025-05-03,19,3,15.97,42.2,50.14,7,10,10,True,108.31,True,9.0,308,1,2,2,2,2,3,3,3,1
2025-05-03,24,1,8.78,31.86,29.37,8,10,2,True,70.01,True,6.67,309,1,1,2,2,2,1,3,3,1
2025-05-03,29,3,20.24,3.43,11.07,4,1,4,True,34.74,False,3.0,310,2,1,2,1,1,1,1,3,2
2025-05-02,29,5,35.39,14.94,70.81,2,9,2,False,121.14,True,4.33,252,2,4,2,2,1,1,3,3,2
2025-05-03,24,2,17.55,4.19,33.42,1,6,8,False,55.16,True,5.0,311,2,3,2,2,1,2,2,3,1
2025-05-03,18,4,43.87,49.18,37.79,8,5,2,False,130.84,True,5.0,312,2,3,1,2,2,1,1,3,1
2025-05-01,25,3,16.96,48.45,85.69,5,9,5,True,151.1,True,6.33,313,1,3,2,2,1,1,3,3,2
2025-05-02,18,4,0.43,27.64,35.74,10,1,6,True,63.81,True,5.67,314,2,3,2,2,3,2,1,3,1
2025-05-02,18,2,12.32,13.42,62.1,2,6,5,True,87.84,False,4.33,315,1,3,1,1,1,1,2,3,1
2025-05-02,25,4,33.06,57.84,90.74,8,8,7,False,181.64,True,7.67,316,1,3,2,2,2,2,2,3,2
2025-05-01,31,3,19.56,11.64,70.43,7,9,4,False,101.63,True,6.67,317,1,1,2,2,2,1,3,3,2
2025-05-01,26,2,5.56,45.33,54.84,5,10,8,False,105.73,True,7.67,318,2,3,2,2,1,2,3,3,2
2025-05-01,29,4,10.51,44.52,86.23,6,10,5,True,141.26,True,7.0,319,2,1,2,2,2,1,3,3,2
2025-05-03,18,5,46.34,13.0,72.12,6,9,4,True,131.46,True,6.33,320,1,2,2,3,2,1,3,3,1
2025-05-01,20,5,11.08,4.96,85.25,6,5,9,True,101.29,True,6.67,321,2,2,2,3,2,3,1,3,1
2025-05-03,26,5,18.64,30.27,40.93,1,9,9,False,89.84,True,6.33,322,1,4,2,3,1,3,3,3,2
2025-05-03,25,2,1.19,24.16,40.19,8,6,3,True,65.54,True,5.67,323,1,4,2,2,2,1,2,3,2
2025-05-02,28,5,36.95,0.73,33.74,8,10,2,True,71.42,True,6.67,324,2,5,1,3,2,1,3,3,2
2025-05-02,18,3,36.37,14.84,88.55,7,8,7,True,139.76,False,7.33,325,1,2,1,1,2,2,2,3,1
2025-05-03,23,3,21.32,33.57,96.85,5,8,4,True,151.74,True,5.67,326,1,4,1,3,1,1,2,3,1
2025-05-03,29,4,10.64,28.8,54.4,1,8,5,False,93.84,True,4.67,327,1,2,1,2,1,1,2,3,2
2025-05-02,21,4,26.67,59.88,55.06,4,7,6,False,141.61,True,5.67,328,1,3,2,2,1,2,2,3,1
2025-05-02,23,4,9.34,39.5,0.81,6,7,7,True,49.65,False,6.67,329,1,3,1,1,2,2,2,3,1
2025-05-02,20,5,8.78,17.06,71.39,8,7,3,True,97.23,True,6.0,330,1,2,1,2,2,1,2,3,1
2025-05-01,26,2,28.5,44.24,42.14,7,8,9,True,114.88,True,8.0,331,1,2,2,3,2,3,2,3,2
2025-05-03,29,5,31.76,40.47,7.72,8,8,9,True,79.95,True,8.33,332,1,5,1,2,2,3,2,3,2
2025-05-03,28,3,4.46,2.54,62.29,6,8,6,True,69.29,True,6.67,333,2,3,1,3,2,2,2,3,2
2025-05-02,29,2,45.65,6.88,16.39,10,9,5,True,68.92,True,8.0,334,1,2,1,2,3,1,3,3,2
2025-05-02,23,1,16.85,58.65,45.26,8,7,2,False,120.76,True,5.67,335,1,2,2,3,2,1,2,3,1
2025-05-02,26,2,33.76,23.15,42.05,3,6,6,True,98.96,True,5.0,320,2,2,2,3,1,2,2,3,2
2025-05-01,22,2,44.97,35.68,27.37,2,9,5,True,108.02,False,5.33,336,1,4,1,1,1,1,3,3,1
2025-05-03,25,3,35.31,14.29,92.66,8,7,6,True,142.26,True,7.0,337,1,5,2,2,2,2,2,3,2
2025-05-03,22,5,10.15,27.56,92.84,9,10,8,False,130.55,True,9.0,338,1,3,1,3,3,2,3,3,1
2025-05-02,21,3,15.17,39.26,68.68,4,7,8,False,123.11,True,6.33,339,3,3,2,2,1,2,2,3,1
2025-05-01,28,4,40.51,43.15,63.82,6,6,6,False,147.48,True,6.0,340,3,3,1,3,2,2,2,3,2
2025-05-01,23,5,34.83,6.36,63.63,9,7,6,True,104.82,True,7.33,341,2,4,2,2,3,2,2,3,1
2025-05-02,28,2,32.77,52.71,52.64,8,5,2,True,138.12,True,5.0,342,1,4,1,2,2,1,1,3,2
2025-05-01,25,5,40.32,17.94,22.08,2,10,8,True,80.34,True,6.67,343,2,2,2,3,1,2,3,3,2
2025-05-03,27,4,23.0,27.34,60.34,6,8,6,True,110.68,True,6.67,344,2,2,2,2,2,2,2,3,2
2025-05-02,24,3,13.53,11.92,67.15,1,5,10,True,92.6,True,5.33,345,1,2,2,2,1,3,1,3,1
2025-05-03,24,4,37.75,28.2,34.63,9,7,3,True,100.58,True,6.33,346,1,2,2,2,3,1,2,3,1
2025-05-03,23,5,40.52,52.24,36.28,7,10,6,False,129.04,True,7.67,347,2,5,1,2,2,2,3,3,1
2025-05-03,31,4,39.26,54.35,58.98,8,7,2,True,152.59,True,5.67,348,2,2,2,2,2,1,2,3,2
2025-05-03,21,5,34.47,24.64,87.01,8,8,5,True,146.12,True,7.0,349,2,5,2,2,2,1,2,3,1
2025-05-02,31,4,40.86,2.09,93.38,7,6,2,False,136.33,True,5.0,350,1,2,1,2,2,1,2,3,2
2025-05-03,28,3,26.23,27.72,47.18,1,8,8,False,101.13,True,5.67,351,2,4,2,2,1,2,2,3,2
2025-05-03,25,5,3.31,34.21,9.94,8,8,2,True,47.46,True,6.0,352,1,1,2,2,2,1,2,3,2
2025-05-03,28,3,35.41,43.87,42.6,7,8,7,True,121.88,True,7.33,353,2,2,2,2,2,2,2,3,2
2025-05-02,27,5,7.54,15.06,4.44,8,8,4,True,27.04,True,6.67,354,1,1,1,2,2,1,2,3,2
2025-05-02,20,3,38.23,19.44,56.91,9,9,6,False,114.58,True,8.0,355,3,1,2,2,3,2,3,3,1
2025-05-02,22,3,48.97,20.25,26.46,10,7,5,True,95.68,True,7.33,356,1,2,1,2,3,1,2,3,1
2025-05-03,29,2,20.37,57.75,92.94,1,9,5,True,171.06,True,5.0,357,2,2,1,3,1,1,3,3,2
2025-05-02,22,2,49.95,32.5,60.63,4,8,7,True,143.08,False,6.33,358,2,4,1,1,1,2,2,3,1
2025-05-03,28,2,23.34,6.49,80.56,4,9,2,False,110.39,True,5.0,359,2,4,2,2,1,1,3,3,2
2025-05-02,18,4,42.5,30.38,60.47,9,5,3,False,133.35,True,5.67,360,2,1,1,3,3,1,1,3,1
2025-05-03,25,5,8.74,48.42,85.18,8,8,3,True,142.34,True,6.33,361,1,1,2,3,2,1,2,3,2
2025-05-01,26,3,43.19,27.01,98.32,8,8,7,False,168.52,True,7.67,362,1,4,2,2,2,2,2,3,2
2025-05-01,26,2,5.51,3.54,11.12,8,6,4,False,20.17,False,6.0,363,1,2,1,1,2,1,2,3,2
2025-05-03,27,3,34.66,34.71,26.0,4,6,5,True,95.37,True,5.0,364,2,3,2,2,1,1,2,3,2
2025-05-01,28,5,21.02,10.21,39.77,6,8,9,False,71.0,True,7.67,365,1,2,1,2,2,3,2,3,2
2025-05-01,18,2,49.07,37.31,91.49,8,9,7,True,177.87,True,8.0,366,1,4,2,2,2,2,3,3,1
2025-05-01,18,3,15.58,8.56,29.29,7,10,7,True,53.43,True,8.0,367,1,2,1,2,2,2,3,3,1
2025-05-03,24,3,29.81,56.99,62.42,7,8,4,False,149.22,True,6.33,368,2,3,2,2,2,1,2,3,1
2025-05-03,20,5,4.88,20.93,77.5,4,6,6,True,103.31,True,5.33,369,2,5,3,2,1,2,2,3,1
2025-05-03,28,1,35.04,23.96,55.82,2,6,2,True,114.82,True,3.33,370,2,2,2,2,1,1,2,3,2
2025-05-02,18,3,1.77,14.89,96.62,9,6,6,True,113.28,True,7.0,371,2,2,2,2,3,2,2,3,1
2025-05-02,28,2,48.02,5.13,95.43,8,7,6,True,148.58,True,7.0,372,1,2,2,3,2,2,2,3,2
2025-05-03,23,3,39.62,44.04,59.04,8,10,4,True,142.7,False,7.33,373,2,2,2,1,2,1,3,3,1
2025-05-03,26,4,28.38,7.1,48.64,9,8,3,True,84.12,True,6.67,374,1,3,1,2,3,1,2,3,2
2025-05-01,28,1,47.87,5.25,77.58,8,7,7,True,130.7,False,7.33,375,2,3,1,1,2,2,2,3,2
2025-05-01,28,3,33.05,6.39,49.32,7,6,8,False,88.76,True,7.0,376,1,1,1,2,2,2,2,3,2
2025-05-01,25,1,12.62,14.06,87.49,5,7,6,True,114.17,True,6.0,377,2,5,2,3,1,2,2,3,2
2025-05-01,28,5,6.68,55.38,20.08,8,6,4,False,82.14,True,6.0,378,1,1,1,2,2,1,2,3,2
2025-05-02,28,4,40.14,23.15,82.59,4,8,3,True,145.88,True,5.0,379,1,2,2,2,1,1,2,3,2
2025-05-02,22,3,13.19,11.7,23.51,8,9,9,True,48.4,True,8.67,380,1,1,1,3,2,3,3,3,1
2025-05-01,22,5,44.76,35.05,38.94,5,9,7,False,118.75,True,7.0,381,1,3,2,2,1,2,3,3,1
2025-05-02,24,5,19.46,9.61,86.54,8,9,5,True,115.61,True,7.33,382,2,4,1,3,2,1,3,3,1
2025-05-02,27,2,29.07,27.84,17.16,9,9,5,True,74.07,True,7.67,383,1,2,2,2,3,1,3,3,2
2025-05-01,25,1,36.63,21.89,2.92,8,5,9,False,61.44,True,7.33,384,1,2,2,3,2,3,1,3,2
2025-05-01,28,3,45.61,23.76,7.78,1,9,7,True,77.15,True,5.67,385,1,2,2,3,1,2,3,3,2
2025-05-03,18,4,20.64,39.53,37.0,8,5,5,False,97.17,True,6.0,386,2,3,2,2,2,1,1,3,1
2025-05-01,26,3,17.47,27.75,97.45,2,7,2,False,142.67,False,3.67,387,1,2,2,1,1,1,2,3,2
2025-05-02,27,3,13.46,28.8,9.05,6,7,10,True,51.31,True,7.67,257,1,2,2,2,2,3,2,3,2
2025-05-03,20,2,34.8,27.88,97.01,4,7,3,True,159.69,True,4.67,388,2,1,1,2,1,1,2,3,1
2025-05-01,29,2,7.83,54.05,96.96,8,8,2,True,158.84,True,6.0,389,3,5,2,2,2,1,2,3,2
2025-05-01,24,5,47.38,24.53,8.31,8,7,3,True,80.22,True,6.0,390,1,2,1,2,2,1,2,3,1
2025-05-01,25,3,49.26,25.09,59.54,4,8,5,True,133.89,True,5.67,391,2,5,1,2,1,1,2,3,2
2025-05-03,25,3,29.72,16.94,37.93,8,10,8,False,84.59,True,8.67,392,2,1,2,3,2,2,3,3,2
2025-05-03,26,5,23.84,20.84,67.75,8,10,3,True,112.43,True,7.0,393,2,2,3,2,2,1,3,3,2
2025-05-03,22,3,47.03,24.21,47.95,8,8,9,False,119.19,True,8.33,394,1,3,2,2,2,3,2,3,1
2025-05-02,22,4,9.71,12.18,85.68,1,8,1,True,107.57,True,3.33,395,1,1,2,2,1,1,2,3,1
2025-05-01,23,3,5.08,42.19,9.07,7,8,2,False,56.34,False,5.67,396,2,2,2,1,2,1,2,3,1
2025-05-01,29,3,47.21,27.3,32.7,4,7,4,True,107.21,True,5.0,397,2,4,2,2,1,1,2,3,2
2025-05-02,22,3,34.79,46.54,14.47,2,7,3,False,95.8,True,4.0,398,2,2,2,2,1,1,2,3,1
2025-05-02,21,5,1.77,43.44,69.35,7,8,6,True,114.56,True,7.0,399,1,3,2,2,2,2,2,3,1
2025-05-03,25,4,1.39,19.66,53.59,5,5,3,False,74.64,True,4.33,400,2,2,2,2,1,1,1,3,2
2025-05-03,29,3,48.62,41.35,63.99,4,7,9,True,153.96,True,6.67,401,1,1,2,2,1,3,2,3,2
2025-05-03,25,4,6.1,59.81,98.99,1,6,3,True,164.9,True,3.33,402,1,5,2,2,1,1,2,3,2
2025-05-02,21,3,29.99,52.26,47.56,8,4,3,True,129.81,True,5.0,403,2,2,2,2,2,1,1,3,1
2025-05-01,18,2,28.79,57.57,79.81,8,9,6,True,166.17,True,7.67,404,1,1,2,2,2,2,3,3,1
2025-05-02,22,5,0.04,23.68,76.87,8,8,5,True,100.59,True,7.0,405,3,4,1,2,2,1,2,3,1
2025-05-02,28,4,49.11,11.38,12.28,3,4,10,False,72.77,True,5.67,406,3,5,1,3,1,3,1,3,2
2025-05-03,29,4,14.12,34.46,51.52,6,10,7,True,100.1,True,7.67,407,1,5,1,2,2,2,3,3,2
2025-05-03,21,1,41.52,37.7,50.08,4,10,9,False,129.3,True,7.67,408,1,2,1,2,1,3,3,3,1
2025-05-03,25,4,17.3,1.8,98.01,1,9,4,True,117.11,True,4.67,409,2,3,2,3,1,1,3,3,2
2025-05-02,31,4,2.72,17.41,96.92,1,10,7,False,117.05,True,6.0,410,1,2,2,3,1,2,3,3,2
2025-05-02,23,1,32.52,47.85,93.16,4,8,3,False,173.53,True,5.0,411,1,2,2,2,1,1,2,3,1
2025-05-02,23,2,1.97,16.37,73.37,5,4,3,True,91.71,True,4.0,412,1,2,2,3,1,1,1,3,1
2025-05-02,25,3,2.92,23.71,85.3,1,9,6,True,111.93,True,5.33,413,2,1,2,2,1,2,3,3,2
2025-05-02,30,1,44.46,50.05,12.1,8,8,3,False,106.61,True,6.33,414,1,4,1,2,2,1,2,3,2
2025-05-01,28,3,1.43,28.9,36.14,6,7,4,False,66.47,True,5.67,415,1,1,2,2,2,1,2,3,2
2025-05-01,24,4,14.46,46.37,75.73,8,6,6,True,136.56,True,6.67,416,3,2,1,2,2,2,2,3,1
2025-05-01,25,4,41.82,8.59,84.34,7,8,3,False,134.75,True,6.0,417,1,5,2,3,2,1,2,3,2
2025-05-02,31,1,42.9,18.64,7.51,9,10,9,True,69.05,False,9.33,418,1,3,2,1,3,3,3,3,2
2025-05-02,31,4,40.42,8.81,63.81,4,7,9,False,113.04,True,6.67,419,2,3,2,2,1,3,2,3,2
2025-05-02,26,5,35.05,26.98,25.61,6,8,5,True,87.64,False,6.33,420,1,1,1,1,2,1,2,3,2
2025-05-02,27,3,49.59,23.41,76.88,1,9,3,True,149.88,True,4.33,421,2,1,2,2,1,1,3,3,2
2025-05-03,28,4,48.64,48.06,42.71,7,1,8,False,139.41,True,5.33,422,1,3,3,3,2,2,1,3,2
2025-05-03,29,2,37.29,48.09,6.26,9,7,7,False,91.64,False,7.67,423,1,1,1,1,3,2,2,3,2
2025-05-01,22,5,28.37,40.07,17.14,9,4,2,True,85.58,True,5.0,424,2,1,1,2,3,1,1,3,1
2025-05-02,21,2,28.18,23.39,71.85,6,7,4,True,123.42,False,5.67,425,2,5,2,1,2,1,2,3,1
2025-05-03,18,1,25.82,55.07,61.71,5,1,6,True,142.6,True,4.0,426,2,1,1,2,1,2,1,3,1
2025-05-02,24,4,31.49,52.54,32.02,8,9,5,True,116.05,False,7.33,427,2,1,2,1,2,1,3,3,1
2025-05-01,20,2,6.96,6.75,71.52,1,7,6,False,85.23,True,4.67,428,1,2,1,2,1,2,2,3,1
2025-05-03,26,1,18.49,34.87,77.2,8,7,9,True,130.56,True,8.0,429,1,4,2,2,2,3,2,3,2
2025-05-02,18,3,36.26,46.66,1.66,2,6,4,False,84.58,True,4.0,430,1,2,2,3,1,1,2,3,1
2025-05-03,26,2,13.12,38.46,33.79,5,10,7,True,85.37,True,7.33,431,1,2,2,2,1,2,3,3,2
2025-05-01,28,4,12.47,52.2,30.95,8,7,8,False,95.62,False,7.67,432,2,1,2,1,2,2,2,3,2
2025-05-02,19,3,40.18,12.17,29.73,3,5,8,True,82.08,True,5.33,433,1,4,1,3,1,2,1,3,1
2025-05-03,32,4,43.42,43.58,40.43,2,7,4,False,127.43,True,4.33,434,1,1,2,3,1,1,2,3,2
2025-05-02,30,5,15.86,34.23,11.03,3,9,4,True,61.12,True,5.33,435,2,1,3,2,1,1,3,3,2
2025-05-02,29,4,43.98,1.45,49.4,6,8,2,True,94.83,False,5.33,436,1,5,1,1,2,1,2,3,2
2025-05-03,18,2,31.69,8.27,97.92,8,8,6,False,137.88,True,7.33,437,1,2,1,2,2,2,2,3,1
2025-05-01,24,4,3.49,14.21,36.97,4,7,4,False,54.67,False,5.0,438,3,3,2,1,1,1,2,3,1
2025-05-03,27,5,16.09,34.55,30.17,4,10,5,True,80.81,True,6.33,439,1,2,2,3,1,1,3,3,2
2025-05-03,18,5,23.36,8.77,23.48,8,10,9,True,55.61,True,9.0,440,3,2,2,2,2,3,3,3,1
2025-05-01,22,2,18.57,47.43,4.66,8,9,4,True,70.66,False,7.0,441,2,4,1,1,2,1,3,3,1
2025-05-01,24,4,23.5,13.73,15.92,8,10,10,True,53.15,False,9.33,442,2,3,1,1,2,3,3,3,1
2025-05-01,24,3,13.69,13.87,91.99,7,8,3,True,119.55,True,6.0,443,1,3,2,2,2,1,2,3,1
2025-05-01,23,4,21.71,4.11,91.97,6,9,3,True,117.79,True,6.0,444,2,3,2,3,2,1,3,3,1
