ticket_id,ticket_type,attendance_date,age,gender,group_size,food_expense,drink_expense,merch_expense,payment_method,favourite_genre,satisfaction_rating,security_rating,cleanliness_rating,recommend_to_friend
270,3-day Pass,2025-05-01,18,Female,5,14.3,0.0,19.03,Festival App,Hip-Hop,8,10,5,True
271,3-day Pass,2025-05-01,18,Female,1,23.06,52.31,83.23,Cash,Rock,7,9,4,False
272,VIP,2025-05-02,18,Female,4,45.23,4.29,14.67,Card,Rock,7,8,7,False
273,3-day Pass,2025-05-01,23,Male,3,2.57,45.96,0.18,Card,Rock,7,8,6,True
274,1-day Pass,2025-05-01,28,Female,4,18.13,39.17,25.72,Card,Rock,4,5,3,True
275,3-day Pass,2025-05-01,29,Female,4,47.82,9.14,79.36,Cash,Electronic,8,6,9,True
276,3-day Pass,2025-05-01,31,Male,3,35.88,6.45,94.99,Card,Rock,4,8,9,False
277,VIP,2025-05-02,28,Female,3,5.65,51.27,27.63,Card,Rock,1,8,7,True
278,VIP,2025-05-03,25,Female,3,46.03,13.71,88.35,Cash,Pop,7,8,8,True
279,3-day Pass,2025-05-03,25,Female,2,47.69,25.49,20.36,Cash,Rock,8,8,9,True
280,1-day Pass,2025-05-03,23,Female,1,0.4,13.45,78.32,Card,Rock,1,9,8,True
281,3-day Pass,2025-05-02,22,Female,1,45.63,36.35,78.44,Card,Rock,2,4,3,False
282,1-day Pass,2025-05-01,25,Female,4,42.04,27.78,37.78,Card,Reggaeton,8,7,4,False
283,3-day Pass,2025-05-02,29,Female,1,34.53,0.2,92.74,Festival App,Pop,1,8,7,False
284,1-day Pass,2025-05-03,28,Male,4,6.24,4.99,2.91,Card,Rock,2,7,3,True
285,3-day Pass,2025-05-03,32,Male,4,45.73,43.28,69.47,Card,Rock,8,8,3,True
286,1-day Pass,2025-05-02,30,Female,5,7.02,4.96,41.32,Card,Pop,1,10,6,False
287,3-day Pass,2025-05-03,27,Other,3,16.14,7.06,86.42,Cash,Rock,9,6,4,True
288,3-day Pass,2025-05-03,27,Male,4,28.55,57.25,0.31,Card,Rock,8,8,2,False
289,3-day Pass,2025-05-02,22,Female,2,29.54,56.11,53.34,Festival App,Pop,8,5,9,True
290,VIP,2025-05-03,20,Female,3,31.88,42.8,68.26,Card,Pop,8,10,6,True
291,3-day Pass,2025-05-01,27,Female,5,32.11,11.29,53.25,Cash,Pop,1,9,2,True
292,3-day Pass,2025-05-01,21,Male,4,27.08,54.14,7.88,Card,Pop,8,9,4,False
293,1-day Pass,2025-05-02,18,Other,3,28.07,31.01,56.8,Cash,Rock,8,9,7,True
294,3-day Pass,2025-05-01,28,Male,2,30.75,1.0,71.68,Card,Pop,8,9,2,False
295,3-day Pass,2025-05-01,24,Male,3,32.6,54.54,82.33,Card,Rock,8,8,2,True
48,3-day Pass,2025-05-01,18,Male,3,10.2,51.79,65.94,Card,Rock,4,9,3,True
296,VIP,2025-05-03,23,Male,5,25.94,49.61,29.39,Card,Rock,8,9,3,False
297,VIP,2025-05-01,30,Male,4,32.14,26.44,41.8,Card,Electronic,3,8,9,True
298,1-day Pass,2025-05-03,19,Female,4,43.52,27.06,16.29,Card,Pop,1,7,3,True
299,VIP,2025-05-01,19,Female,5,27.23,15.22,83.02,Cash,Rock,5,7,4,True
300,3-day Pass,2025-05-03,23,Male,3,20.54,13.46,63.98,Card,Rock,9,10,4,True
301,1-day Pass,2025-05-03,29,Female,3,29.51,3.5,79.8,Cash,Reggaeton,8,10,10,True
302,3-day Pass,2025-05-01,28,Male,4,2.26,40.06,42.49,Card,Pop,7,8,2,False
303,1-day Pass,2025-05-03,28,Female,3,17.2,28.89,52.48,Card,Pop,8,5,3,True
304,1-day Pass,2025-05-02,28,Male,3,26.9,20.6,69.53,Card,Rock,1,10,3,True
305,VIP,2025-05-02,23,Female,4,29.64,51.42,15.1,Card,Rock,8,6,5,True
306,3-day Pass,2025-05-02,28,Female,1,15.31,16.86,23.82,Card,Pop,8,8,6,False
307,3-day Pass,2025-05-03,26,Female,3,15.03,25.25,31.05,Card,Pop,6,9,2,False
308,3-day Pass,2025-05-03,28,Female,5,15.97,42.2,50.14,Card,Rock,8,10,3,True
309,3-day Pass,2025-05-03,24,Female,3,8.78,31.86,29.37,Card,Pop,7,5,6,True
310,1-day Pass,2025-05-03,23,Male,2,20.24,3.43,11.07,Card,Pop,8,10,2,True
252,3-day Pass,2025-05-02,31,Male,4,35.39,14.94,70.81,Card,Reggaeton,9,9,2,False
311,3-day Pass,2025-05-03,18,Male,1,17.55,4.19,33.42,Card,Hip-Hop,4,6,2,False
312,3-day Pass,2025-05-03,26,Male,5,43.87,49.18,37.79,Cash,Hip-Hop,8,5,9,False
313,3-day Pass,2025-05-01,18,Female,4,16.96,48.45,85.69,Cash,Hip-Hop,9,10,7,True
314,3-day Pass,2025-05-02,24,Male,5,0.43,27.64,35.74,Cash,Hip-Hop,7,7,6,True
315,1-day Pass,2025-05-02,18,Female,2,12.32,13.42,62.1,Card,Hip-Hop,10,8,9,True
316,3-day Pass,2025-05-02,25,Female,3,33.06,57.84,90.74,Card,Hip-Hop,8,8,9,False
317,3-day Pass,2025-05-01,20,Male,3,19.56,11.64,70.43,Card,Pop,3,6,6,False
318,3-day Pass,2025-05-01,26,Male,4,5.56,45.33,54.84,Card,Hip-Hop,8,8,2,False
319,3-day Pass,2025-05-01,30,Male,5,10.51,44.52,86.23,Festival App,Pop,4,8,5,True
320,VIP,2025-05-03,25,Female,2,46.34,13.0,72.12,Card,Rock,8,8,8,True
321,VIP,2025-05-01,18,Male,2,11.08,4.96,85.25,Card,Rock,7,8,4,True
322,VIP,2025-05-03,18,Female,4,18.64,30.27,40.93,Card,Reggaeton,7,8,6,False
323,3-day Pass,2025-05-03,29,Female,3,1.19,24.16,40.19,Card,Reggaeton,5,1,8,True
324,VIP,2025-05-02,24,Male,4,36.95,0.73,33.74,Card,Electronic,9,4,7,True
325,1-day Pass,2025-05-02,23,Female,3,36.37,14.84,88.55,Card,Rock,8,10,9,True
326,VIP,2025-05-03,28,Female,2,21.32,33.57,96.85,Card,Reggaeton,6,7,10,True
327,3-day Pass,2025-05-03,31,Male,5,10.64,28.8,54.4,Card,Rock,4,9,6,False
328,3-day Pass,2025-05-02,27,Female,2,26.67,59.88,55.06,Card,Hip-Hop,4,8,6,False
329,1-day Pass,2025-05-02,26,Male,2,9.34,39.5,0.81,Card,Hip-Hop,8,6,6,True
330,3-day Pass,2025-05-02,19,Female,2,8.78,17.06,71.39,Card,Rock,9,7,6,True
331,VIP,2025-05-01,25,Female,5,28.5,44.24,42.14,Cash,Rock,8,5,3,True
332,3-day Pass,2025-05-03,32,Female,4,31.76,40.47,7.72,Cash,Electronic,8,9,4,True
333,VIP,2025-05-03,30,Male,1,4.46,2.54,62.29,Card,Hip-Hop,6,7,2,True
334,3-day Pass,2025-05-02,28,Female,5,45.65,6.88,16.39,Card,Rock,4,8,6,True
335,VIP,2025-05-02,32,Male,3,16.85,58.65,45.26,Card,Rock,8,2,7,False
320,VIP,2025-05-02,30,Male,1,33.76,23.15,42.05,Card,Rock,7,7,6,True
336,1-day Pass,2025-05-01,30,Female,5,44.97,35.68,27.37,Cash,Reggaeton,8,9,9,True
337,3-day Pass,2025-05-03,24,Male,3,35.31,14.29,92.66,Card,Electronic,8,8,10,True
338,VIP,2025-05-03,29,Female,3,10.15,27.56,92.84,Card,Hip-Hop,8,9,3,False
339,3-day Pass,2025-05-02,29,Male,1,15.17,39.26,68.68,Cash,Hip-Hop,8,8,7,False
340,VIP,2025-05-01,31,Female,5,40.51,43.15,63.82,Card,Hip-Hop,4,10,2,False
341,3-day Pass,2025-05-01,28,Male,3,34.83,6.36,63.63,Card,Reggaeton,1,8,4,True
342,3-day Pass,2025-05-02,26,Female,5,32.77,52.71,52.64,Card,Reggaeton,8,5,1,True
343,VIP,2025-05-01,22,Male,2,40.32,17.94,22.08,Card,Rock,4,8,3,True
344,3-day Pass,2025-05-03,27,Male,3,23.0,27.34,60.34,Card,Rock,2,9,6,True
345,3-day Pass,2025-05-02,18,Female,2,13.53,11.92,67.15,Cash,Rock,1,8,5,True
346,3-day Pass,2025-05-03,27,Other,2,37.75,28.2,34.63,Card,Rock,6,8,2,True
347,3-day Pass,2025-05-03,27,Male,4,40.52,52.24,36.28,Card,Electronic,5,1,5,False
348,3-day Pass,2025-05-03,25,Male,4,39.26,54.35,58.98,Card,Rock,7,10,5,True
349,3-day Pass,2025-05-03,18,Female,4,34.47,24.64,87.01,Festival App,Electronic,2,6,2,True
350,3-day Pass,2025-05-02,25,Female,2,40.86,2.09,93.38,Card,Rock,6,9,10,False
351,3-day Pass,2025-05-03,26,Male,5,26.23,27.72,47.18,Card,Reggaeton,1,10,10,False
352,3-day Pass,2025-05-03,23,Female,3,3.31,34.21,9.94,Card,Pop,4,8,3,True
353,3-day Pass,2025-05-03,18,Other,3,35.41,43.87,42.6,Cash,Rock,4,9,7,True
354,3-day Pass,2025-05-02,25,Female,3,7.54,15.06,4.44,Cash,Pop,1,8,2,True
355,3-day Pass,2025-05-02,24,Male,3,38.23,19.44,56.91,Card,Pop,8,7,6,False
356,3-day Pass,2025-05-02,23,Female,2,48.97,20.25,26.46,Card,Rock,1,8,3,True
357,VIP,2025-05-03,22,Male,3,20.37,57.75,92.94,Cash,Rock,8,7,2,True
358,1-day Pass,2025-05-02,20,Male,5,49.95,32.5,60.63,Cash,Reggaeton,1,7,3,True
359,3-day Pass,2025-05-03,30,Other,3,23.34,6.49,80.56,Cash,Reggaeton,1,9,3,False
360,VIP,2025-05-02,26,Male,4,42.5,30.38,60.47,Cash,Pop,6,5,4,False
361,VIP,2025-05-03,20,Female,3,8.74,48.42,85.18,Card,Pop,6,9,5,True
362,3-day Pass,2025-05-01,29,Female,4,43.19,27.01,98.32,Card,Reggaeton,6,6,3,False
363,1-day Pass,2025-05-01,18,Female,4,5.51,3.54,11.12,Card,Rock,7,7,6,False
364,3-day Pass,2025-05-03,21,Male,4,34.66,34.71,26.0,Card,Hip-Hop,4,8,6,True
365,3-day Pass,2025-05-01,30,Female,1,21.02,10.21,39.77,Card,Rock,7,7,9,False
366,3-day Pass,2025-05-01,28,Female,3,49.07,37.31,91.49,Card,Reggaeton,8,5,3,True
367,3-day Pass,2025-05-01,25,Female,4,15.58,8.56,29.29,Festival App,Rock,8,9,5,True
368,3-day Pass,2025-05-03,26,Male,2,29.81,56.99,62.42,Festival App,Hip-Hop,5,6,10,False
369,3-day Pass,2025-05-03,29,Male,5,4.88,20.93,77.5,Cash,Electronic,4,1,5,True
370,3-day Pass,2025-05-03,25,Male,3,35.04,23.96,55.82,Card,Rock,9,8,6,True
371,3-day Pass,2025-05-02,31,Male,3,1.77,14.89,96.62,Card,Rock,9,5,10,True
372,VIP,2025-05-02,30,Female,4,48.02,5.13,95.43,Cash,Rock,5,8,7,True
373,1-day Pass,2025-05-03,18,Male,2,39.62,44.04,59.04,Card,Rock,8,7,3,True
374,3-day Pass,2025-05-03,18,Female,3,28.38,7.1,48.64,Card,Hip-Hop,1,9,8,True
375,1-day Pass,2025-05-01,27,Male,3,47.87,5.25,77.58,Card,Hip-Hop,8,8,7,True
376,3-day Pass,2025-05-01,29,Female,2,33.05,6.39,49.32,Cash,Pop,5,9,5,False
377,VIP,2025-05-01,21,Other,1,12.62,14.06,87.49,Card,Electronic,7,10,3,True
378,3-day Pass,2025-05-01,27,Female,2,6.68,55.38,20.08,Card,Pop,7,7,9,False
379,3-day Pass,2025-05-02,27,Male,3,40.14,23.15,82.59,Card,Rock,1,6,4,True
380,VIP,2025-05-02,28,Female,5,13.19,11.7,23.51,Card,Pop,8,8,9,True
381,3-day Pass,2025-05-01,22,Female,5,44.76,35.05,38.94,Card,Hip-Hop,5,8,6,False
382,VIP,2025-05-02,18,Female,4,19.46,9.61,86.54,Cash,Reggaeton,9,10,4,True
383,3-day Pass,2025-05-02,31,Female,1,29.07,27.84,17.16,Cash,Rock,8,10,6,True
384,VIP,2025-05-01,25,Female,2,36.63,21.89,2.92,Festival App,Rock,3,9,9,False
385,VIP,2025-05-01,26,Female,3,45.61,23.76,7.78,Cash,Rock,4,6,2,True
386,3-day Pass,2025-05-03,28,Male,2,20.64,39.53,37.0,Card,Hip-Hop,5,9,5,False
387,1-day Pass,2025-05-01,31,Female,3,17.47,27.75,97.45,Card,Rock,4,8,9,False
257,3-day Pass,2025-05-02,20,Female,4,13.46,28.8,9.05,Card,Rock,8,7,1,True
388,3-day Pass,2025-05-03,29,Male,1,34.8,27.88,97.01,Cash,Pop,1,9,4,True
389,3-day Pass,2025-05-01,24,Female,5,7.83,54.05,96.96,Cash,Electronic,4,6,4,True
390,3-day Pass,2025-05-01,27,Female,3,47.38,24.53,8.31,Card,Rock,8,9,8,True
391,3-day Pass,2025-05-01,18,Other,2,49.26,25.09,59.54,Cash,Electronic,7,8,6,True
392,VIP,2025-05-03,26,Male,2,29.72,16.94,37.93,Card,Pop,8,5,2,False
393,3-day Pass,2025-05-03,25,Male,5,23.84,20.84,67.75,Card,Rock,10,2,4,True
394,3-day Pass,2025-05-03,29,Female,4,47.03,24.21,47.95,Card,Hip-Hop,6,7,9,False
395,3-day Pass,2025-05-02,26,Other,4,9.71,12.18,85.68,Cash,Pop,1,8,4,True
396,1-day Pass,2025-05-01,29,Female,3,5.08,42.19,9.07,Festival App,Rock,4,9,1,False
397,3-day Pass,2025-05-01,26,Male,4,47.21,27.3,32.7,Card,Reggaeton,7,10,8,True
398,3-day Pass,2025-05-02,26,Male,1,34.79,46.54,14.47,Cash,Rock,8,5,9,False
399,3-day Pass,2025-05-02,18,Female,3,1.77,43.44,69.35,Card,Hip-Hop,1,7,2,True
400,3-day Pass,2025-05-03,18,Female,3,1.39,19.66,53.59,Card,Rock,6,9,6,False
401,3-day Pass,2025-05-03,27,Female,3,48.62,41.35,63.99,Card,Pop,10,6,7,True
402,3-day Pass,2025-05-03,24,Female,2,6.1,59.81,98.99,Cash,Electronic,8,6,3,True
403,3-day Pass,2025-05-02,18,Male,5,29.99,52.26,47.56,Card,Rock,4,10,7,True
404,3-day Pass,2025-05-01,29,Other,5,28.79,57.57,79.81,Festival App,Pop,2,5,3,True
405,3-day Pass,2025-05-02,28,Other,3,0.04,23.68,76.87,Cash,Reggaeton,6,6,2,True
406,VIP,2025-05-02,27,Male,2,49.11,11.38,12.28,Card,Electronic,1,6,3,False
407,3-day Pass,2025-05-03,28,Female,1,14.12,34.46,51.52,Card,Electronic,9,8,7,True
408,3-day Pass,2025-05-03,24,Female,3,41.52,37.7,50.08,Card,Rock,8,7,3,False
409,VIP,2025-05-03,32,Male,1,17.3,1.8,98.01,Card,Hip-Hop,8,8,5,True
410,VIP,2025-05-02,25,Female,3,2.72,17.41,96.92,Card,Rock,7,7,3,False
411,3-day Pass,2025-05-02,18,Female,4,32.52,47.85,93.16,Card,Rock,8,6,2,False
412,VIP,2025-05-02,29,Female,2,1.97,16.37,73.37,Festival App,Rock,1,5,4,True
413,3-day Pass,2025-05-02,22,Male,2,2.92,23.71,85.3,Card,Pop,8,5,3,True
414,3-day Pass,2025-05-02,26,Female,1,44.46,50.05,12.1,Card,Reggaeton,8,8,4,False
415,3-day Pass,2025-05-01,20,Female,3,1.43,28.9,36.14,Cash,Pop,8,7,8,False
416,3-day Pass,2025-05-01,30,Male,4,14.46,46.37,75.73,Card,Rock,1,9,8,True
417,3-day Pass,2025-05-01,18,Female,4,41.82,8.59,84.34,Card,Electronic,1,8,7,False
418,1-day Pass,2025-05-02,25,Female,5,42.9,18.64,7.51,Card,Hip-Hop,6,8,8,True
419,3-day Pass,2025-05-02,32,Female,3,40.42,8.81,63.81,Cash,Hip-Hop,9,8,4,False
420,1-day Pass,2025-05-02,26,Female,4,35.05,26.98,25.61,Card,Pop,4,8,3,True
421,3-day Pass,2025-05-02,28,Male,3,49.59,23.41,76.88,Card,Pop,8,7,6,True
422,VIP,2025-05-03,23,Female,5,48.64,48.06,42.71,Card,Hip-Hop,5,7,7,False
423,1-day Pass,2025-05-03,32,Female,3,37.29,48.09,6.26,Card,Pop,8,8,5,False
424,3-day Pass,2025-05-01,22,Male,5,28.37,40.07,17.14,Card,Pop,3,9,6,True
425,1-day Pass,2025-05-02,27,Male,2,28.18,23.39,71.85,Card,Electronic,5,8,6,True
426,VIP,2025-05-03,27,Male,5,25.82,55.07,61.71,Cash,Pop,8,9,5,True
427,1-day Pass,2025-05-02,20,Male,2,31.49,52.54,32.02,Card,Pop,8,8,9,True
428,3-day Pass,2025-05-01,18,Female,3,6.96,6.75,71.52,Card,Rock,9,9,4,False
429,3-day Pass,2025-05-03,18,Female,5,18.49,34.87,77.2,Card,Reggaeton,9,8,6,True
430,VIP,2025-05-02,19,Female,3,36.26,46.66,1.66,Card,Rock,9,7,2,False
431,3-day Pass,2025-05-03,32,Female,3,13.12,38.46,33.79,Cash,Rock,8,7,8,True
432,1-day Pass,2025-05-01,25,Male,1,12.47,52.2,30.95,Cash,Pop,3,9,3,False
433,VIP,2025-05-02,19,Female,4,40.18,12.17,29.73,Card,Reggaeton,2,7,6,True
434,VIP,2025-05-03,23,Female,1,43.42,43.58,40.43,Cash,Pop,8,8,7,False
435,3-day Pass,2025-05-02,28,Male,4,15.86,34.23,11.03,Cash,Pop,7,6,9,True
436,1-day Pass,2025-05-02,21,Female,5,43.98,1.45,49.4,Cash,Electronic,1,7,6,True
437,3-day Pass,2025-05-03,18,Female,5,31.69,8.27,97.92,Festival App,Rock,6,5,6,False
438,1-day Pass,2025-05-01,26,Female,5,3.49,14.21,36.97,Cash,Hip-Hop,9,8,8,False
439,VIP,2025-05-03,29,Female,5,16.09,34.55,30.17,Festival App,Rock,3,10,2,True
440,3-day Pass,2025-05-03,25,Other,3,23.36,8.77,23.48,Cash,Rock,6,7,6,True
441,1-day Pass,2025-05-01,31,Male,4,18.57,47.43,4.66,Card,Reggaeton,8,8,3,True
442,1-day Pass,2025-05-01,23,Male,3,23.5,13.73,15.92,Cash,Hip-Hop,3,8,4,True
443,3-day Pass,2025-05-01,24,Female,5,13.69,13.87,91.99,Card,Hip-Hop,8,8,8,True
444,VIP,2025-05-01,23,Male,4,21.71,4.11,91.97,Card,Hip-Hop,8,8,3,True
445,3-day Pass,2025-05-03,25,Female,5,28.17,32.8,38.98,Card,Pop,7,7,3,True
446,3-day Pass,2025-05-03,31,Male,1,1.28,12.13,98.07,Card,Rock,1,10,3,True
447,VIP,2025-05-03,26,Male,1,22.98,51.5,4.21,Festival App,Rock,8,2,7,True
448,3-day Pass,2025-05-01,29,Female,3,27.68,48.95,45.21,Festival App,Rock,1,5,9,True
449,3-day Pass,2025-05-03,30,Female,2,43.24,18.71,99.26,Card,Electronic,6,7,5,True
450,3-day Pass,2025-05-01,27,Female,1,36.17,18.37,62.95,Card,Rock,10,7,5,True
451,3-day Pass,2025-05-02,22,Other,1,21.49,43.98,26.88,Festival App,Reggaeton,8,9,4,False
452,3-day Pass,2025-05-03,25,Male,3,1.04,41.97,77.78,Cash,Pop,5,8,9,True
453,1-day Pass,2025-05-03,31,Female,2,9.61,0.34,52.39,Card,Rock,8,8,9,True
454,1-day Pass,2025-05-03,21,Female,5,30.58,57.48,11.99,Card,Rock,5,6,8,True
455,VIP,2025-05-01,19,Male,3,7.1,29.09,41.68,Card,Pop,7,6,3,True
456,3-day Pass,2025-05-03,31,Female,3,24.55,39.03,36.35,Card,Pop,8,7,4,True
457,VIP,2025-05-02,28,Male,4,2.42,28.42,15.81,Cash,Pop,1,8,6,True
458,3-day Pass,2025-05-01,29,Male,1,8.94,40.72,2.5,Cash,Hip-Hop,4,8,3,True
459,3-day Pass,2025-05-03,20,Other,1,18.59,10.56,33.37,Cash,Rock,5,5,5,True
460,3-day Pass,2025-05-01,19,Male,1,37.35,15.22,73.76,Card,Pop,7,1,6,False
461,3-day Pass,2025-05-03,23,Male,2,13.93,43.63,32.91,Card,Hip-Hop,8,9,2,False
462,3-day Pass,2025-05-03,26,Female,3,38.96,29.73,11.04,Card,Hip-Hop,5,7,6,True
463,VIP,2025-05-01,29,Male,4,17.77,26.57,50.2,Card,Reggaeton,8,8,3,True
464,3-day Pass,2025-05-01,21,Male,4,6.96,14.52,80.99,Card,Rock,7,6,7,True
465,3-day Pass,2025-05-03,30,Male,5,49.62,48.33,35.05,Card,Reggaeton,8,8,7,True
466,VIP,2025-05-02,27,Male,2,11.96,53.64,14.77,Card,Rock,8,6,5,True
467,VIP,2025-05-01,32,Female,2,43.6,37.87,54.53,Card,Rock,9,6,4,True
468,3-day Pass,2025-05-01,18,Female,1,28.08,18.64,68.0,Card,Pop,1,10,3,True
469,1-day Pass,2025-05-01,26,Male,5,14.5,47.6,52.24,Card,Electronic,3,8,8,True
470,3-day Pass,2025-05-03,21,Male,3,23.82,9.49,17.73,Cash,Electronic,6,6,6,False
471,1-day Pass,2025-05-03,29,Female,2,18.54,46.92,8.85,Card,Hip-Hop,1,8,7,False
472,VIP,2025-05-03,23,Female,5,40.98,55.01,99.46,Festival App,Pop,8,5,6,True
473,3-day Pass,2025-05-01,29,Female,3,2.41,9.54,17.34,Card,Rock,7,8,6,True
474,3-day Pass,2025-05-03,18,Male,4,35.03,27.48,0.71,Card,Rock,4,9,3,False
475,VIP,2025-05-02,26,Male,3,28.19,38.45,57.59,Card,Hip-Hop,8,9,7,True
476,3-day Pass,2025-05-02,24,Female,5,0.97,12.04,61.29,Card,Rock,8,10,2,True
477,3-day Pass,2025-05-02,23,Female,4,36.89,26.82,37.45,Card,Reggaeton,4,8,10,False
478,3-day Pass,2025-05-01,26,Female,4,36.64,11.01,41.39,Cash,Hip-Hop,6,9,4,True
479,3-day Pass,2025-05-03,24,Female,2,8.84,24.26,40.96,Cash,Hip-Hop,5,9,5,False
480,3-day Pass,2025-05-03,18,Female,3,30.83,16.08,49.01,Cash,Hip-Hop,6,10,6,True
481,3-day Pass,2025-05-01,18,Female,3,35.08,36.44,70.82,Cash,Rock,6,9,8,True
482,1-day Pass,2025-05-03,20,Female,1,18.84,11.56,15.45,Card,Rock,2,8,3,False
483,1-day Pass,2025-05-02,24,Male,3,32.42,44.01,68.0,Card,Hip-Hop,3,6,3,True
484,1-day Pass,2025-05-01,27,Male,5,1.83,42.12,54.51,Card,Pop,8,9,3,False
485,1-day Pass,2025-05-01,24,Female,2,36.84,29.96,6.8,Card,Hip-Hop,7,10,3,True
486,3-day Pass,2025-05-02,19,Male,5,39.08,43.76,3.63,Card,Rock,8,1,8,True
487,3-day Pass,2025-05-02,20,Female,3,12.17,38.79,89.23,Card,Electronic,8,9,4,False
488,1-day Pass,2025-05-02,18,Female,3,8.53,44.66,18.82,Card,Rock,9,5,3,True
489,1-day Pass,2025-05-02,18,Female,3,12.09,19.96,65.85,Card,Pop,7,4,8,True
490,3-day Pass,2025-05-02,21,Male,3,16.88,53.26,82.55,Card,Rock,8,10,4,True
491,VIP,2025-05-02,30,Female,2,25.43,19.66,84.4,Card,Pop,1,7,5,True
492,VIP,2025-05-02,18,Male,3,12.74,33.16,45.86,Card,Electronic,5,8,3,True
493,VIP,2025-05-03,23,Female,3,7.5,2.64,30.9,Festival App,Reggaeton,7,9,2,False
183,VIP,2025-05-02,24,Female,4,48.63,30.06,88.83,Cash,Reggaeton,4,9,6,True
494,3-day Pass,2025-05-01,29,Male,2,33.77,58.98,7.56,Card,Pop,2,6,9,True
495,3-day Pass,2025-05-02,20,Male,5,23.01,3.8,18.68,Card,Electronic,3,6,5,True
496,3-day Pass,2025-05-03,18,Female,3,32.83,42.58,69.83,Card,Pop,5,10,4,False
497,3-day Pass,2025-05-03,25,Female,5,21.77,54.66,88.58,Card,Rock,5,7,8,True
498,VIP,2025-05-02,28,Male,5,21.55,55.36,2.57,Cash,Electronic,4,7,8,True
499,3-day Pass,2025-05-02,18,Female,4,2.97,9.94,3.28,Cash,Rock,8,9,5,True
500,3-day Pass,2025-05-02,18,Female,4,28.56,38.73,1.65,Card,Rock,8,5,1,False
501,VIP,2025-05-01,26,Male,2,6.69,35.06,55.75,Cash,Reggaeton,3,7,2,True
502,3-day Pass,2025-05-02,22,Female,4,47.77,40.73,80.88,Cash,Rock,1,7,4,False
503,3-day Pass,2025-05-02,21,Female,4,37.57,34.19,55.73,Card,Reggaeton,3,7,10,True
504,1-day Pass,2025-05-01,31,Male,4,21.23,42.91,37.64,Cash,Pop,4,10,6,False
505,3-day Pass,2025-05-03,29,Male,2,18.68,16.04,64.62,Festival App,Rock,8,6,6,True
506,VIP,2025-05-03,22,Male,3,48.39,49.29,54.58,Card,Hip-Hop,4,9,8,False
3,3-day Pass,2025-05-01,26,Female,5,44.5,30.47,32.41,Cash,Hip-Hop,6,2,5,False
507,3-day Pass,2025-05-02,23,Female,3,49.34,17.89,20.78,Card,Hip-Hop,1,9,4,True
508,3-day Pass,2025-05-02,27,Other,3,12.37,27.46,9.47,Card,Rock,7,7,8,False
509,3-day Pass,2025-05-02,28,Male,3,48.42,36.22,47.7,Card,Pop,7,7,4,True
510,VIP,2025-05-02,26,Female,5,44.94,6.77,83.71,Card,Reggaeton,8,7,5,False
511,3-day Pass,2025-05-03,26,Female,2,15.55,59.63,23.76,Festival App,Rock,3,7,4,False
512,3-day Pass,2025-05-03,18,Female,4,23.76,9.72,9.32,Card,Electronic,7,8,3,True
513,3-day Pass,2025-05-01,25,Female,3,20.07,22.51,80.67,Card,Rock,1,7,7,True
514,3-day Pass,2025-05-01,22,Male,3,49.83,45.99,29.63,Cash,Rock,3,8,5,True
515,3-day Pass,2025-05-01,25,Female,4,31.91,1.18,22.21,Card,Reggaeton,4,8,3,True
516,3-day Pass,2025-05-02,19,Female,5,46.99,47.26,10.91,Cash,Rock,9,9,2,True
517,VIP,2025-05-01,27,Female,3,1.32,10.34,58.51,Card,Hip-Hop,8,8,6,False
426,VIP,2025-05-01,18,Female,4,25.82,47.02,72.56,Card,Electronic,6,9,7,True
518,VIP,2025-05-01,18,Male,3,23.68,12.73,66.35,Card,Rock,3,8,7,True
519,3-day Pass,2025-05-03,28,Male,5,3.83,17.95,13.02,Cash,Pop,9,9,4,True
520,1-day Pass,2025-05-01,18,Male,3,43.63,54.6,49.6,Card,Rock,6,6,8,False
521,3-day Pass,2025-05-01,18,Female,3,29.7,49.81,76.7,Card,Rock,2,7,8,True
522,3-day Pass,2025-05-01,24,Male,5,30.78,37.84,78.48,Card,Pop,8,7,1,True
523,VIP,2025-05-02,23,Male,2,5.88,26.72,81.53,Card,Electronic,8,9,10,True
524,3-day Pass,2025-05-01,29,Male,2,18.81,29.04,52.56,Card,Hip-Hop,1,10,2,False
525,VIP,2025-05-03,25,Male,4,28.68,30.36,60.76,Cash,Pop,2,9,2,False
509,3-day Pass,2025-05-01,22,Female,5,0.05,48.06,44.16,Card,Reggaeton,1,8,6,True
526,3-day Pass,2025-05-02,26,Female,3,9.65,10.88,14.67,Card,Pop,6,9,3,True
527,3-day Pass,2025-05-02,26,Male,3,14.2,57.23,2.11,Card,Hip-Hop,8,7,8,True
528,3-day Pass,2025-05-02,29,Female,3,33.31,36.07,50.4,Card,Reggaeton,7,10,3,True
529,3-day Pass,2025-05-01,20,Female,5,2.44,38.38,27.41,Cash,Rock,5,7,4,False
530,3-day Pass,2025-05-02,30,Female,5,32.25,46.18,6.12,Card,Pop,8,8,5,True
531,3-day Pass,2025-05-03,28,Male,2,40.62,6.36,32.82,Cash,Rock,2,8,6,False
532,3-day Pass,2025-05-01,18,Female,3,14.4,0.36,14.75,Card,Rock,9,6,3,True
533,VIP,2025-05-01,29,Male,4,48.86,26.23,66.96,Card,Pop,8,8,7,True
534,1-day Pass,2025-05-02,28,Male,2,41.09,15.31,40.62,Card,Hip-Hop,1,9,3,True
