ticket_id,ticket_type,attendance_date,age,gender,group_size,food_expense,drink_expense,merch_expense,payment_method,favourite_genre,satisfaction_score,security_rating,cleanliness_rating,recommend_to_friend
TCK103709,VIP,2025-05-01,31,Female,4,2.3,53.69,54.34,Card,Electronic,4,8,2,True
TCK104378,3-day Pass,2025-05-03,30,Male,2,23.57,4.55,31.83,Cash,Pop,1,8,3,False
TCK101138,3-day Pass,2025-05-03,21,Female,5,28.57,17.78,74.99,Card,Pop,8,7,1,True
TCK101995,3-day Pass,2025-05-02,29,Other,4,25.91,56.74,58.25,Card,Rock,8,10,3,True
TCK101124,1-day Pass,2025-05-03,26,Female,2,1.1,38.04,0.84,Card,Reggaeton,8,8,4,True
TCK107053,3-day Pass,2025-05-02,30,Male,4,22.91,36.1,78.52,Cash,Hip-Hop,3,10,4,True
TCK106209,3-day Pass,2025-05-01,25,Female,5,42.92,57.45,42.69,Card,Rock,9,5,4,False
TCK105297,VIP,2025-05-01,29,Male,2,19.7,22.96,39.82,Card,Pop,8,6,3,False
TCK100682,3-day Pass,2025-05-03,19,Female,2,40.94,19.21,32.62,Cash,Electronic,4,7,6,True
TCK104803,3-day Pass,2025-05-01,30,Female,5,35.92,45.43,98.74,Card,Reggaeton,7,10,4,False
TCK104131,3-day Pass,2025-05-03,25,Other,3,16.88,46.5,15.09,Cash,Pop,10,8,6,False
TCK100329,3-day Pass,2025-05-03,19,Other,5,16.42,23.15,81.62,Card,Rock,2,8,4,True
TCK105507,3-day Pass,2025-05-02,18,Male,2,21.65,46.42,51.01,Cash,Hip-Hop,4,1,6,False
TCK108691,VIP,2025-05-02,26,Female,3,29.32,32.25,50.67,Card,Rock,2,8,8,True
TCK100812,1-day Pass,2025-05-02,25,Male,3,31.72,58.71,19.09,Card,Pop,7,7,6,True
TCK100558,3-day Pass,2025-05-01,26,Female,3,37.22,29.59,77.6,Cash,Hip-Hop,6,8,10,True
TCK105511,1-day Pass,2025-05-03,24,Male,3,30.02,49.16,20.61,Card,Hip-Hop,5,7,6,True
TCK105689,3-day Pass,2025-05-02,28,Male,3,48.37,34.65,3.86,Cash,Rock,4,7,7,True
TCK106125,3-day Pass,2025-05-02,26,Female,4,34.94,57.8,74.44,Card,Pop,1,5,2,False
TCK108869,3-day Pass,2025-05-02,27,Female,2,47.04,47.73,14.1,Card,Rock,5,8,3,True
TCK107830,3-day Pass,2025-05-01,30,Female,4,14.3,0.0,19.03,Cash,Hip-Hop,8,8,2,True
TCK105566,3-day Pass,2025-05-01,21,Female,3,23.06,52.31,83.23,Card,Rock,8,7,3,False
TCK101149,VIP,2025-05-02,19,Female,5,45.23,4.29,14.67,Card,Rock,6,7,3,False
TCK105073,3-day Pass,2025-05-01,18,Male,2,2.57,45.96,0.18,Card,Rock,6,10,6,True
TCK108214,1-day Pass,2025-05-01,21,Female,3,18.13,39.17,25.72,Cash,Rock,6,7,6,True
TCK106423,3-day Pass,2025-05-01,26,Female,4,47.82,9.14,79.36,Card,Electronic,4,9,9,True
TCK100117,3-day Pass,2025-05-01,25,Other,3,35.88,6.45,94.99,Cash,Rock,7,7,2,False
TCK103791,VIP,2025-05-02,22,Male,5,5.65,51.27,27.63,Cash,Rock,5,4,9,True
TCK103570,VIP,2025-05-03,26,Male,4,46.03,13.71,88.35,Cash,Pop,1,7,5,True
TCK108828,3-day Pass,2025-05-03,29,Female,2,47.69,25.49,20.36,Card,Rock,2,5,4,True
TCK104462,1-day Pass,2025-05-03,18,Female,2,0.4,13.45,78.32,Festival App,Rock,8,9,2,True
TCK108299,3-day Pass,2025-05-02,31,Female,5,45.63,36.35,78.44,Cash,Rock,1,8,8,False
TCK102588,1-day Pass,2025-05-01,24,Female,5,42.04,27.78,37.78,Card,Reggaeton,4,9,4,False
TCK105367,3-day Pass,2025-05-02,18,Female,5,34.53,0.2,92.74,Card,Pop,8,8,2,False
TCK100070,1-day Pass,2025-05-03,25,Male,3,6.24,4.99,2.91,Cash,Rock,1,8,7,True
TCK108186,3-day Pass,2025-05-03,33,Male,3,45.73,43.28,69.47,Card,Rock,7,10,7,True
TCK105353,1-day Pass,2025-05-02,27,Female,3,7.02,4.96,41.32,Card,Pop,6,9,2,False
TCK105636,3-day Pass,2025-05-03,30,Other,4,16.14,7.06,86.42,Card,Rock,1,7,5,True
TCK102123,3-day Pass,2025-05-03,25,Male,2,28.55,57.25,0.31,Card,Rock,8,8,2,False
TCK107600,3-day Pass,2025-05-02,26,Female,1,29.54,56.11,53.34,Card,Pop,8,7,3,True
TCK101581,VIP,2025-05-03,29,Female,3,31.88,42.8,68.26,Card,Pop,2,8,9,True
TCK101070,3-day Pass,2025-05-01,29,Other,3,32.11,11.29,53.25,Card,Pop,1,9,9,True
TCK108318,3-day Pass,2025-05-01,28,Male,2,27.08,54.14,7.88,Card,Pop,6,9,9,False
TCK108985,1-day Pass,2025-05-02,18,Male,2,28.07,31.01,56.8,Cash,Rock,5,10,3,True
TCK100987,3-day Pass,2025-05-01,23,Other,2,30.75,1.0,71.68,Card,Pop,8,9,4,False
TCK105778,3-day Pass,2025-05-01,31,Male,3,32.6,54.54,82.33,Card,Rock,7,8,8,True
TCK108986,3-day Pass,2025-05-01,27,Male,2,10.2,51.79,65.94,Card,Rock,6,8,1,True
TCK107447,VIP,2025-05-03,26,Male,2,25.94,49.61,29.39,Cash,Rock,8,8,2,False
TCK108274,VIP,2025-05-01,28,Male,2,32.14,26.44,41.8,Card,Electronic,5,9,6,True
TCK107371,1-day Pass,2025-05-03,23,Female,5,43.52,27.06,16.29,Cash,Pop,9,9,3,True
TCK100668,VIP,2025-05-01,19,Female,3,27.23,15.22,83.02,Card,Rock,8,9,6,True
TCK105236,3-day Pass,2025-05-03,25,Male,4,20.54,13.46,63.98,Cash,Rock,8,8,3,True
TCK106690,1-day Pass,2025-05-03,32,Female,3,29.51,3.5,79.8,Card,Reggaeton,5,8,4,True
TCK105897,3-day Pass,2025-05-01,22,Male,2,2.26,40.06,42.49,Cash,Pop,9,10,6,False
TCK102058,1-day Pass,2025-05-03,29,Female,1,17.2,28.89,52.48,Cash,Pop,8,10,1,True
TCK106823,1-day Pass,2025-05-02,20,Male,3,26.9,20.6,69.53,Card,Rock,6,6,9,True
TCK102245,VIP,2025-05-02,28,Female,3,29.64,51.42,15.1,Cash,Rock,1,10,7,True
TCK106848,3-day Pass,2025-05-02,18,Male,1,15.31,16.86,23.82,Card,Pop,1,7,6,False
TCK105645,3-day Pass,2025-05-03,23,Female,4,15.03,25.25,31.05,Card,Pop,6,8,5,False
TCK100705,3-day Pass,2025-05-03,19,Female,3,15.97,42.2,50.14,Card,Rock,7,10,10,True
TCK101128,3-day Pass,2025-05-03,24,Female,1,8.78,31.86,29.37,Card,Pop,8,10,2,True
TCK104384,1-day Pass,2025-05-03,29,Male,3,20.24,3.43,11.07,Card,Pop,4,1,4,True
TCK101138,3-day Pass,2025-05-02,29,Male,5,35.39,14.94,70.81,Card,Reggaeton,2,9,2,False
TCK103859,3-day Pass,2025-05-03,24,Male,2,17.55,4.19,33.42,Card,Hip-Hop,1,6,8,False
TCK102034,3-day Pass,2025-05-03,18,Male,4,43.87,49.18,37.79,Cash,Hip-Hop,8,5,2,False
TCK103853,3-day Pass,2025-05-01,25,Female,3,16.96,48.45,85.69,Card,Hip-Hop,5,9,5,True
TCK100926,3-day Pass,2025-05-02,18,Male,4,0.43,27.64,35.74,Card,Hip-Hop,10,1,6,True
TCK103886,1-day Pass,2025-05-02,18,Female,2,12.32,13.42,62.1,Cash,Hip-Hop,2,6,5,True
TCK106680,3-day Pass,2025-05-02,25,Female,4,33.06,57.84,90.74,Card,Hip-Hop,8,8,7,False
TCK108092,3-day Pass,2025-05-01,31,Female,3,19.56,11.64,70.43,Card,Pop,7,9,4,False
TCK104594,3-day Pass,2025-05-01,26,Male,2,5.56,45.33,54.84,Card,Hip-Hop,5,10,8,False
TCK102486,3-day Pass,2025-05-01,29,Male,4,10.51,44.52,86.23,Card,Pop,6,10,5,True
TCK104414,VIP,2025-05-03,18,Female,5,46.34,13.0,72.12,Card,Rock,6,9,4,True
TCK108404,VIP,2025-05-01,20,Male,5,11.08,4.96,85.25,Card,Rock,6,5,9,True
TCK101983,VIP,2025-05-03,26,Female,5,18.64,30.27,40.93,Card,Reggaeton,1,9,9,False
TCK104547,3-day Pass,2025-05-03,25,Female,2,1.19,24.16,40.19,Card,Reggaeton,8,6,3,True
TCK105470,VIP,2025-05-02,28,Male,5,36.95,0.73,33.74,Cash,Electronic,8,10,2,True
TCK103160,1-day Pass,2025-05-02,18,Female,3,36.37,14.84,88.55,Cash,Rock,7,8,7,True
TCK105047,VIP,2025-05-03,23,Female,3,21.32,33.57,96.85,Cash,Reggaeton,5,8,4,True
TCK101343,3-day Pass,2025-05-03,29,Female,4,10.64,28.8,54.4,Cash,Rock,1,8,5,False
TCK107841,3-day Pass,2025-05-02,21,Female,4,26.67,59.88,55.06,Card,Hip-Hop,4,7,6,False
TCK108330,1-day Pass,2025-05-02,23,Female,4,9.34,39.5,0.81,Cash,Hip-Hop,6,7,7,True
TCK105794,3-day Pass,2025-05-02,20,Female,5,8.78,17.06,71.39,Cash,Rock,8,7,3,True
TCK105167,VIP,2025-05-01,26,Female,2,28.5,44.24,42.14,Card,Rock,7,8,9,True
TCK102834,3-day Pass,2025-05-03,29,Female,5,31.76,40.47,7.72,Cash,Electronic,8,8,9,True
TCK105883,VIP,2025-05-03,28,Male,3,4.46,2.54,62.29,Cash,Hip-Hop,6,8,6,True
TCK100647,3-day Pass,2025-05-02,29,Female,2,45.65,6.88,16.39,Cash,Rock,10,9,5,True
TCK104044,VIP,2025-05-02,23,Female,1,16.85,58.65,45.26,Card,Rock,8,7,2,False
TCK104414,VIP,2025-05-02,26,Male,2,33.76,23.15,42.05,Card,Rock,3,6,6,True
TCK103822,1-day Pass,2025-05-01,22,Female,2,44.97,35.68,27.37,Cash,Reggaeton,2,9,5,True
TCK102793,3-day Pass,2025-05-03,25,Female,3,35.31,14.29,92.66,Card,Electronic,8,7,6,True
TCK101346,VIP,2025-05-03,22,Female,5,10.15,27.56,92.84,Cash,Hip-Hop,9,10,8,False
TCK104113,3-day Pass,2025-05-02,21,Other,3,15.17,39.26,68.68,Card,Hip-Hop,4,7,8,False
TCK102136,VIP,2025-05-01,28,Other,4,40.51,43.15,63.82,Cash,Hip-Hop,6,6,6,False
TCK100924,3-day Pass,2025-05-01,23,Male,5,34.83,6.36,63.63,Card,Reggaeton,9,7,6,True
TCK102398,3-day Pass,2025-05-02,28,Female,2,32.77,52.71,52.64,Cash,Reggaeton,8,5,2,True
TCK101417,VIP,2025-05-01,25,Male,5,40.32,17.94,22.08,Card,Rock,2,10,8,True
TCK100020,3-day Pass,2025-05-03,27,Male,4,23.0,27.34,60.34,Card,Rock,6,8,6,True
TCK101889,3-day Pass,2025-05-02,24,Female,3,13.53,11.92,67.15,Card,Rock,1,5,10,True
TCK105711,3-day Pass,2025-05-03,24,Female,4,37.75,28.2,34.63,Card,Rock,9,7,3,True
TCK100232,3-day Pass,2025-05-03,23,Male,5,40.52,52.24,36.28,Cash,Electronic,7,10,6,False
TCK109072,3-day Pass,2025-05-03,31,Male,4,39.26,54.35,58.98,Card,Rock,8,7,2,True
TCK102596,3-day Pass,2025-05-03,21,Male,5,34.47,24.64,87.01,Card,Electronic,8,8,5,True
TCK103986,3-day Pass,2025-05-02,31,Female,4,40.86,2.09,93.38,Cash,Rock,7,6,2,False
TCK108872,3-day Pass,2025-05-03,28,Male,3,26.23,27.72,47.18,Card,Reggaeton,1,8,8,False
TCK102476,3-day Pass,2025-05-03,25,Female,5,3.31,34.21,9.94,Card,Pop,8,8,2,True
TCK102839,3-day Pass,2025-05-03,28,Male,3,35.41,43.87,42.6,Card,Rock,7,8,7,True
TCK109242,3-day Pass,2025-05-02,27,Female,5,7.54,15.06,4.44,Cash,Pop,8,8,4,True
TCK107239,3-day Pass,2025-05-02,20,Other,3,38.23,19.44,56.91,Card,Pop,9,9,6,False
TCK105617,3-day Pass,2025-05-02,22,Female,3,48.97,20.25,26.46,Cash,Rock,10,7,5,True
TCK108611,VIP,2025-05-03,29,Male,2,20.37,57.75,92.94,Cash,Rock,1,9,5,True
TCK104181,1-day Pass,2025-05-02,22,Male,2,49.95,32.5,60.63,Cash,Reggaeton,4,8,7,True
TCK100487,3-day Pass,2025-05-03,28,Male,2,23.34,6.49,80.56,Card,Reggaeton,4,9,2,False
TCK102107,VIP,2025-05-02,18,Male,4,42.5,30.38,60.47,Cash,Pop,9,5,3,False
TCK102771,VIP,2025-05-03,25,Female,5,8.74,48.42,85.18,Card,Pop,8,8,3,True
TCK100072,3-day Pass,2025-05-01,26,Female,3,43.19,27.01,98.32,Card,Reggaeton,8,8,7,False
TCK108636,1-day Pass,2025-05-01,26,Female,2,5.51,3.54,11.12,Cash,Rock,8,6,4,False
TCK104989,3-day Pass,2025-05-03,27,Male,3,34.66,34.71,26.0,Card,Hip-Hop,4,6,5,True
TCK105907,3-day Pass,2025-05-01,28,Female,5,21.02,10.21,39.77,Cash,Rock,6,8,9,False
TCK101306,3-day Pass,2025-05-01,18,Female,2,49.07,37.31,91.49,Card,Reggaeton,8,9,7,True
TCK101176,3-day Pass,2025-05-01,18,Female,3,15.58,8.56,29.29,Cash,Rock,7,10,7,True
TCK108787,3-day Pass,2025-05-03,24,Male,3,29.81,56.99,62.42,Card,Hip-Hop,7,8,4,False
TCK102941,3-day Pass,2025-05-03,20,Male,5,4.88,20.93,77.5,Festival App,Electronic,4,6,6,True
TCK102742,3-day Pass,2025-05-03,28,Male,1,35.04,23.96,55.82,Card,Rock,2,6,2,True
TCK101745,3-day Pass,2025-05-02,18,Male,3,1.77,14.89,96.62,Card,Rock,9,6,6,True
TCK104817,VIP,2025-05-02,28,Female,2,48.02,5.13,95.43,Card,Rock,8,7,6,True
TCK107365,1-day Pass,2025-05-03,23,Male,3,39.62,44.04,59.04,Card,Rock,8,10,4,True
TCK106750,3-day Pass,2025-05-03,26,Female,4,28.38,7.1,48.64,Cash,Hip-Hop,9,8,3,True
TCK103926,1-day Pass,2025-05-01,28,Male,1,47.87,5.25,77.58,Cash,Hip-Hop,8,7,7,True
TCK104522,3-day Pass,2025-05-01,28,Female,3,33.05,6.39,49.32,Cash,Pop,7,6,8,False
TCK106765,VIP,2025-05-01,25,Male,1,12.62,14.06,87.49,Card,Electronic,5,7,6,True
TCK106266,3-day Pass,2025-05-01,28,Female,5,6.68,55.38,20.08,Cash,Pop,8,6,4,False
TCK106224,3-day Pass,2025-05-02,28,Female,4,40.14,23.15,82.59,Card,Rock,4,8,3,True
TCK102525,VIP,2025-05-02,22,Female,3,13.19,11.7,23.51,Cash,Pop,8,9,9,True
TCK105265,3-day Pass,2025-05-01,22,Female,5,44.76,35.05,38.94,Card,Hip-Hop,5,9,7,False
TCK107047,VIP,2025-05-02,24,Male,5,19.46,9.61,86.54,Cash,Reggaeton,8,9,5,True
TCK107900,3-day Pass,2025-05-02,27,Female,2,29.07,27.84,17.16,Card,Rock,9,9,5,True
TCK106526,VIP,2025-05-01,25,Female,1,36.63,21.89,2.92,Card,Rock,8,5,9,False
TCK108447,VIP,2025-05-01,28,Female,3,45.61,23.76,7.78,Card,Rock,1,9,7,True
TCK103224,3-day Pass,2025-05-03,18,Male,4,20.64,39.53,37.0,Card,Hip-Hop,8,5,5,False
TCK101857,1-day Pass,2025-05-01,26,Female,3,17.47,27.75,97.45,Card,Rock,2,7,2,False
TCK105297,3-day Pass,2025-05-02,27,Female,3,13.46,28.8,9.05,Card,Rock,6,7,10,True
TCK103268,3-day Pass,2025-05-03,20,Male,2,34.8,27.88,97.01,Cash,Pop,4,7,3,True
TCK106840,3-day Pass,2025-05-01,29,Other,2,7.83,54.05,96.96,Card,Electronic,8,8,2,True
TCK106716,3-day Pass,2025-05-01,24,Female,5,47.38,24.53,8.31,Cash,Rock,8,7,3,True
TCK102904,3-day Pass,2025-05-01,25,Male,3,49.26,25.09,59.54,Cash,Electronic,4,8,5,True
TCK108926,VIP,2025-05-03,25,Male,3,29.72,16.94,37.93,Card,Pop,8,10,8,False
TCK108045,3-day Pass,2025-05-03,26,Male,5,23.84,20.84,67.75,Festival App,Rock,8,10,3,True
TCK103889,3-day Pass,2025-05-03,22,Female,3,47.03,24.21,47.95,Card,Hip-Hop,8,8,9,False
TCK105355,3-day Pass,2025-05-02,22,Female,4,9.71,12.18,85.68,Card,Pop,1,8,1,True
TCK104845,1-day Pass,2025-05-01,23,Male,3,5.08,42.19,9.07,Card,Rock,7,8,2,False
TCK102555,3-day Pass,2025-05-01,29,Male,3,47.21,27.3,32.7,Card,Reggaeton,4,7,4,True
TCK106259,3-day Pass,2025-05-02,22,Male,3,34.79,46.54,14.47,Card,Rock,2,7,3,False
TCK102723,3-day Pass,2025-05-02,21,Female,5,1.77,43.44,69.35,Card,Hip-Hop,7,8,6,True
TCK102457,3-day Pass,2025-05-03,25,Male,4,1.39,19.66,53.59,Card,Rock,5,5,3,False
TCK101406,3-day Pass,2025-05-03,29,Female,3,48.62,41.35,63.99,Card,Pop,4,7,9,True
TCK100542,3-day Pass,2025-05-03,25,Female,4,6.1,59.81,98.99,Card,Electronic,1,6,3,True
TCK101428,3-day Pass,2025-05-02,21,Male,3,29.99,52.26,47.56,Card,Rock,8,4,3,True
TCK105240,3-day Pass,2025-05-01,18,Female,2,28.79,57.57,79.81,Card,Pop,8,9,6,True
TCK100245,3-day Pass,2025-05-02,22,Other,5,0.04,23.68,76.87,Cash,Reggaeton,8,8,5,True
TCK109084,VIP,2025-05-02,28,Other,4,49.11,11.38,12.28,Cash,Electronic,3,4,10,False
TCK109166,3-day Pass,2025-05-03,29,Female,4,14.12,34.46,51.52,Cash,Electronic,6,10,7,True
TCK103673,3-day Pass,2025-05-03,21,Female,1,41.52,37.7,50.08,Cash,Rock,4,10,9,False
TCK100123,VIP,2025-05-03,25,Male,4,17.3,1.8,98.01,Card,Hip-Hop,1,9,4,True
TCK109219,VIP,2025-05-02,31,Female,4,2.72,17.41,96.92,Card,Rock,1,10,7,False
TCK105642,3-day Pass,2025-05-02,23,Female,1,32.52,47.85,93.16,Card,Rock,4,8,3,False
TCK102502,VIP,2025-05-02,23,Female,2,1.97,16.37,73.37,Card,Rock,5,4,3,True
TCK105594,3-day Pass,2025-05-02,25,Male,3,2.92,23.71,85.3,Card,Pop,1,9,6,True
TCK105520,3-day Pass,2025-05-02,30,Female,1,44.46,50.05,12.1,Cash,Reggaeton,8,8,3,False
TCK106835,3-day Pass,2025-05-01,28,Female,3,1.43,28.9,36.14,Card,Pop,6,7,4,False
TCK102740,3-day Pass,2025-05-01,24,Other,4,14.46,46.37,75.73,Cash,Rock,8,6,6,True
TCK105371,VIP,2025-05-01,25,Female,4,41.82,8.59,84.34,Card,Electronic,7,8,3,False
TCK103773,1-day Pass,2025-05-02,31,Female,1,42.9,18.64,7.51,Card,Hip-Hop,9,10,9,True
TCK105882,3-day Pass,2025-05-02,31,Male,4,40.42,8.81,63.81,Card,Hip-Hop,4,7,9,False
TCK107393,1-day Pass,2025-05-02,26,Female,5,35.05,26.98,25.61,Cash,Pop,6,8,5,True
TCK105188,3-day Pass,2025-05-02,27,Male,3,49.59,23.41,76.88,Card,Pop,1,9,3,True
TCK102790,VIP,2025-05-03,28,Female,4,48.64,48.06,42.71,Festival App,Hip-Hop,7,1,8,False
TCK107708,1-day Pass,2025-05-03,29,Female,2,37.29,48.09,6.26,Cash,Pop,9,7,7,False
TCK101386,3-day Pass,2025-05-01,22,Male,5,28.37,40.07,17.14,Cash,Pop,9,4,2,True
TCK102562,1-day Pass,2025-05-02,21,Male,2,28.18,23.39,71.85,Card,Electronic,6,7,4,True
TCK106571,3-day Pass,2025-05-03,18,Male,1,25.82,55.07,61.71,Cash,Pop,5,1,6,True
TCK108984,1-day Pass,2025-05-02,24,Male,4,31.49,52.54,32.02,Card,Pop,8,9,5,True
TCK105553,3-day Pass,2025-05-01,20,Female,2,6.96,6.75,71.52,Cash,Rock,1,7,6,False
TCK106633,3-day Pass,2025-05-03,26,Female,1,18.49,34.87,77.2,Card,Reggaeton,8,7,9,True
TCK101099,VIP,2025-05-02,18,Female,3,36.26,46.66,1.66,Card,Rock,2,6,4,False
TCK106117,3-day Pass,2025-05-03,26,Female,2,13.12,38.46,33.79,Card,Rock,5,10,7,True
TCK103148,1-day Pass,2025-05-01,28,Male,4,12.47,52.2,30.95,Card,Pop,8,7,8,False
TCK105936,VIP,2025-05-02,19,Female,3,40.18,12.17,29.73,Cash,Reggaeton,3,5,8,True
TCK108727,VIP,2025-05-03,32,Female,4,43.42,43.58,40.43,Card,Pop,2,7,4,False
TCK106319,3-day Pass,2025-05-02,30,Male,5,15.86,34.23,11.03,Festival App,Pop,3,9,4,True
TCK101537,1-day Pass,2025-05-02,29,Female,4,43.98,1.45,49.4,Cash,Electronic,6,8,2,True
TCK103622,3-day Pass,2025-05-03,18,Female,2,31.69,8.27,97.92,Cash,Rock,8,8,6,False
TCK105209,1-day Pass,2025-05-01,24,Other,4,3.49,14.21,36.97,Card,Hip-Hop,4,7,4,False
TCK108106,VIP,2025-05-03,27,Female,5,16.09,34.55,30.17,Card,Rock,4,10,5,True
TCK106086,3-day Pass,2025-05-03,18,Other,5,23.36,8.77,23.48,Card,Rock,8,10,9,True
TCK106177,1-day Pass,2025-05-01,22,Male,2,18.57,47.43,4.66,Cash,Reggaeton,8,9,4,True
TCK100872,1-day Pass,2025-05-01,24,Male,4,23.5,13.73,15.92,Cash,Hip-Hop,8,10,10,True
TCK103792,3-day Pass,2025-05-01,24,Female,3,13.69,13.87,91.99,Card,Hip-Hop,7,8,3,True
TCK101766,VIP,2025-05-01,23,Male,4,21.71,4.11,91.97,Card,Hip-Hop,6,9,3,True
TCK101423,3-day Pass,2025-05-03,18,Female,5,28.17,32.8,38.98,Card,Pop,5,8,6,True
TCK106235,3-day Pass,2025-05-03,26,Male,5,1.28,12.13,98.07,Cash,Rock,10,9,6,True
TCK105950,VIP,2025-05-03,20,Male,4,22.98,51.5,4.21,Cash,Rock,8,9,3,True
TCK103465,3-day Pass,2025-05-01,23,Female,5,27.68,48.95,45.21,Card,Rock,4,5,6,True
TCK101876,3-day Pass,2025-05-03,18,Female,5,43.24,18.71,99.26,Card,Electronic,8,8,5,True
TCK100309,3-day Pass,2025-05-01,26,Female,3,36.17,18.37,62.95,Card,Rock,8,5,3,True
TCK103550,3-day Pass,2025-05-02,25,Female,5,21.49,43.98,26.88,Card,Reggaeton,8,7,4,False
TCK106425,3-day Pass,2025-05-03,24,Female,5,1.04,41.97,77.78,Card,Pop,8,8,3,True
TCK106370,1-day Pass,2025-05-03,18,Female,2,9.61,0.34,52.39,Cash,Rock,4,10,3,True
TCK100193,1-day Pass,2025-05-03,25,Female,1,30.58,57.48,11.99,Cash,Rock,4,8,1,True
TCK106079,VIP,2025-05-01,19,Male,3,7.1,29.09,41.68,Card,Pop,1,8,3,True
TCK108529,3-day Pass,2025-05-03,28,Female,4,24.55,39.03,36.35,Cash,Pop,9,9,2,True
TCK101395,VIP,2025-05-02,25,Female,3,2.42,28.42,15.81,Cash,Pop,5,7,5,True
TCK102334,3-day Pass,2025-05-01,31,Male,1,8.94,40.72,2.5,Card,Hip-Hop,1,6,3,True
TCK100190,3-day Pass,2025-05-03,22,Female,3,18.59,10.56,33.37,Card,Rock,8,8,9,True
TCK104821,3-day Pass,2025-05-01,18,Female,2,37.35,15.22,73.76,Card,Pop,1,10,2,False
TCK104943,3-day Pass,2025-05-03,28,Male,3,13.93,43.63,32.91,Festival App,Hip-Hop,1,9,3,False
TCK104065,3-day Pass,2025-05-03,29,Female,4,38.96,29.73,11.04,Card,Hip-Hop,8,8,5,True
TCK101717,VIP,2025-05-01,28,Male,5,17.77,26.57,50.2,Card,Reggaeton,1,8,7,True
TCK106294,3-day Pass,2025-05-01,33,Male,5,6.96,14.52,80.99,Cash,Rock,8,7,3,True
TCK106380,3-day Pass,2025-05-03,22,Male,1,49.62,48.33,35.05,Card,Reggaeton,4,2,4,True
TCK102505,VIP,2025-05-02,25,Male,3,11.96,53.64,14.77,Festival App,Rock,6,9,3,True
TCK107766,VIP,2025-05-01,24,Female,3,43.6,37.87,54.53,Card,Rock,3,8,3,True
TCK105704,3-day Pass,2025-05-01,31,Female,3,28.08,18.64,68.0,Card,Pop,10,5,6,True
TCK102380,1-day Pass,2025-05-01,30,Male,2,14.5,47.6,52.24,Cash,Electronic,1,7,6,True
TCK106955,3-day Pass,2025-05-03,18,Male,2,23.82,9.49,17.73,Cash,Electronic,8,5,6,False
TCK102201,1-day Pass,2025-05-03,24,Female,2,18.54,46.92,8.85,Card,Hip-Hop,8,9,2,False
TCK106778,VIP,2025-05-03,26,Female,3,40.98,55.01,99.46,Card,Pop,7,6,5,True
TCK102932,3-day Pass,2025-05-01,18,Female,5,2.41,9.54,17.34,Card,Rock,2,9,2,True
TCK108898,3-day Pass,2025-05-03,32,Male,4,35.03,27.48,0.71,Card,Rock,6,9,8,False
TCK105199,VIP,2025-05-02,28,Male,1,28.19,38.45,57.59,Card,Hip-Hop,3,10,4,True
TCK103881,3-day Pass,2025-05-02,24,Female,4,0.97,12.04,61.29,Card,Rock,6,9,4,True
TCK105734,3-day Pass,2025-05-02,18,Other,4,36.89,26.82,37.45,Card,Reggaeton,4,9,3,False
TCK106822,3-day Pass,2025-05-01,28,Male,5,36.64,11.01,41.39,Card,Hip-Hop,6,9,6,True
TCK106615,3-day Pass,2025-05-03,25,Female,4,8.84,24.26,40.96,Cash,Hip-Hop,1,7,2,False
TCK109200,3-day Pass,2025-05-03,18,Female,2,30.83,16.08,49.01,Card,Hip-Hop,8,2,6,True
TCK102353,3-day Pass,2025-05-01,18,Female,3,35.08,36.44,70.82,Festival App,Rock,1,10,3,True
TCK108717,1-day Pass,2025-05-03,20,Female,4,18.84,11.56,15.45,Card,Rock,8,6,2,False
TCK107914,1-day Pass,2025-05-02,18,Male,4,32.42,44.01,68.0,Cash,Hip-Hop,9,9,3,True
TCK106403,1-day Pass,2025-05-01,23,Male,1,1.83,42.12,54.51,Card,Pop,1,8,2,False
TCK105187,1-day Pass,2025-05-01,22,Female,5,36.84,29.96,6.8,Card,Hip-Hop,4,9,5,True
TCK100279,3-day Pass,2025-05-02,21,Male,5,39.08,43.76,3.63,Card,Rock,2,8,7,True
TCK105356,3-day Pass,2025-05-02,28,Female,4,12.17,38.79,89.23,Festival App,Electronic,6,7,9,False
TCK106550,1-day Pass,2025-05-02,24,Female,1,8.53,44.66,18.82,Card,Rock,1,9,6,True
TCK105670,1-day Pass,2025-05-02,18,Female,3,12.09,19.96,65.85,Cash,Pop,5,6,10,True
TCK101174,3-day Pass,2025-05-02,26,Male,2,16.88,53.26,82.55,Card,Rock,4,9,2,True
TCK102209,VIP,2025-05-02,30,Female,3,25.43,19.66,84.4,Card,Pop,4,8,3,True
TCK103277,VIP,2025-05-02,29,Male,2,12.74,33.16,45.86,Cash,Electronic,8,8,3,True
TCK101571,3-day Pass,2025-05-03,27,Female,4,7.5,2.64,30.9,Cash,Reggaeton,2,10,2,False
TCK107093,VIP,2025-05-02,18,Female,1,48.63,30.06,88.83,Card,Reggaeton,8,6,9,True
TCK105738,3-day Pass,2025-05-01,30,Other,1,33.77,58.98,7.56,Card,Pop,8,8,4,True
TCK105624,3-day Pass,2025-05-02,25,Male,3,23.01,3.8,18.68,Card,Electronic,9,8,2,True
TCK107011,3-day Pass,2025-05-03,30,Female,2,32.83,42.58,69.83,Cash,Pop,8,8,6,False
TCK106031,3-day Pass,2025-05-03,23,Female,1,21.77,54.66,88.58,Cash,Rock,5,9,8,True
